Id	name	navn	TaxonId	mcat	cat	IntroSpread	frq	abun	timing	comm
FA3/N/396	Ambrosia artemisiifolia	beskambrosia	60359	contaminant	seedContaminant	introduction	numerousYearly	unknown	ongoing	"Forurensning av fuglefr&#248;. Import av korn og sojab&#248;nner.<br/>"
FA3/N/23	Ameiurus nebulosus	dvergmalle	26146	release	fishery	introduction	rarerThan10years	11to100	ceased	"Mht abundans kan det kanskje dreie seg om under 100 individ: Huitfeldt-Kaas skriver:&quot; I 1890 ble en del unge eksemplarer av denne art indf&#248;rte fra Amerika..&quot;."
FA3/N/23	Ameiurus nebulosus	dvergmalle	26146	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	historic	"Egenspredning fra opprinnelig utsettingssted har trolig opph&#248;rt. Det gjelder trolig kun nedstr&#248;ms vandring fra Svarteput hvor den ble satt ut i 1890, og til Askerelva. Den kan ogs&#229; ha hatt egenspredning fra andre lokaliteter hvor den er satt ut."
FA3/N/402	Amelanchier alnifolia	taggblåhegg	130278	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/402	Amelanchier alnifolia	taggblåhegg	130278	escape	ornamentalPurposeOther	introduction	yearly	unknown	ongoing	
FA3/N/402	Amelanchier alnifolia	taggblåhegg	130278	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/403	Amelanchier lamarckii	kanadablåhegg	130286	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/403	Amelanchier lamarckii	kanadablåhegg	130286	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/403	Amelanchier lamarckii	kanadablåhegg	130286	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/405	Amelanchier spicata	blåhegg	130288	escape	horticulture	introduction	numerousYearly	unknown	ongoing	
FA3/N/405	Amelanchier spicata	blåhegg	130288	escape	ornamentalPurposeOther	introduction	numerousYearly	unknown	ongoing	
FA3/N/405	Amelanchier spicata	blåhegg	130288	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/2736	Ammothea hilgendorfi		85395	stowaway	hullFouling	introduction	unknown	unknown	future	"Det er antatt at Ammothea er brakt til Europa og videre spredd i britiske farvann ved p&#229;vekst p&#229; skip og fritidsfart&#248;yer."
FA3/N/2736	Ammothea hilgendorfi		85395	stowaway	hullFouling	spread	unknown	unknown	future	
FA3/N/3151	Amphiareus obscuriceps		140866	contaminant	contaminantOnPlants	introduction	unknown	unknown	future	
FA3/N/2666	Amphibalanus amphitrite		86686	stowaway	hitchhikersShip	introduction	unknown	unknown	future	
FA3/N/66	Amphibalanus improvisus	brakkvannsrur	86687	unaided	naturalDispersalAcrossBorders	spread	yearly	moreThan1000	ongoing	Arten spres med pelagiske larver fra etablerte bestander
FA3/N/66	Amphibalanus improvisus	brakkvannsrur	86687	unaided	naturalDispersalAcrossBorders	introduction	yearly	moreThan1000	ongoing	"Det er sannsynlig at arten har kommet til Norge ved egenspredning fra bestander i Kattegat og &#216;stersj&#248;en. Det m&#229; antas at dette er en stadig p&#229;g&#229;ende prosess som vil bidra til nyrekruttering av bestander i Oslofjordomr&#229;det og p&#229; S&#248;rlandet"
FA3/S/118	Amphibalanus improvisus	brakkvannsrur	86687	stowaway	hullFouling	introduction	unknown	unknown	future	"Begroing p&#229; skip"
FA3/S/118	Amphibalanus improvisus	brakkvannsrur	86687	stowaway	ballastWater	introduction	unknown	unknown	future	Som larve i ballastvann
FA3/S/118	Amphibalanus improvisus	brakkvannsrur	86687	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	future	"Dersom arten etableres p&#229; Svalbard skjer videre spredning via pelagiske larver."
FA3/N/2875	Amsinckia menziesii	gullurt	130296	contaminant	seedContaminant	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2875	Amsinckia menziesii	gullurt	130296	stowaway	machinery	spread	severalPr10years	unknown	ongoing	
FA3/N/2875	Amsinckia menziesii	gullurt	130296	contaminant	foodContaminant	introduction	severalPr10years	unknown	ongoing	
FA3/N/2875	Amsinckia menziesii	gullurt	130296	unaided	naturalDispersalAcrossBorders	spread	severalPr10years	unknown	ongoing	
FA3/N/416	Anaphalis margaritacea	perleevigblom	60366	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/416	Anaphalis margaritacea	perleevigblom	60366	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/416	Anaphalis margaritacea	perleevigblom	60366	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/416	Anaphalis margaritacea	perleevigblom	60366	stowaway	machinery	spread	severalPr10years	unknown	ongoing	
FA3/N/416	Anaphalis margaritacea	perleevigblom	60366	contaminant	transportationOfHabitatMaterial	spread	severalPr10years	unknown	ongoing	
FA3/N/1079	Anas cyanoptera	kaneland	3421	escape	otherEscape	introduction	unknown	unknown	unknown	"Umulig &#229; avgj&#248;re hvor individet som ble sett i Norge kommer fra. Enten har det r&#248;mt fra fangenskap i Norge eller et annet land, eller s&#229; har det kommet fra den lille frittlevende bestanden i England."
FA3/N/2265	Anchusa azurea	italiaoksetunge	130303	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2265	Anchusa azurea	italiaoksetunge	130303	escape	ornamentalPurposeOther	introduction	rarerThan10years	unknown	ongoing	
FA3/N/418	Androsace elongata	ugrasnøkkel	61828	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	"Effektiv egenspredning, men bare innen Botanisk hage hvor den ikke har v&#230;rt dyrket de siste 50 &#229;r."
FA3/N/419	Anemone apennina	hagesymre	63045	escape	horticulture	introduction	rarerThan10years	unknown	unknown	
FA3/N/420	Anemone blanda	balkansymre	130319	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2752	Anemone scabiosa	høstanemone	86503	release	otherIntentionalRelease	introduction	rarerThan10years	unknown	historic	Utsatt som trekkplante for bier.
FA3/N/2752	Anemone scabiosa	høstanemone	86503	escape	horticulture	introduction	unknown	unknown	future	
FA3/N/2752	Anemone scabiosa	høstanemone	86503	escape	ornamentalPurposeOther	introduction	unknown	unknown	future	
FA3/N/422	Anemone sylvestris	filtsymre	130336	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/422	Anemone sylvestris	filtsymre	130336	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/423	Anemonidium canadense	kanadasymre	160570	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2673	Angiostrongylus vasorum		85782	contaminant	parasitesOnAnimals	introduction	unknown	unknown	ongoing	"som parasitt i tamme eller ville hundedyr - prim&#230;rt r&#248;drev, men ogs&#229; infisert hund som er importert/tilbakef&#248;rt fra endemiske omr&#229;der"
FA3/N/2673	Angiostrongylus vasorum		85782	contaminant	contaminantOnAnimals	spread	numerousYearly	unknown	ongoing	"b&#229;de med vandrende infisert rev, infiserte mellomverter (snegler) og infisert hund"
FA3/N/252	Anguilla japonica	japansk ål	84955	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	Arten er ikke etablert i naboland til Norge.
FA3/N/292	Anguilla rostrata	amerikansk ål	84997	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	mulig egenspredning av individ utsatt i naboland
FA3/N/2548	Anguillicoloides crassus		89598	contaminant	parasitesOnAnimals	introduction	unknown	unknown	ongoing	
FA3/N/2548	Anguillicoloides crassus		89598	contaminant	parasitesOnAnimals	spread	numerousYearly	unknown	ongoing	
FA3/N/2548	Anguillicoloides crassus		89598	contaminant	parasitesOnAnimals	introduction	unknown	1	ceased	
FA3/N/283	Anoplophora chinensis		79365	contaminant	timberTrade	introduction	unknown	unknown	future	
FA3/N/285	Anoplophora glabripennis		79366	contaminant	timberTrade	introduction	unknown	unknown	future	
FA3/N/298	Anotrichium furcellatum		84993	stowaway	hullFouling	introduction	unknown	unknown	future	Ikke registrert<br/>
FA3/N/298	Anotrichium furcellatum		84993	stowaway	fishingEquipment	introduction	unknown	unknown	future	"Kan spres med &#248;sters og fiske utstyr <br/>"
FA3/N/298	Anotrichium furcellatum		84993	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/2788	Anser cygnoides	svanegås	94240	unaided	naturalDispersalAcrossBorders	introduction	unknown	2to10	ongoing	"Kun 1 individ er s&#229; langt observert i Norge"
FA3/N/1084	Anser indicus	stripegås	3444	escape	botanicalGardenZooAquarium	introduction	unknown	unknown	ceased	
FA3/N/1084	Anser indicus	stripegås	3444	escape	petAquariumTerrariumSpecies	introduction	unknown	unknown	ceased	
FA3/N/1084	Anser indicus	stripegås	3444	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	ongoing	Det blir antatt at stripegjess som dukker opp i Norge stammer fra etablerte bestander i Europa.
FA3/N/429	Anthemis cotula	tappgåseblom	60377	contaminant	seedContaminant	introduction	severalPr10years	unknown	ceased	
FA3/N/429	Anthemis cotula	tappgåseblom	60377	stowaway	ballastWater	introduction	severalPr10years	unknown	historic	
FA3/N/429	Anthemis cotula	tappgåseblom	60377	stowaway	vehicles	spread	rarerThan10years	unknown	ongoing	
FA3/N/429	Anthemis cotula	tappgåseblom	60377	contaminant	transportationOfHabitatMaterial	spread	rarerThan10years	unknown	ongoing	Forflytting av jordmasser.
FA3/N/430	Anthemis ruthenica	vranggåseblom	60378	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	
FA3/N/430	Anthemis ruthenica	vranggåseblom	60378	contaminant	transportationOfHabitatMaterial	spread	severalPr10years	unknown	historic	"Med m&#248;lleavfall brukt som gj&#248;dsel."
FA3/N/430	Anthemis ruthenica	vranggåseblom	60378	contaminant	seedContaminant	introduction	severalPr10years	unknown	historic	
FA3/N/2517	Anthocoris butleri		69334	contaminant	contaminantOnPlants	introduction	unknown	unknown	future	Vil trolig kunne introduseres til norsk natur med planten buksdom.
FA3/N/2517	Anthocoris butleri		69334	contaminant	contaminantOnPlants	spread	unknown	unknown	future	Vil trolig kunne spres i norsk natur med planten buksdom.
FA3/N/433	Anthriscus cerefolium	hagekjørvel	130463	escape	horticulture	introduction	yearly	unknown	future	
FA3/S/71	Anthriscus sylvestris	hundekjeks	145514	contaminant	contaminatedBait	introduction	rarerThan10years	unknown	ongoing	
FA3/N/435	Anthyllis vulneraria carpatica	fôrrundbelg	61852	contaminant	seedContaminant	introduction	numerousYearly	unknown	ongoing	
FA3/N/435	Anthyllis vulneraria carpatica	fôrrundbelg	61852	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/436	Antirrhinum majus	prydløvemunn	62446	escape	horticulture	introduction	yearly	unknown	future	
FA3/N/436	Antirrhinum majus	prydløvemunn	62446	escape	ornamentalPurposeOther	introduction	yearly	unknown	future	
FA3/N/258	Antithamnion nipponicum		66339	stowaway	ballastWater	introduction	unknown	unknown	ceased	Arta har vegetative fragment som kan overleva i ballastvatn og veksa opp til nye plantar.
FA3/N/258	Antithamnion nipponicum		66339	stowaway	hullFouling	introduction	unknown	unknown	ongoing	
FA3/N/258	Antithamnion nipponicum		66339	unaided	naturalDispersalAcrossBorders	introduction	numerousYearly	unknown	ongoing	
FA3/N/258	Antithamnion nipponicum		66339	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/258	Antithamnion nipponicum		66339	stowaway	hullFouling	spread	unknown	unknown	ongoing	
FA3/N/400	Antithamnionella spirographidis		83775	stowaway	hullFouling	introduction	unknown	unknown	future	"Kan vokse p&#229; skipsskrog <br/>"
FA3/N/400	Antithamnionella spirographidis		83775	stowaway	fishingEquipment	introduction	unknown	unknown	future	"Vokser som p&#229;vekst p&#229; &#248;sters<br/>"
FA3/N/400	Antithamnionella spirographidis		83775	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/401	Antithamnionella ternifolia		84989	stowaway	hullFouling	introduction	unknown	unknown	future	"Vokser p&#229; skipsskrog<br/>"
FA3/N/401	Antithamnionella ternifolia		84989	stowaway	fishingEquipment	introduction	unknown	unknown	future	
FA3/N/401	Antithamnionella ternifolia		84989	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	future	
FA3/N/438	Aphanes arvensis	åkermarikåpe	130488	contaminant	contaminantOnPlants	introduction	rarerThan10years	unknown	unknown	
FA3/N/438	Aphanes arvensis	åkermarikåpe	130488	contaminant	seedContaminant	introduction	rarerThan10years	unknown	unknown	
FA3/N/438	Aphanes arvensis	åkermarikåpe	130488	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	
FA3/N/3105	Aphanomyces astaci		140770	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/3105	Aphanomyces astaci		140770	contaminant	parasitesOnAnimals	introduction	severalPr10years	1	ongoing	"Utsetting av kreps har skjedd ved flere anledninger, men har trolig g&#229;tt ned de siste &#229;rene."
FA3/N/3105	Aphanomyces astaci		140770	stowaway	fishingEquipment	spread	yearly	1	ceased	
FA3/N/270	Aphidoletes abietis		84627	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	unknown	
FA3/N/270	Aphidoletes abietis		84627	contaminant	timberTrade	introduction	numerousYearly	101to1000	unknown	
FA3/N/270	Aphidoletes abietis		84627	stowaway	containerBulk	introduction	numerousYearly	unknown	unknown	
FA3/N/270	Aphidoletes abietis		84627	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	ongoing	"Sekund&#230;r spredning fra naboland."
FA3/N/2147	Aphrastasia pectinatae	sibirsk edelgranlus	92798	contaminant	parasitesOnPlants	introduction	unknown	unknown	ongoing	"Arten kan trolig spres i norsk natur med handel av juletr&#230;r og pyntegr&#248;nt."
FA3/N/442	Arabidopsis arenosa	sandskrinneblom	130502	contaminant	seedContaminant	introduction	severalPr10years	unknown	historic	
FA3/N/442	Arabidopsis arenosa	sandskrinneblom	130502	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/442	Arabidopsis arenosa	sandskrinneblom	130502	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	
FA3/N/442	Arabidopsis arenosa	sandskrinneblom	130502	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	
FA3/N/442	Arabidopsis arenosa	sandskrinneblom	130502	stowaway	vehicles	introduction	severalPr10years	unknown	ongoing	
FA3/N/443	Arabidopsis halleri	gruveskrinneblom	130504	contaminant	transportationOfHabitatMaterial	introduction	rarerThan10years	unknown	unknown	"Ukjent innf&#248;rselsm&#229;le, men vi regner innf&#248;rsel med jord p&#229; planter eller andre gartnerprodukter som mest sannsynlig."
FA3/N/444	Arabidopsis suecica	svensk skrinneblom	130538	stowaway	vehicles	introduction	severalPr10years	unknown	ongoing	
FA3/N/444	Arabidopsis suecica	svensk skrinneblom	130538	contaminant	transportationOfHabitatMaterial	spread	severalPr10years	unknown	ongoing	
FA3/N/444	Arabidopsis suecica	svensk skrinneblom	130538	stowaway	vehicles	spread	numerousYearly	unknown	ongoing	
FA3/N/444	Arabidopsis suecica	svensk skrinneblom	130538	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/446	Arabis caucasica	hageskrinneblom	130547	escape	horticulture	introduction	severalPr10years	unknown	ongoing	
FA3/N/446	Arabis caucasica	hageskrinneblom	130547	escape	ornamentalPurposeOther	introduction	severalPr10years	unknown	ongoing	
FA3/N/446	Arabis caucasica	hageskrinneblom	130547	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/446	Arabis caucasica	hageskrinneblom	130547	contaminant	transportationOfHabitatMaterial	introduction	severalPr10years	unknown	ongoing	Forflytning av jordmasser.
FA3/N/446	Arabis caucasica	hageskrinneblom	130547	escape	otherEscape	introduction	numerousYearly	unknown	ongoing	Utkast fra hager.
FA3/N/2564	Aralia elata	tornaralia	111258	release	otherIntentionalRelease	introduction	rarerThan10years	unknown	historic	Utsatt i skog som trekkplante for bier.
FA3/N/2564	Aralia elata	tornaralia	111258	escape	otherEscape	introduction	rarerThan10years	unknown	ongoing	Utkast fra hager.
FA3/N/450	Aralia racemosa	staudearalia	60336	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/450	Aralia racemosa	staudearalia	60336	release	otherIntentionalRelease	introduction	rarerThan10years	unknown	ceased	Utsatt i naturen som trekkplante for bier.
FA3/N/3374	Araucaria araucana	apeskrekktre	141553	escape	horticulture	introduction	unknown	unknown	future	
FA3/N/452	Arctium tomentosum	ullborre	130586	stowaway	vehicles	introduction	severalPr10years	unknown	ongoing	
FA3/N/452	Arctium tomentosum	ullborre	130586	contaminant	transportationOfHabitatMaterial	spread	numerousYearly	unknown	ongoing	
FA3/N/452	Arctium tomentosum	ullborre	130586	unaided	naturalDispersalAcrossBorders	spread	numerousYearly	unknown	ongoing	
FA3/N/452	Arctium tomentosum	ullborre	130586	stowaway	ballastWater	introduction	rarerThan10years	unknown	historic	
FA3/N/452	Arctium tomentosum	ullborre	130586	contaminant	seedContaminant	introduction	rarerThan10years	unknown	ceased	
FA3/N/453	Aremonia agrimonioides	veimåne	130610	escape	horticulture	introduction	rarerThan10years	unknown	ongoing	
FA3/N/2539	Argyresthia fundella		28218	contaminant	parasitesOnPlants	introduction	unknown	unknown	ceased	
FA3/N/2539	Argyresthia fundella		28218	unaided	naturalDispersalAcrossBorders	introduction	unknown	unknown	ongoing	
FA3/N/2539	Argyresthia fundella		28218	unaided	naturalDispersalAcrossBorders	spread	unknown	unknown	ongoing	
FA3/N/2539	Argyresthia fundella		28218	contaminant	parasitesOnPlants	spread	unknown	unknown	ongoing	
