system:index,ID,kommune,.geo
193594,425037.0,Etne,"{""type"":""MultiPoint"",""coordinates"":[]}"
193595,468280.0,Rendalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
193596,722441.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
193602,313108.0,Bodø,"{""type"":""MultiPoint"",""coordinates"":[]}"
193610,738742.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
193657,925250.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
193660,773093.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
193703,59493.0,Trysil,"{""type"":""MultiPoint"",""coordinates"":[]}"
193706,278208.0,Voss,"{""type"":""MultiPoint"",""coordinates"":[]}"
193739,274335.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
193745,382217.0,Dyrøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
193748,165341.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
193757,579475.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
193784,888086.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
193810,772883.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
193816,270818.0,Trysil,"{""type"":""MultiPoint"",""coordinates"":[]}"
193817,992749.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
193825,874971.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
193844,411284.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
193847,247446.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
193853,67550.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
193858,957716.0,Nord-Fron,"{""type"":""MultiPoint"",""coordinates"":[]}"
193881,188362.0,Lødingen,"{""type"":""MultiPoint"",""coordinates"":[]}"
193941,461041.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
193997,332690.0,Andøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
194050,292460.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
194071,20663.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
194093,910700.0,Fyresdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194112,656540.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
194121,823969.0,Selbu,"{""type"":""MultiPoint"",""coordinates"":[]}"
194126,548350.0,Kinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
194139,610356.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
194154,375464.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
194159,747264.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
194169,152394.0,Vik,"{""type"":""MultiPoint"",""coordinates"":[]}"
194178,421108.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
194184,829038.0,Voss,"{""type"":""MultiPoint"",""coordinates"":[]}"
194211,440766.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
194212,733760.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
194238,38957.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
194272,849936.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
194287,859796.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
194303,134114.0,Rindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194315,267381.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
194317,179226.0,Steinkjer,"{""type"":""MultiPoint"",""coordinates"":[]}"
194326,36985.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
194336,686479.0,Målselv,"{""type"":""MultiPoint"",""coordinates"":[]}"
194376,688027.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
194379,924332.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194387,660116.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
194388,66882.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
194402,620173.0,Engerdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194404,825444.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
194411,235446.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
194437,515505.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
194440,454765.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
194454,275081.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194494,470387.0,Høyanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
194502,740649.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194516,755132.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
194541,829854.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
194550,894937.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
194595,484446.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
194600,461486.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
194611,768302.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
194615,793910.0,Sunndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
194627,602294.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
194639,176827.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
194677,591093.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
194685,726514.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
194705,211146.0,Vestnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
194733,800866.0,Ørsta,"{""type"":""MultiPoint"",""coordinates"":[]}"
194766,265296.0,Åfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
194799,765644.0,Bjerkreim,"{""type"":""MultiPoint"",""coordinates"":[]}"
194800,14039.0,Masfjorden,"{""type"":""MultiPoint"",""coordinates"":[]}"
194830,27399.0,Hasvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
194872,775822.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
194883,356779.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
194898,101160.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
194903,928411.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
194904,244386.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
194936,96625.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
194946,790638.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
195013,78865.0,Os,"{""type"":""MultiPoint"",""coordinates"":[]}"
195015,266829.0,Overhalla,"{""type"":""MultiPoint"",""coordinates"":[]}"
195017,547486.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
195036,779487.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
195056,601185.0,Hjelmeland,"{""type"":""MultiPoint"",""coordinates"":[]}"
195102,441597.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
195117,969422.0,Molde,"{""type"":""MultiPoint"",""coordinates"":[]}"
195122,421617.0,Gildeskål,"{""type"":""MultiPoint"",""coordinates"":[]}"
195166,840884.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
195195,594685.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
195207,93860.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
195230,690719.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
195271,44661.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
195284,589991.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195306,104252.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
195324,487692.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
195328,850047.0,Årdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195435,275499.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
195448,882518.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195450,947899.0,Loppa,"{""type"":""MultiPoint"",""coordinates"":[]}"
195463,934740.0,Volda,"{""type"":""MultiPoint"",""coordinates"":[]}"
195474,152216.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
195477,926358.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
195478,884048.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
195514,480324.0,Kvinnherad,"{""type"":""MultiPoint"",""coordinates"":[]}"
195517,582377.0,Sunnfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
195549,46693.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
195597,343176.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
195602,945273.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
195609,165645.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
195642,366668.0,Bindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195656,587613.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
195659,342697.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
195678,572515.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
195689,253440.0,Bardu,"{""type"":""MultiPoint"",""coordinates"":[]}"
195699,645524.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
195793,828638.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
195839,455532.0,Hemsedal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195845,356646.0,Engerdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195849,474619.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
195874,867850.0,Orkland,"{""type"":""MultiPoint"",""coordinates"":[]}"
195883,799229.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
195890,494234.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
195925,568807.0,Valle,"{""type"":""MultiPoint"",""coordinates"":[]}"
195938,107718.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
195959,540741.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
195967,883375.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
195973,253040.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
196012,141430.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
196023,286840.0,Bindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196055,830686.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
196061,775291.0,Grong,"{""type"":""MultiPoint"",""coordinates"":[]}"
196067,383684.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
196086,335097.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
196106,410143.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
196139,426567.0,Hol,"{""type"":""MultiPoint"",""coordinates"":[]}"
196157,995235.0,Hyllestad,"{""type"":""MultiPoint"",""coordinates"":[]}"
196179,628699.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
196232,689793.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
196266,234514.0,Lyngen,"{""type"":""MultiPoint"",""coordinates"":[]}"
196277,223424.0,Askvoll,"{""type"":""MultiPoint"",""coordinates"":[]}"
196344,71625.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
196407,883705.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
196412,211199.0,Sauda,"{""type"":""MultiPoint"",""coordinates"":[]}"
196434,686718.0,Karlsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
196456,138929.0,Moskenes,"{""type"":""MultiPoint"",""coordinates"":[]}"
196457,911404.0,Masfjorden,"{""type"":""MultiPoint"",""coordinates"":[]}"
196483,839381.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
196556,736883.0,Røros,"{""type"":""MultiPoint"",""coordinates"":[]}"
196562,262495.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
196567,417787.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
196573,407891.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
196583,692599.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
196592,65948.0,Gloppen,"{""type"":""MultiPoint"",""coordinates"":[]}"
196597,808641.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
196628,599877.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
196640,36057.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
196661,813165.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196662,54719.0,Molde,"{""type"":""MultiPoint"",""coordinates"":[]}"
196675,149113.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
196686,647432.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
196695,301393.0,Tydal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196697,428613.0,Hustadvika,"{""type"":""MultiPoint"",""coordinates"":[]}"
196706,574959.0,Bremanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
196717,739017.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196723,538959.0,Stranda,"{""type"":""MultiPoint"",""coordinates"":[]}"
196724,433128.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
196726,976476.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
196728,697177.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
196729,558912.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
196732,387646.0,Sauda,"{""type"":""MultiPoint"",""coordinates"":[]}"
196758,809187.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
196764,96874.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
196781,385317.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
196792,417538.0,Fjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
196795,630095.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
196827,25400.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196829,940364.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
196859,349300.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
196872,4669.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
196873,882776.0,Vefsn,"{""type"":""MultiPoint"",""coordinates"":[]}"
196891,701116.0,Masfjorden,"{""type"":""MultiPoint"",""coordinates"":[]}"
196892,675046.0,Saltdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
196921,24002.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
196939,558513.0,Brønnøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
196940,274722.0,Rollag,"{""type"":""MultiPoint"",""coordinates"":[]}"
196984,69794.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
197021,920215.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
197026,894552.0,Steigen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197082,363128.0,Senja,"{""type"":""MultiPoint"",""coordinates"":[]}"
197107,374359.0,Luster,"{""type"":""MultiPoint"",""coordinates"":[]}"
197109,585072.0,Måsøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
197114,711326.0,Balsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
197129,112086.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
197133,507535.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
197135,335402.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
197170,494701.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
197171,590519.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
197174,472127.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
197187,94537.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
197199,537617.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
197204,477150.0,Vågå,"{""type"":""MultiPoint"",""coordinates"":[]}"
197219,534790.0,Vik,"{""type"":""MultiPoint"",""coordinates"":[]}"
197242,391593.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197252,787075.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
197255,729740.0,Andøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
197263,991306.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
197269,134770.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
197274,691998.0,Midtre Gauldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197282,536399.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
197283,76964.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
197292,212872.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197303,944531.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
197305,338447.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
197311,952685.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
197321,974285.0,Dovre,"{""type"":""MultiPoint"",""coordinates"":[]}"
197342,384714.0,Vinje,"{""type"":""MultiPoint"",""coordinates"":[]}"
197358,248919.0,Modalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197369,218367.0,Tokke,"{""type"":""MultiPoint"",""coordinates"":[]}"
197380,923985.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
197384,635731.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
197388,108919.0,Lierne,"{""type"":""MultiPoint"",""coordinates"":[]}"
197409,147154.0,Leirfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
197435,532039.0,Røyrvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
197436,326868.0,Stryn,"{""type"":""MultiPoint"",""coordinates"":[]}"
197450,493831.0,Berlevåg,"{""type"":""MultiPoint"",""coordinates"":[]}"
197453,527334.0,Steinkjer,"{""type"":""MultiPoint"",""coordinates"":[]}"
197507,754706.0,Lavangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197511,211904.0,Hemnes,"{""type"":""MultiPoint"",""coordinates"":[]}"
197529,821901.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
197558,628992.0,Stranda,"{""type"":""MultiPoint"",""coordinates"":[]}"
197563,140534.0,Rennebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
197571,331360.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197622,39008.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
197656,623477.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
197678,612818.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
197686,434252.0,Sør-Varanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
197735,410021.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197771,621817.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
197785,41288.0,Osterøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
197809,455529.0,Nore og Uvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197810,267727.0,Stad,"{""type"":""MultiPoint"",""coordinates"":[]}"
197819,166775.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
197820,671110.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
197829,72709.0,Lødingen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197834,163493.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
197838,768598.0,Sunndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197857,602529.0,Folldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
197893,346413.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
197922,207798.0,Hamarøy,"{""type"":""MultiPoint"",""coordinates"":[]}"
197936,16793.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
197940,272644.0,Grane,"{""type"":""MultiPoint"",""coordinates"":[]}"
197971,590127.0,Lødingen,"{""type"":""MultiPoint"",""coordinates"":[]}"
197972,909880.0,Nordkapp,"{""type"":""MultiPoint"",""coordinates"":[]}"
198026,788984.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
198030,984337.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
198050,782884.0,Nesseby,"{""type"":""MultiPoint"",""coordinates"":[]}"
198059,53455.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
198068,501653.0,Øystre Slidre,"{""type"":""MultiPoint"",""coordinates"":[]}"
198084,163001.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
198086,729229.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
198134,294420.0,Alvdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198135,965402.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198138,798927.0,Snåsa,"{""type"":""MultiPoint"",""coordinates"":[]}"
198164,564869.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
198179,937128.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
198205,63063.0,Lom,"{""type"":""MultiPoint"",""coordinates"":[]}"
198211,462121.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198265,991272.0,Hasvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
198266,265424.0,Vadsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
198301,812933.0,Steinkjer,"{""type"":""MultiPoint"",""coordinates"":[]}"
198322,338971.0,Tolga,"{""type"":""MultiPoint"",""coordinates"":[]}"
198324,934159.0,Ulvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
198326,861213.0,Sunnfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
198357,694865.0,Narvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
198385,703285.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198436,79797.0,Ringebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
198487,190036.0,Alta,"{""type"":""MultiPoint"",""coordinates"":[]}"
198493,26759.0,Båtsfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
198504,782324.0,Kvænangen,"{""type"":""MultiPoint"",""coordinates"":[]}"
198528,988158.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198548,468861.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
198555,118911.0,Vaksdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198563,431549.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
198576,857650.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
198585,977275.0,Gamvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
198588,207127.0,Oppdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198596,994263.0,Hattfjelldal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198607,444870.0,Bykle,"{""type"":""MultiPoint"",""coordinates"":[]}"
198610,925473.0,Grane,"{""type"":""MultiPoint"",""coordinates"":[]}"
198613,50575.0,Hol,"{""type"":""MultiPoint"",""coordinates"":[]}"
198621,151824.0,Karasjok,"{""type"":""MultiPoint"",""coordinates"":[]}"
198625,949936.0,Åseral,"{""type"":""MultiPoint"",""coordinates"":[]}"
198638,808230.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
198658,104596.0,Berlevåg,"{""type"":""MultiPoint"",""coordinates"":[]}"
198677,827518.0,Rindal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198678,20446.0,Sørfold,"{""type"":""MultiPoint"",""coordinates"":[]}"
198726,614836.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
198739,196859.0,Sunndal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198772,11922.0,Hjelmeland,"{""type"":""MultiPoint"",""coordinates"":[]}"
198791,648935.0,Ullensvang,"{""type"":""MultiPoint"",""coordinates"":[]}"
198858,346646.0,Vang,"{""type"":""MultiPoint"",""coordinates"":[]}"
198860,633435.0,Hammerfest,"{""type"":""MultiPoint"",""coordinates"":[]}"
198889,858868.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
198905,717942.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198914,246454.0,Surnadal,"{""type"":""MultiPoint"",""coordinates"":[]}"
198927,97748.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
198931,653477.0,Ål,"{""type"":""MultiPoint"",""coordinates"":[]}"
198946,94412.0,Namsos,"{""type"":""MultiPoint"",""coordinates"":[]}"
198949,318922.0,Storfjord,"{""type"":""MultiPoint"",""coordinates"":[]}"
198951,234310.0,Tromsø,"{""type"":""MultiPoint"",""coordinates"":[]}"
198959,241650.0,Aurland,"{""type"":""MultiPoint"",""coordinates"":[]}"
198990,809923.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
198995,999843.0,Porsanger,"{""type"":""MultiPoint"",""coordinates"":[]}"
199006,348834.0,Tinn,"{""type"":""MultiPoint"",""coordinates"":[]}"
199016,446322.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
199027,548898.0,Rendalen,"{""type"":""MultiPoint"",""coordinates"":[]}"
199048,537928.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
199050,357685.0,Fauske,"{""type"":""MultiPoint"",""coordinates"":[]}"
199070,877548.0,Kautokeino,"{""type"":""MultiPoint"",""coordinates"":[]}"
199077,379847.0,Lærdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
199152,273127.0,Lesja,"{""type"":""MultiPoint"",""coordinates"":[]}"
199177,496798.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
199208,528136.0,Lebesby,"{""type"":""MultiPoint"",""coordinates"":[]}"
199209,453598.0,Nordreisa,"{""type"":""MultiPoint"",""coordinates"":[]}"
199217,643053.0,Kvam,"{""type"":""MultiPoint"",""coordinates"":[]}"
199225,630460.0,Sel,"{""type"":""MultiPoint"",""coordinates"":[]}"
199279,134317.0,Skjåk,"{""type"":""MultiPoint"",""coordinates"":[]}"
199280,308308.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
199292,559816.0,Rana,"{""type"":""MultiPoint"",""coordinates"":[]}"
199311,435539.0,Tana,"{""type"":""MultiPoint"",""coordinates"":[]}"
199325,387816.0,Røyrvik,"{""type"":""MultiPoint"",""coordinates"":[]}"
199335,738550.0,Rennebu,"{""type"":""MultiPoint"",""coordinates"":[]}"
199352,936126.0,Namsskogan,"{""type"":""MultiPoint"",""coordinates"":[]}"
199360,433943.0,Os,"{""type"":""MultiPoint"",""coordinates"":[]}"
199395,744326.0,Verdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
199422,69123.0,Stjørdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
199438,417241.0,Holtålen,"{""type"":""MultiPoint"",""coordinates"":[]}"
199466,362922.0,Sirdal,"{""type"":""MultiPoint"",""coordinates"":[]}"
