"","reg","year","val"
"530","N",2019,0.676346638948541
"531","N",2019,0.677221862721687
"532","N",2019,0.649826400257795
"533","N",2019,0.676655835946992
"534","N",2019,0.664373950641363
"535","N",2019,0.651457414146937
"536","N",2019,0.667377544625468
"537","N",2019,0.663899925902752
"538","N",2019,0.661271229491545
"539","N",2019,0.665153155227119
"540","N",2019,0.654588238746154
"541","N",2019,0.649256504748926
"542","N",2019,0.666097484912189
"543","N",2019,0.628902032672919
"544","N",2019,0.657624302225039
"545","N",2019,0.655321406505282
"546","N",2019,0.669529352067674
"547","N",2019,0.688378450615236
"548","N",2019,0.662251284269389
"549","N",2019,0.671606410407965
"550","N",2019,0.639842080830666
"551","N",2019,0.662254703813904
"552","N",2019,0.668600416680818
"553","N",2019,0.661593795892063
"554","N",2019,0.673203591324771
"555","N",2019,0.657552663804555
"556","N",2019,0.655162718300684
"557","N",2019,0.640577731495895
"558","N",2019,0.663872631442781
"559","N",2019,0.687657227449291
"560","N",2019,0.644848022993504
"561","N",2019,0.648394857292082
"562","N",2019,0.660268785965825
"563","N",2019,0.663209663092959
"564","N",2019,0.648041550944013
"565","N",2019,0.664566333572386
"566","N",2019,0.642095096737661
"567","N",2019,0.650306996197833
"568","N",2019,0.655214408003213
"569","N",2019,0.654811903537984
"570","N",2019,0.64563753465492
"571","N",2019,0.664052958146399
"572","N",2019,0.655195190750295
"573","N",2019,0.636897502542809
"574","N",2019,0.687667129055582
"575","N",2019,0.668595690759757
"576","N",2019,0.649477859086379
"577","N",2019,0.6557379636262
"578","N",2019,0.642762231404622
"579","N",2019,0.658988962050357
"580","N",2019,0.647431097750296
"581","N",2019,0.658186244159038
"582","N",2019,0.678454330002627
"583","N",2019,0.635502853033558
"584","N",2019,0.650321876994291
"585","N",2019,0.637548018878369
"586","N",2019,0.670012029763959
"587","N",2019,0.659016944044691
"588","N",2019,0.67054035425697
"589","N",2019,0.661532293997609
"590","N",2019,0.642720068071392
"591","N",2019,0.675283844475088
"592","N",2019,0.662602900979331
"593","N",2019,0.675834663891158
"594","N",2019,0.670333480263221
"595","N",2019,0.662974463514347
"596","N",2019,0.675069640372461
"597","N",2019,0.664573197634147
"598","N",2019,0.665747732897697
"599","N",2019,0.638238863875339
"600","N",2019,0.649776342122859
"601","N",2019,0.66236000933791
"602","N",2019,0.647563218876045
"603","N",2019,0.67961415123017
"604","N",2019,0.671047175660283
"605","N",2019,0.667674942794889
"606","N",2019,0.663505244327673
"607","N",2019,0.666790443350161
"608","N",2019,0.675411610946373
"609","N",2019,0.657609162446772
"610","N",2019,0.650231867161978
"611","N",2019,0.632993200394177
"612","N",2019,0.641635642586742
"613","N",2019,0.64555267067575
"614","N",2019,0.650974133768882
"615","N",2019,0.647364429971997
"616","N",2019,0.648923262071059
"617","N",2019,0.66517627420394
"618","N",2019,0.677003592706829
"619","N",2019,0.648094038886441
"620","N",2019,0.659509459949928
"621","N",2019,0.654341238219532
"622","N",2019,0.683455433702778
"623","N",2019,0.692287353445168
"624","N",2019,0.676273884804166
"625","N",2019,0.644342679726137
"626","N",2019,0.667588896853797
"627","N",2019,0.690690294431064
"628","N",2019,0.668600948517769
"629","N",2019,0.662133896000095
"630","N",2019,0.667127271400188
"631","N",2019,0.661128861654986
"632","N",2019,0.632045960115343
"633","N",2019,0.664239880313964
"634","N",2019,0.643316885135892
"635","N",2019,0.629013277140148
"636","N",2019,0.672745444816183
"637","N",2019,0.688246500964659
"638","N",2019,0.658166120144539
"639","N",2019,0.663076236609233
"640","N",2019,0.685493969282401
"641","N",2019,0.660404212287482
"642","N",2019,0.663095157406054
"643","N",2019,0.668075897474362
"644","N",2019,0.682139907414705
"645","N",2019,0.678755843463956
"646","N",2019,0.648415670358049
"647","N",2019,0.670001813333986
"648","N",2019,0.678006453859803
"649","N",2019,0.6491629351456
"650","N",2019,0.651862685122074
"651","N",2019,0.692116836990494
"652","N",2019,0.652378373952733
"653","N",2019,0.659508189320635
"654","N",2019,0.654639203081261
"655","N",2019,0.653138006780811
"656","N",2019,0.649148534993377
"657","N",2019,0.638102551428853
"658","N",2019,0.652792481230609
"659","N",2019,0.660976513839631
"660","N",2019,0.643119001911452
"661","N",2019,0.648955385418571
"662","N",2019,0.663451807649553
"663","N",2019,0.651114069738389
"664","N",2019,0.673941439652524
"665","N",2019,0.633392871467389
"666","N",2019,0.654159728711775
"667","N",2019,0.66162912980682
"668","N",2019,0.655929687060571
"669","N",2019,0.657806972799136
"670","N",2019,0.641294842493374
"671","N",2019,0.658407510063637
"672","N",2019,0.681372838957609
"673","N",2019,0.669496539806123
"674","N",2019,0.660216819281585
"675","N",2019,0.643794343424791
"676","N",2019,0.655822109438882
"677","N",2019,0.659166497961836
"678","N",2019,0.684058871466847
"679","N",2019,0.662440578982384
"680","N",2019,0.662853632745261
"681","N",2019,0.636820460918637
"682","N",2019,0.668947125213853
"683","N",2019,0.666931561127531
"684","N",2019,0.665505155873659
"685","N",2019,0.671829877929278
"686","N",2019,0.653440305864199
"687","N",2019,0.655033081227001
"688","N",2019,0.643860527567385
"689","N",2019,0.648332533824535
"690","N",2019,0.6722995530409
"691","N",2019,0.648693993038593
"692","N",2019,0.662283076525138
"693","N",2019,0.64700926223871
"694","N",2019,0.651421114886907
"695","N",2019,0.656588248258817
"696","N",2019,0.657862555065638
"697","N",2019,0.653925066473548
"698","N",2019,0.638140486283694
"699","N",2019,0.636979479702907
"700","N",2019,0.684432543809257
"701","N",2019,0.679187965760571
"702","N",2019,0.658585838024441
"703","N",2019,0.649864566773126
"704","N",2019,0.643665164879585
"705","N",2019,0.667679340238321
"706","N",2019,0.658359175376343
"707","N",2019,0.647240854279084
"708","N",2019,0.680067861758323
"709","N",2019,0.660316407133604
"710","N",2019,0.679861484015499
"711","N",2019,0.643052546954557
"712","N",2019,0.672297459495642
"713","N",2019,0.637241694713184
"714","N",2019,0.651444705373853
"715","N",2019,0.654828551919092
"716","N",2019,0.640518965588863
"717","N",2019,0.697009976780728
"718","N",2019,0.639517184509204
"719","N",2019,0.685485723581036
"720","N",2019,0.656461309543274
"721","N",2019,0.645312166017839
"722","N",2019,0.663558668068051
"723","N",2019,0.654145845986852
"724","N",2019,0.70363254458387
"725","N",2019,0.654985189589984
"726","N",2019,0.65089175523007
"727","N",2019,0.659499791248036
"728","N",2019,0.645414021844621
"729","N",2019,0.653244063713225
"730","N",2019,0.657788868257924
"731","N",2019,0.656433208548657
"732","N",2019,0.665391867119089
"733","N",2019,0.660542565347286
"734","N",2019,0.669818406169533
"735","N",2019,0.649081291176705
"736","N",2019,0.657286832985892
"737","N",2019,0.653257087249284
"738","N",2019,0.659844877504123
"739","N",2019,0.630641797631507
"740","N",2019,0.666255196807493
"741","N",2019,0.68848590028781
"742","N",2019,0.646150267025987
"743","N",2019,0.650339038036153
"744","N",2019,0.659717774507962
"745","N",2019,0.644076995493452
"746","N",2019,0.652988280675271
"747","N",2019,0.666750511658637
"748","N",2019,0.684834050745535
"749","N",2019,0.652733935517949
"750","N",2019,0.638893108014777
"751","N",2019,0.664051488950099
"752","N",2019,0.661039443474931
"753","N",2019,0.654922551782993
"754","N",2019,0.665405576262826
"755","N",2019,0.640320076777612
"756","N",2019,0.64752204592886
"757","N",2019,0.669505839415572
"758","N",2019,0.646418765067156
"759","N",2019,0.682958612506078
"760","N",2019,0.651266830485875
"761","N",2019,0.670784894765434
"762","N",2019,0.663736097453958
"763","N",2019,0.656491430587953
"764","N",2019,0.643829090453999
"765","N",2019,0.648837571954476
"766","N",2019,0.643128222717087
"767","N",2019,0.615490373744797
"768","N",2019,0.673597637699661
"769","N",2019,0.651858499309399
"770","N",2019,0.640093514161387
"771","N",2019,0.673435682405397
"772","N",2019,0.662309707402799
"773","N",2019,0.668073105572502
"774","N",2019,0.68374572469819
"775","N",2019,0.656568941021957
"776","N",2019,0.64921689928758
"777","N",2019,0.669578557923051
"778","N",2019,0.675295824054656
"779","N",2019,0.664388219981823
"780","N",2019,0.636100112905789
"781","N",2019,0.656555695197804
"782","N",2019,0.640993214494713
"783","N",2019,0.672571714048871
"784","N",2019,0.655903879887963
"785","N",2019,0.675047563482885
"786","N",2019,0.65559622487463
"787","N",2019,0.669936869590134
"788","N",2019,0.652086941244771
"789","N",2019,0.653666536825774
"790","N",2019,0.643944904849533
"791","N",2019,0.658553805560773
"792","N",2019,0.656418576840486
"793","N",2019,0.66758117132618
"794","N",2019,0.688707833250886
"795","N",2019,0.655919901389956
"796","N",2019,0.658035528191443
"797","N",2019,0.64605562119318
"798","N",2019,0.632515799005425
"799","N",2019,0.654851100497626
"800","N",2019,0.662954732483908
"801","N",2019,0.67845272900822
"802","N",2019,0.681987234816178
"803","N",2019,0.651116853474348
"804","N",2019,0.64238804717459
"805","N",2019,0.656642854724198
"806","N",2019,0.680447719199071
"807","N",2019,0.65842189822432
"808","N",2019,0.659223415965182
"809","N",2019,0.664980685618228
"810","N",2019,0.694486507745859
"811","N",2019,0.659119123918168
"812","N",2019,0.669401522729977
"813","N",2019,0.621158045121503
"814","N",2019,0.640536464764555
"815","N",2019,0.662476730006557
"816","N",2019,0.639922440847997
"817","N",2019,0.65584539656149
"818","N",2019,0.659900543823312
"819","N",2019,0.659617476002811
"820","N",2019,0.656668340763666
"821","N",2019,0.646748218783294
"822","N",2019,0.634139237471585
"823","N",2019,0.64892822810393
"824","N",2019,0.651900046802761
"825","N",2019,0.680638114192699
"826","N",2019,0.684426723556332
"827","N",2019,0.68056403158069
"828","N",2019,0.646817941500024
"829","N",2019,0.642357742415185
"830","N",2019,0.650696599353093
"831","N",2019,0.677023634833554
"832","N",2019,0.665068927097275
"833","N",2019,0.656149078339029
"834","N",2019,0.676852899346989
"835","N",2019,0.672048474533924
"836","N",2019,0.65271814300891
"837","N",2019,0.657753552273681
"838","N",2019,0.649865301606227
"839","N",2019,0.661369726391426
"840","N",2019,0.667960600286597
"841","N",2019,0.677475310518544
"842","N",2019,0.668312097427547
"843","N",2019,0.665028334587048
"844","N",2019,0.653562452051436
"845","N",2019,0.64795666435341
"846","N",2019,0.673328382340944
"847","N",2019,0.658881074506512
"848","N",2019,0.65465206610735
"849","N",2019,0.656309032435309
"850","N",2019,0.667764118670927
"851","N",2019,0.655091777669101
"852","N",2019,0.662369019675243
"853","N",2019,0.661490299678353
"854","N",2019,0.668660478189063
"855","N",2019,0.664692468434259
"856","N",2019,0.672772489814936
"857","N",2019,0.673968641241733
"858","N",2019,0.644341218224501
"859","N",2019,0.638610612881077
"860","N",2019,0.658968775708198
"861","N",2019,0.662519712646329
"862","N",2019,0.695813285247222
"863","N",2019,0.641724991937679
"864","N",2019,0.65871658467285
"865","N",2019,0.680444658052087
"866","N",2019,0.671754096418414
"867","N",2019,0.657695480170124
"868","N",2019,0.657276333875721
"869","N",2019,0.652695552609859
"870","N",2019,0.647537202460552
"871","N",2019,0.668101515583451
"872","N",2019,0.675038450714002
"873","N",2019,0.653660597295868
