"","reg","year","val"
"15624","C",2019,0.810539996750914
"15625","C",2019,0.782005941277623
"15626","C",2019,0.853156199471143
"15627","C",2019,0.900472592688757
"15628","C",2019,0.890444678112881
"15629","C",2019,0.826852829692408
"15630","C",2019,1
"15631","C",2019,0.907011176813966
"15632","C",2019,0.883516714248592
"15633","C",2019,0.949598508485046
"15634","C",2019,0.810010165963211
"15635","C",2019,0.891042355043423
"15636","C",2019,0.879243180377718
"15637","C",2019,0.996690860045596
"15638","C",2019,0.937805304332557
"15639","C",2019,0.885037630841707
"15640","C",2019,0.849220780778015
"15641","C",2019,1
"15642","C",2019,0.879340207189069
"15643","C",2019,0.799378595290491
"15644","C",2019,0.929480897910459
"15645","C",2019,0.899452079393198
"15646","C",2019,0.842790872474079
"15647","C",2019,0.899061077361928
"15648","C",2019,0.967306232049383
"15649","C",2019,0.969897389295664
"15650","C",2019,0.917668854956199
"15651","C",2019,1
"15652","C",2019,0.880488343449333
"15653","C",2019,0.847602015514289
"15654","C",2019,0.910153386280014
"15655","C",2019,0.904945482838737
"15656","C",2019,0.847625082115767
"15657","C",2019,0.896979639921046
"15658","C",2019,0.868496126115719
"15659","C",2019,0.865260538252864
"15660","C",2019,0.986739635980025
"15661","C",2019,0.837622742479015
"15662","C",2019,0.92329068899304
"15663","C",2019,0.965757662105942
"15664","C",2019,0.854898041438597
"15665","C",2019,0.971698836542378
"15666","C",2019,0.910735706731608
"15667","C",2019,0.831943380076419
"15668","C",2019,0.975365927778755
"15669","C",2019,0.948099568292048
"15670","C",2019,0.913387892968228
"15671","C",2019,0.926871321743268
"15672","C",2019,0.884171358203649
"15673","C",2019,1
"15674","C",2019,0.912673683419532
"15675","C",2019,0.889727554715508
"15676","C",2019,0.886533916093294
"15677","C",2019,0.93097237991111
"15678","C",2019,0.918582855502542
"15679","C",2019,0.874373065446675
"15680","C",2019,0.754894984596758
"15681","C",2019,0.917112398701723
"15682","C",2019,0.954745193541179
"15683","C",2019,0.901229077840353
"15684","C",2019,0.894882380377859
"15685","C",2019,0.824225140912902
"15686","C",2019,0.845839926371307
"15687","C",2019,0.916802953104876
"15688","C",2019,0.910374182925221
"15689","C",2019,0.944161793021425
"15690","C",2019,0.90392590474074
"15691","C",2019,1
"15692","C",2019,0.950306248092353
"15693","C",2019,0.988909498148622
"15694","C",2019,0.889089273248772
"15695","C",2019,0.937506433760298
"15696","C",2019,0.98228178991233
"15697","C",2019,0.949184894467903
"15698","C",2019,0.81903385258145
"15699","C",2019,0.900055213895726
"15700","C",2019,0.849379823153187
"15701","C",2019,0.893698237213478
"15702","C",2019,0.885783102612741
"15703","C",2019,0.97409509109168
"15704","C",2019,0.870749983836813
"15705","C",2019,0.84317545288382
"15706","C",2019,0.959773998704675
"15707","C",2019,0.887412278325226
"15708","C",2019,0.923458806663827
"15709","C",2019,0.929755767673083
"15710","C",2019,0.860429037364347
"15711","C",2019,0.846242953726476
"15712","C",2019,0.852624855241968
"15713","C",2019,0.844376534152929
"15714","C",2019,0.861095347771769
"15715","C",2019,0.947678129995648
"15716","C",2019,0.916603080994188
"15717","C",2019,0.872683594851953
"15718","C",2019,0.951658862847621
"15719","C",2019,0.943329746975134
"15720","C",2019,0.904480891637683
"15721","C",2019,0.826100023397558
"15722","C",2019,0.908655622864394
"15723","C",2019,0.900807224044312
"15724","C",2019,0.967647554082748
"15725","C",2019,0.944469766012323
"15726","C",2019,0.802730733951968
"15727","C",2019,0.912839066549448
"15728","C",2019,0.833738866881198
"15729","C",2019,1
"15730","C",2019,0.956255600860675
"15731","C",2019,0.822342744507693
"15732","C",2019,0.924792581870402
"15733","C",2019,0.864318790453909
"15734","C",2019,0.87006259605027
"15735","C",2019,0.829765717942909
"15736","C",2019,0.854246541705446
"15737","C",2019,0.929672012116799
"15738","C",2019,0.868075557375923
"15739","C",2019,0.908871031744324
"15740","C",2019,0.96600377503899
"15741","C",2019,0.863728398238541
"15742","C",2019,0.899089527545582
"15743","C",2019,0.858997206412845
"15744","C",2019,0.880559069107024
"15745","C",2019,0.82844049103179
"15746","C",2019,0.913126335592301
"15747","C",2019,1
"15748","C",2019,0.898825563830146
"15749","C",2019,0.921243503147111
"15750","C",2019,0.9793815230977
"15751","C",2019,0.848579398088506
"15752","C",2019,0.877583825897538
"15753","C",2019,0.889850672978568
"15754","C",2019,0.920834896508954
"15755","C",2019,0.920640475934508
"15756","C",2019,0.94843328892393
"15757","C",2019,0.841775269063668
"15758","C",2019,0.873410247178907
"15759","C",2019,0.928359033609649
"15760","C",2019,0.946806368763577
"15761","C",2019,0.899581188367357
"15762","C",2019,1
"15763","C",2019,0.914936703231515
"15764","C",2019,0.936151255553331
"15765","C",2019,0.98418347417067
"15766","C",2019,0.904638548575888
"15767","C",2019,0.911014213192654
"15768","C",2019,0.920348582381073
"15769","C",2019,0.870238045325088
"15770","C",2019,0.942807358751566
"15771","C",2019,0.947818884816425
"15772","C",2019,0.859592074909033
"15773","C",2019,0.854821235050181
"15774","C",2019,0.925310744173105
"15775","C",2019,0.941790227099894
"15776","C",2019,0.893213816451951
"15777","C",2019,0.808187958071657
"15778","C",2019,0.836139898106693
"15779","C",2019,0.938547502787394
"15780","C",2019,0.893757768754222
"15781","C",2019,0.91048681452351
"15782","C",2019,1
"15783","C",2019,0.817244271333695
"15784","C",2019,0.961163770804453
"15785","C",2019,0.869559116730643
"15786","C",2019,0.863310804617083
"15787","C",2019,0.839739362438692
"15788","C",2019,0.873342598452993
"15789","C",2019,0.93610493654723
"15790","C",2019,0.851563377598408
"15791","C",2019,0.929058380641804
"15792","C",2019,0.892082185944254
"15793","C",2019,0.795839912329083
"15794","C",2019,0.893774257911089
"15795","C",2019,0.962464099860474
"15796","C",2019,0.876735986830176
"15797","C",2019,0.898145885828185
"15798","C",2019,0.820405717937507
"15799","C",2019,0.906401286190707
"15800","C",2019,0.917941286711071
"15801","C",2019,0.870658551343887
"15802","C",2019,0.867921621341921
"15803","C",2019,0.969178721211256
"15804","C",2019,0.898673995353284
"15805","C",2019,0.833513224051536
"15806","C",2019,0.979159376256589
"15807","C",2019,0.875607586007204
"15808","C",2019,0.852804024702564
"15809","C",2019,0.81764258058224
"15810","C",2019,0.914996110856355
"15811","C",2019,0.951980532334701
"15812","C",2019,0.93092237884964
"15813","C",2019,0.934064040721761
"15814","C",2019,0.86939998958953
"15815","C",2019,0.938195750531941
"15816","C",2019,0.924243513152054
"15817","C",2019,0.956088871700262
"15818","C",2019,0.86481812857554
"15819","C",2019,0.915838177971994
"15820","C",2019,0.86586297053296
"15821","C",2019,0.853684284501618
"15822","C",2019,0.864634777411317
"15823","C",2019,0.863281466192992
"15824","C",2019,0.859369808564191
"15825","C",2019,0.94701632751726
"15826","C",2019,0.83455080611908
"15827","C",2019,0.884046213545672
"15828","C",2019,0.834866365580024
"15829","C",2019,0.922999164371661
"15830","C",2019,0.879493600550686
"15831","C",2019,0.94573357436899
"15832","C",2019,0.912632331643737
"15833","C",2019,0.8788079895581
"15834","C",2019,0.916254071429759
"15835","C",2019,0.965275034148946
"15836","C",2019,0.868792188706247
"15837","C",2019,0.850915342304763
"15838","C",2019,0.915203024799386
"15839","C",2019,0.934097489112912
"15840","C",2019,0.953261146182909
"15841","C",2019,0.88612224472512
"15842","C",2019,0.930329420542361
"15843","C",2019,0.866029297692086
"15844","C",2019,0.828117656255377
"15845","C",2019,0.824496038309221
"15846","C",2019,0.784964062570319
"15847","C",2019,0.948405218084492
"15848","C",2019,0.855234356114165
"15849","C",2019,0.913335596901089
"15850","C",2019,0.878599832243594
"15851","C",2019,0.832573653745658
"15852","C",2019,0.983450410204272
"15853","C",2019,0.852710102256754
"15854","C",2019,0.893202436885199
"15855","C",2019,0.883457265004081
"15856","C",2019,0.904538008842117
"15857","C",2019,0.964825482031876
"15858","C",2019,0.847109924946889
"15859","C",2019,0.981564962347243
"15860","C",2019,0.859963782915738
"15861","C",2019,0.856832779311618
"15862","C",2019,0.910381978364633
"15863","C",2019,0.851154479374051
"15864","C",2019,0.908270130746498
"15865","C",2019,0.929204668362988
"15866","C",2019,0.832279443830293
"15867","C",2019,0.951136721132105
"15868","C",2019,0.862577570838333
"15869","C",2019,0.955779303498471
"15870","C",2019,0.923069970442391
"15871","C",2019,0.953378460125167
"15872","C",2019,1
"15873","C",2019,0.930295527795766
"15874","C",2019,0.927652269371673
"15875","C",2019,0.913089174427071
"15876","C",2019,0.851561698701226
"15877","C",2019,0.807541223044656
"15878","C",2019,0.870930592588041
"15879","C",2019,0.904956372075284
"15880","C",2019,0.964907941727699
"15881","C",2019,0.938195815348294
"15882","C",2019,0.749697384802893
"15883","C",2019,0.845278753753942
"15884","C",2019,0.99945677047709
"15885","C",2019,1
"15886","C",2019,0.90240834815214
"15887","C",2019,0.911474986303285
"15888","C",2019,0.927925399727027
"15889","C",2019,0.890481711529979
"15890","C",2019,0.960158403396384
"15891","C",2019,0.906862286386053
"15892","C",2019,0.986113676222875
"15893","C",2019,0.973713206919046
"15894","C",2019,1
"15895","C",2019,0.843260181936756
"15896","C",2019,0.899537607752386
"15897","C",2019,0.934733670774544
"15898","C",2019,0.920879516334953
"15899","C",2019,0.966401294705283
"15900","C",2019,0.918149447886471
"15901","C",2019,0.960598060799899
"15902","C",2019,0.954174900455927
"15903","C",2019,0.978689862086188
"15904","C",2019,0.922749816216751
"15905","C",2019,0.908467322115375
"15906","C",2019,0.8869558083738
"15907","C",2019,0.943202602098473
"15908","C",2019,0.829239698393301
"15909","C",2019,0.932309239791856
"15910","C",2019,0.909373177674057
"15911","C",2019,0.9381084445085
"15912","C",2019,0.913510842957607
"15913","C",2019,0.923724002724553
"15914","C",2019,0.863520380047923
"15915","C",2019,0.925879101456356
"15916","C",2019,0.928928234151236
"15917","C",2019,0.815467958788305
"15918","C",2019,0.951561590821294
"15919","C",2019,0.945669902589848
"15920","C",2019,0.88826584576888
"15921","C",2019,0.960307496322348
"15922","C",2019,0.990246960250687
"15923","C",2019,0.959195429477682
"15924","C",2019,0.84042389345278
"15925","C",2019,0.877488785745595
"15926","C",2019,0.893577689759692
"15927","C",2019,0.86917225478877
"15928","C",2019,0.924837829645994
"15929","C",2019,0.988376684023129
"15930","C",2019,0.963006916582565
"15931","C",2019,0.772485501788629
"15932","C",2019,0.915121663944325
"15933","C",2019,0.823043515840397
"15934","C",2019,0.883593699238107
"15935","C",2019,0.861681297335742
"15936","C",2019,0.90491383000957
"15937","C",2019,0.897303739344445
"15938","C",2019,0.873236546669906
"15939","C",2019,0.900007589440563
"15940","C",2019,0.881010802916422
"15941","C",2019,0.867369214312009
"15942","C",2019,0.873190213587773
"15943","C",2019,0.945038355095218
"15944","C",2019,0.880773456095538
"15945","C",2019,0.929170042977033
"15946","C",2019,0.935972812117371
"15947","C",2019,0.869801908204671
"15948","C",2019,0.953430360097574
"15949","C",2019,0.896075216441366
"15950","C",2019,0.835448122975798
"15951","C",2019,0.859512371332136
"15952","C",2019,0.897207895794367
"15953","C",2019,0.839085205726278
"15954","C",2019,1
"15955","C",2019,0.87051492621141
"15956","C",2019,0.890751759583689
"15957","C",2019,0.764369849765241
"15958","C",2019,0.949606579365957
"15959","C",2019,0.883965075813872
"15960","C",2019,0.859129824156729
"15961","C",2019,0.842819092285905
"15962","C",2019,0.913921225153795
"15963","C",2019,0.935537781396414
"15964","C",2019,0.920929229502283
"15965","C",2019,0.930537957175925
"15966","C",2019,0.917204210542578
"15967","C",2019,0.981163098376005
"15968","C",2019,0.827987295784541
"15969","C",2019,0.851643872089838
"15970","C",2019,0.922861816205288
"15971","C",2019,0.841661121214494
"15972","C",2019,0.844616655589905
"15973","C",2019,0.827223531422222
"15974","C",2019,0.952212338553187
"15975","C",2019,0.99811784648163
"15976","C",2019,0.854250293998001
"15977","C",2019,0.874684201319168
"15978","C",2019,0.826293263617683
"15979","C",2019,0.926547407110679
"15980","C",2019,0.89841589511133
"15981","C",2019,0.926436292216071
"15982","C",2019,0.894872594004735
"15983","C",2019,0.880118570379342
"15984","C",2019,0.866191315382578
"15985","C",2019,0.877603187034679
"15986","C",2019,0.840768407498732
"15987","C",2019,0.855566227305319
"15988","C",2019,0.895788969733144
"15989","C",2019,0.912151332232445
"15990","C",2019,0.934360391903222
"15991","C",2019,0.964381389129299
"15992","C",2019,0.915233519001062
"15993","C",2019,0.896866405792448
"15994","C",2019,0.948488023496327
"15995","C",2019,0.977793467390063
"15996","C",2019,0.889817846387432
"15997","C",2019,0.963380104046345
"15998","C",2019,1
"15999","C",2019,0.958531579451391
"16000","C",2019,0.854059561207962
"16001","C",2019,0.965617434256118
"16002","C",2019,0.896262210426081
"16003","C",2019,1
"16004","C",2019,0.827162341393715
"16005","C",2019,0.899694278412353
"16006","C",2019,0.906619174194609
"16007","C",2019,0.794621984316793
"16008","C",2019,0.851496807594611
"16009","C",2019,0.877790948692625
"16010","C",2019,1
"16011","C",2019,0.978098507531863
"16012","C",2019,0.842458461097489
"16013","C",2019,1
"16014","C",2019,0.981364909710429
"16015","C",2019,0.946608286921547
"16016","C",2019,0.933726494509597
"16017","C",2019,0.862155189714024
"16018","C",2019,0.846849476173796
"16019","C",2019,0.807832877097753
"16020","C",2019,0.810736644100763
"16021","C",2019,0.869248818166491
"16022","C",2019,0.891938727404504
"16023","C",2019,0.907572227941316
"16024","C",2019,0.954413903116642
"16025","C",2019,0.873776193608011
"16026","C",2019,0.873723331286711
"16027","C",2019,0.965791878912486
"16028","C",2019,0.788752483504686
"16029","C",2019,0.876446823689437
"16030","C",2019,0.928848935860568
"16031","C",2019,0.90567480003122
"16032","C",2019,0.901759544979879
"16033","C",2019,0.881909353149681
"16034","C",2019,0.885811276005618
"16035","C",2019,0.872031149152011
"16036","C",2019,0.920563260639489
"16037","C",2019,0.980131802478108
"16038","C",2019,0.944436494851436
"16039","C",2019,0.917463402557826
"16040","C",2019,0.991084034166478
"16041","C",2019,0.880908944789816
"16042","C",2019,0.886506711572014
"16043","C",2019,0.880564189782349
"16044","C",2019,0.968344875160608
"16045","C",2019,0.963950220212113
"16046","C",2019,0.874084235646168
"16047","C",2019,0.803201578139421
"16048","C",2019,0.753449704065196
"16049","C",2019,0.924159764803923
"16050","C",2019,0.82915197542165
"16051","C",2019,0.836511977503768
"16052","C",2019,0.906528315246893
"16053","C",2019,0.830932282168777
"16054","C",2019,0.859022863619772
"16055","C",2019,0.904439249634027
"16056","C",2019,0.88830941202442
"16057","C",2019,0.940188999982605
"16058","C",2019,0.808694221713963
"16059","C",2019,0.839951959656182
"16060","C",2019,0.97145163645574
"16061","C",2019,0.932304531160809
"16062","C",2019,0.895552282588723
"16063","C",2019,0.965679537404472
"16064","C",2019,0.809998539070868
"16065","C",2019,0.915389663140511
"16066","C",2019,0.911554244349299
"16067","C",2019,0.828963342118695
"16068","C",2019,0.904592610448769
"16069","C",2019,1
"16070","C",2019,0.932999518320766
"16071","C",2019,0.881961817290692
"16072","C",2019,0.972022380300683
"16073","C",2019,0.868225718018774
"16074","C",2019,0.899431799887431
"16075","C",2019,0.935417787682761
"16076","C",2019,0.908982078961226
"16077","C",2019,0.847567905570467
"16078","C",2019,0.890943449575742
"16079","C",2019,0.925936152385414
"16080","C",2019,0.916163383034265
"16081","C",2019,0.905576113949906
"16082","C",2019,0.926161206163773
"16083","C",2019,0.862797296081441
"16084","C",2019,0.912394261355797
"16085","C",2019,0.962890560558907
"16086","C",2019,0.989069465134876
"16087","C",2019,1
"16088","C",2019,0.902401703358135
"16089","C",2019,0.933768916215754
"16090","C",2019,0.950938395418417
"16091","C",2019,0.954550787793496
"16092","C",2019,0.755770850580968
"16093","C",2019,0.864535953051802
"16094","C",2019,0.934349335146138
"16095","C",2019,0.872919812504813
"16096","C",2019,0.999630544140877
"16097","C",2019,0.928466364135727
"16098","C",2019,0.894389839087286
"16099","C",2019,0.989813602015329
"16100","C",2019,0.981262660138909
"16101","C",2019,0.879274622975036
"16102","C",2019,0.943763462815174
"16103","C",2019,1
"16104","C",2019,0.833824420668405
"16105","C",2019,0.89523598368249
"16106","C",2019,0.921707287340685
"16107","C",2019,1
"16108","C",2019,0.859831567288795
"16109","C",2019,0.850517183141299
"16110","C",2019,0.915722942558474
"16111","C",2019,0.845010297127511
"16112","C",2019,0.889356045387413
"16113","C",2019,0.864987498469409
"16114","C",2019,0.91161782847276
"16115","C",2019,0.947896875177143
"16116","C",2019,0.853880262768441
"16117","C",2019,0.893097348999517
"16118","C",2019,0.90842173638794
"16119","C",2019,0.868241669164139
"16120","C",2019,0.908639393600371
"16121","C",2019,0.957856770133015
"16122","C",2019,0.98964080394249
"16123","C",2019,0.974729411731758
"16124","C",2019,0.739855044206515
"16125","C",2019,0.939731768719676
"16126","C",2019,0.97049961800937
"16127","C",2019,0.881744565588558
"16128","C",2019,0.847636564915991
"16129","C",2019,0.948581759310955
"16130","C",2019,0.934894754172704
"16131","C",2019,0.921200792830329
"16132","C",2019,0.910111701925266
"16133","C",2019,0.912947397098762
"16134","C",2019,0.89628808180673
"16135","C",2019,0.93315676985233
"16136","C",2019,0.932752196968114
"16137","C",2019,0.951727361403746
"16138","C",2019,0.987259798301789
"16139","C",2019,0.888190472303428
"16140","C",2019,0.969829947862081
"16141","C",2019,0.865238351546322
"16142","C",2019,0.897785556452314
"16143","C",2019,0.937492235811834
"16144","C",2019,0.856932394445054
"16145","C",2019,0.920010812577028
"16146","C",2019,0.843173017143349
"16147","C",2019,0.874378713022662
"16148","C",2019,0.819814422349887
"16149","C",2019,0.851184310485179
"16150","C",2019,0.825494095462971
"16151","C",2019,0.848858614267554
"16152","C",2019,0.824710580343633
"16153","C",2019,0.880421330093617
"16154","C",2019,0.882536116144069
"16155","C",2019,0.898666169638429
"16156","C",2019,0.902232706144601
"16157","C",2019,0.97997668275096
"16158","C",2019,0.886523380386508
"16159","C",2019,0.896834605508202
"16160","C",2019,0.907900953299465
"16161","C",2019,0.920013195755713
"16162","C",2019,0.930447084965007
"16163","C",2019,0.877407410854008
"16164","C",2019,0.94912225632498
"16165","C",2019,0.892174484919218
"16166","C",2019,0.927615793111462
"16167","C",2019,0.811170232743222
"16168","C",2019,0.883512975484195
"16169","C",2019,1
"16170","C",2019,0.865611678859713
"16171","C",2019,0.874102435494928
"16172","C",2019,0.920630336290503
"16173","C",2019,0.884794111786858
"16174","C",2019,0.969791204525403
"16175","C",2019,0.910549195735917
"16176","C",2019,0.815978836283399
"16177","C",2019,1
"16178","C",2019,0.862283626735786
"16179","C",2019,0.902951931863224
"16180","C",2019,0.860440446132321
"16181","C",2019,0.778320935731471
"16182","C",2019,0.840149618519475
"16183","C",2019,0.972455014717032
"16184","C",2019,0.812803159960755
"16185","C",2019,0.848242416378974
"16186","C",2019,0.991274627344758
"16187","C",2019,1
"16188","C",2019,0.91274699380947
"16189","C",2019,0.885470844483409
"16190","C",2019,0.949717066060193
"16191","C",2019,0.78478433340167
"16192","C",2019,0.914320611011347
"16193","C",2019,0.975301929939917
"16194","C",2019,0.889319564667908
"16195","C",2019,0.873091324968473
"16196","C",2019,0.793306411336967
"16197","C",2019,0.853481505618655
"16198","C",2019,0.840685367588229
"16199","C",2019,0.907978097717393
"16200","C",2019,0.892993714796432
"16201","C",2019,0.831452009469577
"16202","C",2019,0.953378863764584
"16203","C",2019,1
"16204","C",2019,0.92705450225388
"16205","C",2019,1
"16206","C",2019,0.98721099140431
"16207","C",2019,0.978411588219558
"16208","C",2019,0.909843317180342
"16209","C",2019,0.91797328359628
"16210","C",2019,0.948492712330092
"16211","C",2019,0.935130328334729
"16212","C",2019,0.911147157792738
"16213","C",2019,0.933944815535715
"16214","C",2019,0.88386742233746
"16215","C",2019,0.951625754950727
"16216","C",2019,0.925666024535322
"16217","C",2019,0.917346309685941
"16218","C",2019,0.820848589556759
"16219","C",2019,0.910006711462922
"16220","C",2019,0.867728912377435
"16221","C",2019,0.987113505882268
"16222","C",2019,0.949961355517079
"16223","C",2019,0.827499034482961
"16224","C",2019,0.952152396244973
"16225","C",2019,0.996858655038121
"16226","C",2019,0.974871191404384
"16227","C",2019,0.889274942983602
"16228","C",2019,0.878561783461371
"16229","C",2019,0.79082694135671
"16230","C",2019,0.79857133656169
"16231","C",2019,0.878909776525199
"16232","C",2019,0.866723182848547
"16233","C",2019,0.891505922044932
"16234","C",2019,0.900513951907989
"16235","C",2019,0.943279121425684
"16236","C",2019,0.896735226309373
"16237","C",2019,0.870648675807371
"16238","C",2019,1
"16239","C",2019,0.81932432345061
"16240","C",2019,0.774481352624173
"16241","C",2019,0.957905512416061
"16242","C",2019,0.908630585587719
"16243","C",2019,0.87864564758033
"16244","C",2019,0.948624005603956
"16245","C",2019,0.876608500027482
"16246","C",2019,0.892501111221083
"16247","C",2019,0.96234663158157
"16248","C",2019,0.880270916790425
"16249","C",2019,0.964031887273321
"16250","C",2019,0.924942726604438
"16251","C",2019,0.901199022592749
"16252","C",2019,0.918449253112599
"16253","C",2019,0.861164504735874
"16254","C",2019,0.887461177806161
"16255","C",2019,0.83730799272944
"16256","C",2019,0.925951101824743
"16257","C",2019,0.910610523334926
"16258","C",2019,0.911862834537407
"16259","C",2019,0.911033301011118
"16260","C",2019,0.859594486510214
"16261","C",2019,0.978456971638942
"16262","C",2019,0.852853284389581
"16263","C",2019,0.867704601853507
"16264","C",2019,0.95136282282868
"16265","C",2019,1
"16266","C",2019,0.944776111478318
"16267","C",2019,0.808863998011499
"16268","C",2019,0.93083504195944
"16269","C",2019,0.896447447199557
"16270","C",2019,0.880205821690003
"16271","C",2019,0.937062160174063
"16272","C",2019,0.825916998962825
"16273","C",2019,0.908323078919015
"16274","C",2019,0.985888996060275
"16275","C",2019,0.804307735940322
"16276","C",2019,0.879953328603821
"16277","C",2019,0.849351111082163
"16278","C",2019,0.982914940200142
"16279","C",2019,0.883345542113472
"16280","C",2019,0.85712798419026
"16281","C",2019,0.88443336077348
"16282","C",2019,0.967307449546162
"16283","C",2019,0.8894900919858
"16284","C",2019,0.941983952466872
"16285","C",2019,0.889524822094749
"16286","C",2019,0.846847583561194
"16287","C",2019,0.880926723296672
"16288","C",2019,0.975856146154682
"16289","C",2019,0.937509283028334
"16290","C",2019,0.891866926618332
"16291","C",2019,0.883646316907371
"16292","C",2019,0.858887603213417
"16293","C",2019,0.913355442359934
"16294","C",2019,0.934653166721359
"16295","C",2019,0.906680372739557
"16296","C",2019,0.924783330839155
"16297","C",2019,0.794009826059354
"16298","C",2019,0.878370114966067
"16299","C",2019,0.809752701748185
"16300","C",2019,0.850163721020742
"16301","C",2019,0.821600020152573
"16302","C",2019,0.932913349325487
"16303","C",2019,0.859700214045772
"16304","C",2019,0.892475383193027
"16305","C",2019,0.935772046580197
"16306","C",2019,0.884384859517753
"16307","C",2019,0.866868267157489
"16308","C",2019,0.854706007175913
"16309","C",2019,0.904276604226701
"16310","C",2019,0.965237116976562
"16311","C",2019,0.979513978676673
"16312","C",2019,0.872123272044399
"16313","C",2019,0.922719430597419
"16314","C",2019,0.899448408842178
"16315","C",2019,0.918386589237807
"16316","C",2019,0.839657354354662
"16317","C",2019,0.89758837061065
"16318","C",2019,0.825249609872367
"16319","C",2019,0.994310496987435
"16320","C",2019,0.937064336776714
"16321","C",2019,0.808258127659125
"16322","C",2019,0.89340598534382
"16323","C",2019,0.933369176998374
"16324","C",2019,0.811615555525896
"16325","C",2019,0.858249485739691
"16326","C",2019,0.88265790195648
"16327","C",2019,0.957722448685478
"16328","C",2019,0.881386418716128
"16329","C",2019,0.858096824097992
"16330","C",2019,0.875624598653372
"16331","C",2019,0.843987721961024
"16332","C",2019,1
"16333","C",2019,0.901275439963235
"16334","C",2019,0.952185157604733
"16335","C",2019,0.954036683490814
"16336","C",2019,0.959709219312538
"16337","C",2019,0.852697006337068
"16338","C",2019,0.856502632818009
"16339","C",2019,0.903189474229251
"16340","C",2019,0.949003843199701
"16341","C",2019,0.917392990866825
"16342","C",2019,0.805392696623592
"16343","C",2019,0.818909640269205
"16344","C",2019,0.957262190060121
"16345","C",2019,0.816474562676141
"16346","C",2019,0.984691563264621
"16347","C",2019,0.875556628793331
"16348","C",2019,0.915317648701189
"16349","C",2019,0.91186729034543
"16350","C",2019,0.913212201201381
"16351","C",2019,0.850909801744669
"16352","C",2019,0.992570708303766
"16353","C",2019,0.915056286332738
"16354","C",2019,0.932613107760356
"16355","C",2019,0.930892580286172
"16356","C",2019,0.956320345258038
"16357","C",2019,0.960822843872349
"16358","C",2019,0.959336740249469
"16359","C",2019,0.897387771054856
"16360","C",2019,0.87520164837785
"16361","C",2019,0.957670423727215
"16362","C",2019,0.918167337886052
"16363","C",2019,0.969777068857291
"16364","C",2019,0.891844598375154
"16365","C",2019,0.929758900385573
"16366","C",2019,0.95493535392894
"16367","C",2019,0.967569176051861
"16368","C",2019,0.936648947420122
"16369","C",2019,0.751261454521722
"16370","C",2019,0.854892848716783
"16371","C",2019,1
"16372","C",2019,0.885360484742981
"16373","C",2019,1
"16374","C",2019,0.874513457641078
"16375","C",2019,0.94126347678224
"16376","C",2019,0.948777959949607
"16377","C",2019,0.895267244410438
"16378","C",2019,0.904294380170345
"16379","C",2019,0.778931740191552
"16380","C",2019,0.809375776433287
"16381","C",2019,0.915749843872732
"16382","C",2019,0.937078261992796
"16383","C",2019,0.910316414823729
"16384","C",2019,0.968688104732807
"16385","C",2019,0.919163866085808
"16386","C",2019,0.95130258148048
"16387","C",2019,0.856792217593694
"16388","C",2019,0.981750578795765
"16389","C",2019,0.930850796063518
"16390","C",2019,0.966674955115577
"16391","C",2019,0.823829771934729
"16392","C",2019,0.823435631380031
"16393","C",2019,0.904593139731169
"16394","C",2019,0.947499814067333
"16395","C",2019,0.856624443766456
"16396","C",2019,0.943399403053477
"16397","C",2019,0.778826034056397
"16398","C",2019,0.977163270031778
"16399","C",2019,0.951887280041645
"16400","C",2019,0.942796845325786
"16401","C",2019,0.914719975141578
"16402","C",2019,1
"16403","C",2019,0.88442054079639
"16404","C",2019,0.90618559828479
"16405","C",2019,0.899477019697755
"16406","C",2019,0.97505039794165
"16407","C",2019,0.957416646379968
"16408","C",2019,0.868601029835755
"16409","C",2019,0.93102978419451
"16410","C",2019,0.92758376061813
"16411","C",2019,0.996309539289617
"16412","C",2019,0.928372414766713
"16413","C",2019,0.918473786922283
"16414","C",2019,0.884161295311592
"16415","C",2019,1
"16416","C",2019,0.887100157922688
"16417","C",2019,0.862621648924504
"16418","C",2019,0.932162460914515
"16419","C",2019,0.910263776866101
"16420","C",2019,0.993670298257955
"16421","C",2019,0.852833707246812
"16422","C",2019,0.875188596474482
"16423","C",2019,0.950014779568494
"16424","C",2019,0.873056858969435
"16425","C",2019,0.76463206404681
"16426","C",2019,0.880403044165775
"16427","C",2019,0.827598845928074
"16428","C",2019,0.892464101935507
"16429","C",2019,0.873935785727512
"16430","C",2019,0.878347470358341
"16431","C",2019,0.923591175892017
"16432","C",2019,0.7939676778329
"16433","C",2019,0.861856407368775
"16434","C",2019,1
"16435","C",2019,0.95603603935957
"16436","C",2019,0.905508316132917
"16437","C",2019,0.900776877723858
"16438","C",2019,0.849143842829626
"16439","C",2019,0.964527888347565
"16440","C",2019,0.990154598195712
"16441","C",2019,0.933208846716166
"16442","C",2019,1
"16443","C",2019,0.937624631015408
"16444","C",2019,0.927737020505511
"16445","C",2019,0.920679300667252
"16446","C",2019,0.872115881402157
"16447","C",2019,0.848552990152154
"16448","C",2019,0.984764847619643
"16449","C",2019,0.944670523432716
"16450","C",2019,0.87478044397912
"16451","C",2019,0.825457402004046
"16452","C",2019,0.829192628035415
"16453","C",2019,1
"16454","C",2019,0.956146374320888
"16455","C",2019,0.976351512116
"16456","C",2019,0.870047373679689
"16457","C",2019,0.964947230244095
"16458","C",2019,0.930122915516724
