"","reg","val","X","nCells"
"401","N",0.880436537727365,"NDVI_lower",1432
"402","N",0.88605739139614,"NDVI_lower",1432
"403","N",0.887466263684034,"NDVI_lower",1432
"404","N",0.885348649997844,"NDVI_lower",1432
"405","N",0.885891461947857,"NDVI_lower",1432
"406","N",0.879459879586646,"NDVI_lower",1432
"407","N",0.876549498436184,"NDVI_lower",1432
"408","N",0.884480058888378,"NDVI_lower",1432
"409","N",0.888007486331229,"NDVI_lower",1432
"410","N",0.882102825609387,"NDVI_lower",1432
"411","N",0.876835750627958,"NDVI_lower",1432
"412","N",0.88345763190131,"NDVI_lower",1432
"413","N",0.878306122590379,"NDVI_lower",1432
"414","N",0.88168235080026,"NDVI_lower",1432
"415","N",0.88110060202163,"NDVI_lower",1432
"416","N",0.881872298981737,"NDVI_lower",1432
"417","N",0.886064995469666,"NDVI_lower",1432
"418","N",0.885804541642194,"NDVI_lower",1432
"419","N",0.884516300328569,"NDVI_lower",1432
"420","N",0.880314594586059,"NDVI_lower",1432
"421","N",0.883098375507775,"NDVI_lower",1432
"422","N",0.887901831994652,"NDVI_lower",1432
"423","N",0.881863623929049,"NDVI_lower",1432
"424","N",0.888823713775221,"NDVI_lower",1432
"425","N",0.885356210134589,"NDVI_lower",1432
"426","N",0.886344954497724,"NDVI_lower",1432
"427","N",0.881941690565634,"NDVI_lower",1432
"428","N",0.879132264476372,"NDVI_lower",1432
"429","N",0.885886135256395,"NDVI_lower",1432
"430","N",0.884699623683265,"NDVI_lower",1432
"431","N",0.876917003881379,"NDVI_lower",1432
"432","N",0.883282767860032,"NDVI_lower",1432
"433","N",0.878533851977894,"NDVI_lower",1432
"434","N",0.885130881631161,"NDVI_lower",1432
"435","N",0.887665556954033,"NDVI_lower",1432
"436","N",0.882774459114993,"NDVI_lower",1432
"437","N",0.880701284230826,"NDVI_lower",1432
"438","N",0.887416263561513,"NDVI_lower",1432
"439","N",0.880229960569976,"NDVI_lower",1432
"440","N",0.883729396641846,"NDVI_lower",1432
"441","N",0.882753510582874,"NDVI_lower",1432
"442","N",0.878077349517971,"NDVI_lower",1432
"443","N",0.885829236226882,"NDVI_lower",1432
"444","N",0.884995354887265,"NDVI_lower",1432
"445","N",0.882948898681649,"NDVI_lower",1432
"446","N",0.886244920633245,"NDVI_lower",1432
"447","N",0.885202665620843,"NDVI_lower",1432
"448","N",0.885909888150824,"NDVI_lower",1432
"449","N",0.883865490866443,"NDVI_lower",1432
"450","N",0.880491943053055,"NDVI_lower",1432
"451","N",0.876621332035707,"NDVI_lower",1432
"452","N",0.885356254421264,"NDVI_lower",1432
"453","N",0.881640061676792,"NDVI_lower",1432
"454","N",0.885803000248122,"NDVI_lower",1432
"455","N",0.882525062460731,"NDVI_lower",1432
"456","N",0.88069919486847,"NDVI_lower",1432
"457","N",0.87895805268753,"NDVI_lower",1432
"458","N",0.884916094294941,"NDVI_lower",1432
"459","N",0.877857666639731,"NDVI_lower",1432
"460","N",0.878935758509655,"NDVI_lower",1432
"461","N",0.887727811423203,"NDVI_lower",1432
"462","N",0.880578850882892,"NDVI_lower",1432
"463","N",0.882629496308427,"NDVI_lower",1432
"464","N",0.883956846165648,"NDVI_lower",1432
"465","N",0.880047867793195,"NDVI_lower",1432
"466","N",0.880320538034163,"NDVI_lower",1432
"467","N",0.879099423476118,"NDVI_lower",1432
"468","N",0.888351191311974,"NDVI_lower",1432
"469","N",0.880667333357158,"NDVI_lower",1432
"470","N",0.877236796498058,"NDVI_lower",1432
"471","N",0.880497408732765,"NDVI_lower",1432
"472","N",0.884223757375487,"NDVI_lower",1432
"473","N",0.878884937769839,"NDVI_lower",1432
"474","N",0.879042550480399,"NDVI_lower",1432
"475","N",0.888659601242066,"NDVI_lower",1432
"476","N",0.882455854269391,"NDVI_lower",1432
"477","N",0.880484882499995,"NDVI_lower",1432
"478","N",0.882680090245391,"NDVI_lower",1432
"479","N",0.885632378268577,"NDVI_lower",1432
"480","N",0.881716321680773,"NDVI_lower",1432
"481","N",0.882588658020509,"NDVI_lower",1432
"482","N",0.881324767321553,"NDVI_lower",1432
"483","N",0.885472378253994,"NDVI_lower",1432
"484","N",0.885436346371344,"NDVI_lower",1432
"485","N",0.877556761294886,"NDVI_lower",1432
"486","N",0.881630051875406,"NDVI_lower",1432
"487","N",0.882701868884327,"NDVI_lower",1432
"488","N",0.882870490409294,"NDVI_lower",1432
"489","N",0.882856528446996,"NDVI_lower",1432
"490","N",0.882415320923848,"NDVI_lower",1432
"491","N",0.882953649686586,"NDVI_lower",1432
"492","N",0.884633933677559,"NDVI_lower",1432
"493","N",0.887507033122771,"NDVI_lower",1432
"494","N",0.876380484205026,"NDVI_lower",1432
"495","N",0.886692160820266,"NDVI_lower",1432
"496","N",0.883970285219722,"NDVI_lower",1432
"497","N",0.883568309522154,"NDVI_lower",1432
"498","N",0.881285834234575,"NDVI_lower",1432
"499","N",0.881355090589758,"NDVI_lower",1432
"500","N",0.877722039974632,"NDVI_lower",1432
"501","N",0.880116173648115,"NDVI_lower",1432
"502","N",0.880448564039996,"NDVI_lower",1432
"503","N",0.884172011380678,"NDVI_lower",1432
"504","N",0.887280711052463,"NDVI_lower",1432
"505","N",0.881321652950237,"NDVI_lower",1432
"506","N",0.881182037074608,"NDVI_lower",1432
"507","N",0.882114836959451,"NDVI_lower",1432
"508","N",0.880881060609509,"NDVI_lower",1432
"509","N",0.879025529939245,"NDVI_lower",1432
"510","N",0.883556846647367,"NDVI_lower",1432
"511","N",0.883987125446222,"NDVI_lower",1432
"512","N",0.887846375542059,"NDVI_lower",1432
"513","N",0.879903277322804,"NDVI_lower",1432
"514","N",0.883528548892515,"NDVI_lower",1432
"515","N",0.884082932372307,"NDVI_lower",1432
"516","N",0.88628803921922,"NDVI_lower",1432
"517","N",0.886236303453071,"NDVI_lower",1432
"518","N",0.883914621126233,"NDVI_lower",1432
"519","N",0.878619408892234,"NDVI_lower",1432
"520","N",0.886635536797029,"NDVI_lower",1432
"521","N",0.884783906281444,"NDVI_lower",1432
"522","N",0.880342189621462,"NDVI_lower",1432
"523","N",0.881927700250411,"NDVI_lower",1432
"524","N",0.884551750384659,"NDVI_lower",1432
"525","N",0.879472267390249,"NDVI_lower",1432
"526","N",0.88005989974665,"NDVI_lower",1432
"527","N",0.87990874855419,"NDVI_lower",1432
"528","N",0.884201446827484,"NDVI_lower",1432
"529","N",0.888346788021445,"NDVI_lower",1432
"530","N",0.87690448989567,"NDVI_lower",1432
"531","N",0.88432987205972,"NDVI_lower",1432
"532","N",0.880007117447841,"NDVI_lower",1432
"533","N",0.8815010567416,"NDVI_lower",1432
"534","N",0.883669500067064,"NDVI_lower",1432
"535","N",0.883797343937568,"NDVI_lower",1432
"536","N",0.875772593209549,"NDVI_lower",1432
"537","N",0.885021631431526,"NDVI_lower",1432
"538","N",0.882947799194323,"NDVI_lower",1432
"539","N",0.880805938728559,"NDVI_lower",1432
"540","N",0.88598047814831,"NDVI_lower",1432
"541","N",0.883766179225737,"NDVI_lower",1432
"542","N",0.883104660486119,"NDVI_lower",1432
"543","N",0.882474323901937,"NDVI_lower",1432
"544","N",0.884030187523457,"NDVI_lower",1432
"545","N",0.881393049728361,"NDVI_lower",1432
"546","N",0.883445063979903,"NDVI_lower",1432
"547","N",0.878012715510466,"NDVI_lower",1432
"548","N",0.884249858491117,"NDVI_lower",1432
"549","N",0.882805925955515,"NDVI_lower",1432
"550","N",0.884828046442895,"NDVI_lower",1432
"551","N",0.88488738813433,"NDVI_lower",1432
"552","N",0.884702729514758,"NDVI_lower",1432
"553","N",0.879641822122975,"NDVI_lower",1432
"554","N",0.881638913864744,"NDVI_lower",1432
"555","N",0.879971520331313,"NDVI_lower",1432
"556","N",0.882186098943585,"NDVI_lower",1432
"557","N",0.881572392615741,"NDVI_lower",1432
