"","reg","val","plotsN2_tot","year"
"40389","C",0.962933682306633,100,2020
"40390","C",0.96608105088391,100,2020
"40391","C",0.970701856728363,100,2020
"40392","C",0.967578285027916,100,2020
"40393","C",0.966440003156342,100,2020
"40394","C",0.970950849288732,100,2020
"40395","C",0.970435218225792,100,2020
"40396","C",0.970234775973153,100,2020
"40397","C",0.969942976966448,100,2020
"40398","C",0.981358606918278,100,2020
"40399","C",0.97513928241576,100,2020
"40400","C",0.97002223176136,100,2020
"40401","C",0.968614736397946,100,2020
"40402","C",0.963369187636194,100,2020
"40403","C",0.96406418872893,100,2020
"40404","C",0.96895395118113,100,2020
"40405","C",0.968809227179655,100,2020
"40406","C",0.967930238425245,100,2020
"40407","C",0.959297823801822,100,2020
"40408","C",0.968084706566151,100,2020
"40409","C",0.973284306012304,100,2020
"40410","C",0.957974100265341,100,2020
"40411","C",0.977085075509804,100,2020
"40412","C",0.968408686777444,100,2020
"40413","C",0.970491767866439,100,2020
"40414","C",0.96945828081114,100,2020
"40415","C",0.965218837536729,100,2020
"40416","C",0.972773899206308,100,2020
"40417","C",0.965066026854333,100,2020
"40418","C",0.969984693291877,100,2020
"40419","C",0.968819047020877,100,2020
"40420","C",0.967245504112411,100,2020
"40421","C",0.967896902420505,100,2020
"40422","C",0.96745202143685,100,2020
"40423","C",0.976142193375909,100,2020
"40424","C",0.975763801222234,100,2020
"40425","C",0.970580874458747,100,2020
"40426","C",0.970411011794531,100,2020
"40427","C",0.9727722928134,100,2020
"40428","C",0.969866710028032,100,2020
"40429","C",0.969939029731364,100,2020
"40430","C",0.970532964235117,100,2020
"40431","C",0.969816687577869,100,2020
"40432","C",0.966298465634148,100,2020
"40433","C",0.965438484066562,100,2020
"40434","C",0.971321221724086,100,2020
"40435","C",0.972648282444124,100,2020
"40436","C",0.976623354717027,100,2020
"40437","C",0.973421476749481,100,2020
"40438","C",0.967425125081178,100,2020
"40439","C",0.963899850323585,100,2020
"40440","C",0.966155445817497,100,2020
"40441","C",0.967537120526081,100,2020
"40442","C",0.976210485860264,100,2020
"40443","C",0.975470289734771,100,2020
"40444","C",0.969693875815874,100,2020
"40445","C",0.974766591539811,100,2020
"40446","C",0.978574870421257,100,2020
"40447","C",0.967237378654388,100,2020
"40448","C",0.965453100487646,100,2020
"40449","C",0.967385758152033,100,2020
"40450","C",0.968201702077146,100,2020
"40451","C",0.965613721163333,100,2020
"40452","C",0.972528903968153,100,2020
"40453","C",0.96964046139743,100,2020
"40454","C",0.966813720834628,100,2020
"40455","C",0.974044344861133,100,2020
"40456","C",0.963956477977528,100,2020
"40457","C",0.971712231687569,100,2020
"40458","C",0.976268772095236,100,2020
"40459","C",0.969909662704555,100,2020
"40460","C",0.966524005481621,100,2020
"40461","C",0.966108996083796,100,2020
"40462","C",0.973931718189753,100,2020
"40463","C",0.963787017722857,100,2020
"40464","C",0.968056808935305,100,2020
"40465","C",0.959178154804052,100,2020
"40466","C",0.971276570012881,100,2020
"40467","C",0.974414869330886,100,2020
"40468","C",0.970394787491485,100,2020
"40469","C",0.967587987045161,100,2020
"40470","C",0.972269367355896,100,2020
"40471","C",0.969481133831245,100,2020
"40472","C",0.969394950061907,100,2020
"40473","C",0.96766019627876,100,2020
"40474","C",0.964147214168831,100,2020
"40475","C",0.964660571639868,100,2020
"40476","C",0.961677164831027,100,2020
"40477","C",0.976138820760621,100,2020
"40478","C",0.964161122164773,100,2020
"40479","C",0.972003187125062,100,2020
"40480","C",0.962691048449025,100,2020
"40481","C",0.968407547737523,100,2020
"40482","C",0.970259208177962,100,2020
"40483","C",0.968397585690676,100,2020
"40484","C",0.965723889798804,100,2020
"40485","C",0.971600991878022,100,2020
"40486","C",0.969518789519184,100,2020
"40487","C",0.973983843217596,100,2020
"40488","C",0.973001622825007,100,2020
"40489","C",0.965058116187175,100,2020
"40490","C",0.971230471159412,100,2020
"40491","C",0.965954315910238,100,2020
"40492","C",0.969614129402486,100,2020
"40493","C",0.967821255782299,100,2020
"40494","C",0.969160859886336,100,2020
"40495","C",0.972070753740716,100,2020
"40496","C",0.970620190427249,100,2020
"40497","C",0.977949401086503,100,2020
"40498","C",0.973959909385716,100,2020
"40499","C",0.97057362453404,100,2020
"40500","C",0.965456105406298,100,2020
"40501","C",0.966663268089378,100,2020
"40502","C",0.976057194054442,100,2020
"40503","C",0.978224839993076,100,2020
"40504","C",0.972582316112878,100,2020
"40505","C",0.967084557327341,100,2020
"40506","C",0.960857156199369,100,2020
"40507","C",0.97759081307779,100,2020
"40508","C",0.973281057411704,100,2020
"40509","C",0.974569815377864,100,2020
"40510","C",0.971095697071154,100,2020
"40511","C",0.960701541306153,100,2020
"40512","C",0.976198273563806,100,2020
"40513","C",0.96628260492541,100,2020
"40514","C",0.969044010823049,100,2020
"40515","C",0.9666458121588,100,2020
"40516","C",0.969115513949985,100,2020
"40517","C",0.96864060892809,100,2020
"40518","C",0.96788109500269,100,2020
"40519","C",0.970993042009453,100,2020
"40520","C",0.963485781071843,100,2020
"40521","C",0.967416469700085,100,2020
"40522","C",0.964204155739158,100,2020
"40523","C",0.965514375919162,100,2020
"40524","C",0.967372289171375,100,2020
"40525","C",0.974082877106319,100,2020
"40526","C",0.973555012085495,100,2020
"40527","C",0.962999692841081,100,2020
"40528","C",0.966743570344752,100,2020
"40529","C",0.972024292860782,100,2020
"40530","C",0.970599500193003,100,2020
"40531","C",0.965323307067177,100,2020
"40532","C",0.970445799430339,100,2020
"40533","C",0.96596966014719,100,2020
"40534","C",0.971068483579419,100,2020
"40535","C",0.971374768980923,100,2020
"40536","C",0.969207054043604,100,2020
"40537","C",0.972705986350214,100,2020
"40538","C",0.965697563774043,100,2020
"40539","C",0.963914302009622,100,2020
"40540","C",0.975728029315511,100,2020
"40541","C",0.974083658500219,100,2020
"40542","C",0.970588086148391,100,2020
"40543","C",0.970852120308505,100,2020
"40544","C",0.978653968751447,100,2020
"40545","C",0.96574271952572,100,2020
"40546","C",0.966432335587827,100,2020
"40547","C",0.977854575084264,100,2020
"40548","C",0.969883535476114,100,2020
"40549","C",0.973336486765292,100,2020
"40550","C",0.967214813228938,100,2020
"40551","C",0.967786000328996,100,2020
"40552","C",0.962848465151426,100,2020
"40553","C",0.974856214707578,100,2020
"40554","C",0.968653595177562,100,2020
"40555","C",0.971497610270279,100,2020
"40556","C",0.969114085168188,100,2020
"40557","C",0.961140787127049,100,2020
"40558","C",0.975300489711655,100,2020
"40559","C",0.969051371636907,100,2020
"40560","C",0.966173044350125,100,2020
"40561","C",0.968638107611031,100,2020
"40562","C",0.970467999636379,100,2020
"40563","C",0.979435823812983,100,2020
"40564","C",0.976512679405161,100,2020
"40565","C",0.971611855161635,100,2020
"40566","C",0.965525023946469,100,2020
"40567","C",0.969672996545,100,2020
"40568","C",0.975312228851159,100,2020
"40569","C",0.962006024082454,100,2020
"40570","C",0.976216643773748,100,2020
"40571","C",0.969550235905417,100,2020
"40572","C",0.971086074956723,100,2020
"40573","C",0.969120713355899,100,2020
"40574","C",0.965612917261296,100,2020
"40575","C",0.967720597243096,100,2020
"40576","C",0.968650960466628,100,2020
"40577","C",0.972917596641102,100,2020
"40578","C",0.970217992569206,100,2020
"40579","C",0.967220113921046,100,2020
"40580","C",0.960121619176198,100,2020
"40581","C",0.973502928307496,100,2020
"40582","C",0.969541695797738,100,2020
"40583","C",0.975776780735599,100,2020
"40584","C",0.976524640155765,100,2020
"40585","C",0.971278367991745,100,2020
"40586","C",0.966834215166455,100,2020
"40587","C",0.967380040832357,100,2020
"40588","C",0.969623897850152,100,2020
"40589","C",0.972486526643216,100,2020
"40590","C",0.971196810341984,100,2020
"40591","C",0.971091564392745,100,2020
"40592","C",0.975040739678795,100,2020
"40593","C",0.969871519105265,100,2020
"40594","C",0.969417191598276,100,2020
"40595","C",0.971334945401109,100,2020
"40596","C",0.967851896244635,100,2020
"40597","C",0.969073813390026,100,2020
"40598","C",0.964317930702688,100,2020
"40599","C",0.971022712403259,100,2020
"40600","C",0.973301707478959,100,2020
"40601","C",0.969430436883125,100,2020
"40602","C",0.967675175188877,100,2020
"40603","C",0.968942862073162,100,2020
"40604","C",0.962127170263035,100,2020
"40605","C",0.960283095249452,100,2020
"40606","C",0.966307269590987,100,2020
"40607","C",0.969843761073321,100,2020
"40608","C",0.968460781183032,100,2020
"40609","C",0.967178887752613,100,2020
"40610","C",0.960899823492774,100,2020
"40611","C",0.966791802466939,100,2020
"40612","C",0.971565203032426,100,2020
"40613","C",0.962756499476937,100,2020
"40614","C",0.971792478156681,100,2020
"40615","C",0.968273207428184,100,2020
"40616","C",0.965070629388645,100,2020
"40617","C",0.971006359901365,100,2020
"40618","C",0.972635732181321,100,2020
"40619","C",0.968587294620349,100,2020
"40620","C",0.966064635553419,100,2020
"40621","C",0.969397957355592,100,2020
"40622","C",0.971195605883932,100,2020
"40623","C",0.96988014884464,100,2020
"40624","C",0.973876643183757,100,2020
"40625","C",0.967828587119685,100,2020
"40626","C",0.97215196337815,100,2020
"40627","C",0.970998848635429,100,2020
"40628","C",0.967506177305348,100,2020
"40629","C",0.968750545872444,100,2020
"40630","C",0.967285409299217,100,2020
"40631","C",0.968668470005411,100,2020
"40632","C",0.974387128951552,100,2020
"40633","C",0.968808335369003,100,2020
"40634","C",0.973142824635909,100,2020
"40635","C",0.966416776951068,100,2020
"40636","C",0.970721376538719,100,2020
"40637","C",0.967457301061769,100,2020
"40638","C",0.963134126304239,100,2020
"40639","C",0.964535327865477,100,2020
"40640","C",0.974577371988339,100,2020
"40641","C",0.967136017321599,100,2020
"40642","C",0.974726387240746,100,2020
"40643","C",0.967650943755683,100,2020
"40644","C",0.972321005976518,100,2020
"40645","C",0.973229483721994,100,2020
"40646","C",0.971154631317922,100,2020
"40647","C",0.970878491014469,100,2020
"40648","C",0.971629912749743,100,2020
"40649","C",0.972232140852177,100,2020
"40650","C",0.962589199876674,100,2020
"40651","C",0.970761952851376,100,2020
"40652","C",0.966799303234015,100,2020
"40653","C",0.96978358951708,100,2020
"40654","C",0.96873371925067,100,2020
"40655","C",0.97117037210834,100,2020
"40656","C",0.968081108461371,100,2020
"40657","C",0.972213261477256,100,2020
"40658","C",0.975984962463037,100,2020
"40659","C",0.976507534023981,100,2020
"40660","C",0.970561817720825,100,2020
"40661","C",0.970754395152472,100,2020
"40662","C",0.968804504455475,100,2020
"40663","C",0.970118974538391,100,2020
"40664","C",0.97181395864986,100,2020
"40665","C",0.966470126830951,100,2020
"40666","C",0.966044154578359,100,2020
"40667","C",0.964556504207996,100,2020
"40668","C",0.965062407805963,100,2020
"40669","C",0.972359451410036,100,2020
"40670","C",0.970333135736538,100,2020
"40671","C",0.969135454952646,100,2020
"40672","C",0.973545876802596,100,2020
"40673","C",0.971027495034567,100,2020
"40674","C",0.970996109608956,100,2020
"40675","C",0.966317574655124,100,2020
"40676","C",0.969683272638113,100,2020
"40677","C",0.973816277971432,100,2020
"40678","C",0.968981722240886,100,2020
"40679","C",0.977124251292358,100,2020
"40680","C",0.972034941416926,100,2020
"40681","C",0.971950892158393,100,2020
"40682","C",0.965854349085302,100,2020
"40683","C",0.964425705431253,100,2020
"40684","C",0.969024042137563,100,2020
"40685","C",0.961166279115947,100,2020
"40686","C",0.969770610079961,100,2020
"40687","C",0.971160772915702,100,2020
"40688","C",0.970522330679172,100,2020
"40689","C",0.970373031270964,100,2020
"40690","C",0.972507994997324,100,2020
"40691","C",0.975558227967853,100,2020
"40692","C",0.96711909380546,100,2020
"40693","C",0.975760997416461,100,2020
"40694","C",0.974301093499629,100,2020
"40695","C",0.97189682106395,100,2020
"40696","C",0.968176388862513,100,2020
"40697","C",0.966162786580343,100,2020
"40698","C",0.968371478505593,100,2020
"40699","C",0.970189828560112,100,2020
"40700","C",0.968598701098454,100,2020
"40701","C",0.976637305855687,100,2020
"40702","C",0.966396429984024,100,2020
"40703","C",0.966841812341761,100,2020
"40704","C",0.965521411569948,100,2020
"40705","C",0.964335307652571,100,2020
"40706","C",0.968413260787565,100,2020
"40707","C",0.967818834853114,100,2020
"40708","C",0.961411928940326,100,2020
"40709","C",0.964814472528511,100,2020
"40710","C",0.964793762154608,100,2020
"40711","C",0.970675154332974,100,2020
"40712","C",0.973155973551284,100,2020
"40713","C",0.971849866108238,100,2020
"40714","C",0.977021632995809,100,2020
"40715","C",0.973593058961722,100,2020
"40716","C",0.972355387655448,100,2020
"40717","C",0.968524832340115,100,2020
"40718","C",0.970862991885938,100,2020
"40719","C",0.970781584438768,100,2020
"40720","C",0.971953717029148,100,2020
"40721","C",0.96396014753643,100,2020
"40722","C",0.974136448984569,100,2020
"40723","C",0.961741137930615,100,2020
"40724","C",0.97241399371827,100,2020
"40725","C",0.971503946269123,100,2020
"40726","C",0.972439890964873,100,2020
"40727","C",0.970184289516415,100,2020
"40728","C",0.967995824479421,100,2020
"40729","C",0.975915708748611,100,2020
"40730","C",0.972450630397652,100,2020
"40731","C",0.969204977492407,100,2020
"40732","C",0.965394999386463,100,2020
"40733","C",0.966172782888675,100,2020
"40734","C",0.978908799897846,100,2020
"40735","C",0.960477401782687,100,2020
