"","reg","val","year"
"213562","N",0.996933140933141,2020
"213563","N",0.998329141757713,2020
"213564","N",0.998230467944754,2020
"213565","N",0.999491788634646,2020
"213566","N",0.998702672988387,2020
"213567","N",1,2020
"213568","N",0.998365148079434,2020
"213569","N",0.999381570810142,2020
"213570","N",0.99812025012025,2020
"213571","N",0.998883254311826,2020
"213572","N",0.998601250601251,2020
"213573","N",0.999636363636364,2020
"213574","N",0.998601250601251,2020
"213575","N",0.998738679310108,2020
"213576","N",0.996822923108637,2020
"213577","N",0.999464577750292,2020
"213578","N",0.997766508623651,2020
"213579","N",0.998674362674363,2020
"213580","N",0.999209784924071,2020
"213581","N",0.999700680272109,2020
"213582","N",0.999192468906755,2020
"213583","N",0.998874458874459,2020
"213584","N",0.997958359101216,2020
"213585","N",0.997168144025287,2020
"213586","N",0.998611145468288,2020
"213587","N",0.99939146567718,2020
"213588","N",0.999972789115646,2020
"213589","N",0.998500927643785,2020
"213590","N",0.996659932659933,2020
"213591","N",0.997085137085137,2020
"213592","N",0.999727891156463,2020
"213593","N",0.998356352642067,2020
"213594","N",0.997885247028104,2020
"213595","N",0.999182574039717,2020
"213596","N",0.998493781350924,2020
"213597","N",0.999138047138047,2020
"213598","N",0.998456675599533,2020
"213599","N",0.998701573558716,2020
"213600","N",0.999491788634646,2020
"213601","N",0.998947570947571,2020
"213602","N",0.999464577750292,2020
"213603","N",0.999246890675462,2020
"213604","N",0.997949563663849,2020
"213605","N",0.998873359444788,2020
"213606","N",0.999072356215213,2020
"213607","N",0.998130144987288,2020
"213608","N",0.998329141757713,2020
"213609","N",0.999192468906755,2020
"213610","N",0.998140039854326,2020
"213611","N",0.998947570947571,2020
"213612","N",0.999192468906755,2020
"213613","N",0.998611145468288,2020
"213614","N",0.999428571428571,2020
"213615","N",0.99689603518175,2020
"213616","N",0.998264825121968,2020
"213617","N",0.999364254792826,2020
"213618","N",0.998583934583935,2020
"213619","N",0.997231361231361,2020
"213620","N",0.998601250601251,2020
"213621","N",0.998230467944754,2020
"213622","N",0.998900570329142,2020
"213623","N",0.999673469387755,2020
"213624","N",0.998585034013605,2020
"213625","N",0.999428571428571,2020
"213626","N",0.998166151309008,2020
"213627","N",0.998583934583935,2020
"213628","N",0.999354359925788,2020
"213629","N",0.997803889232461,2020
"213630","N",0.997131038273895,2020
"213631","N",0.999727891156463,2020
"213632","N",0.999945578231292,2020
"213633","N",0.998282141139284,2020
"213634","N",0.998702672988387,2020
"213635","N",0.998873359444788,2020
"213636","N",0.998883254311826,2020
"213637","N",0.999690785405071,2020
"213638","N",0.999192468906755,2020
"213639","N",0.997629354772212,2020
"213640","N",0.999219679791108,2020
"213641","N",0.998947570947571,2020
"213642","N",0.999119356833643,2020
"213643","N",0.998937676080533,2020
"213644","N",0.998765890194462,2020
"213645","N",0.998466570466571,2020
"213646","N",0.99812025012025,2020
"213647","N",0.999082251082251,2020
"213648","N",0.999219679791108,2020
"213649","N",0.999192468906755,2020
"213650","N",0.998429464715179,2020
"213651","N",0.999972789115646,2020
"213652","N",0.999945578231292,2020
"213653","N",0.999155363155363,2020
"213654","N",0.997286607572322,2020
"213655","N",0.998701573558716,2020
"213656","N",0.998475365903937,2020
"213657","N",0.999418676561534,2020
"213658","N",0.998529787672645,2020
"213659","N",0.999972789115646,2020
"213660","N",0.998638356352642,2020
"213661","N",0.998502576788291,2020
"213662","N",0.998528138528138,2020
"213663","N",0.999246890675462,2020
"213664","N",0.997394351680066,2020
"213665","N",0.999092145949289,2020
"213666","N",0.998818937676081,2020
"213667","N",0.998429464715179,2020
"213668","N",0.997794818937676,2020
"213669","N",0.99878293135436,2020
"213670","N",0.998674362674363,2020
"213671","N",0.998019927162784,2020
"213672","N",0.998810142238714,2020
"213673","N",0.997666460523603,2020
"213674","N",0.998403353260496,2020
"213675","N",0.998675462104034,2020
"213676","N",0.998592730021301,2020
"213677","N",0.999518999518999,2020
"213678","N",0.999037999037999,2020
"213679","N",0.998038617467189,2020
"213680","N",0.999155363155363,2020
"213681","N",0.99872878444307,2020
"213682","N",0.998621040335326,2020
"213683","N",0.999109461966605,2020
"213684","N",0.999700680272109,2020
"213685","N",0.999945578231292,2020
"213686","N",0.998502576788291,2020
"213687","N",0.999219679791108,2020
"213688","N",0.999192468906755,2020
"213689","N",0.998429464715179,2020
"213690","N",0.999636363636364,2020
"213691","N",0.997676355390641,2020
"213692","N",0.99939146567718,2020
"213693","N",0.999037999037999,2020
"213694","N",0.998910465196179,2020
"213695","N",0.999374149659864,2020
"213696","N",0.999192468906755,2020
"213697","N",0.997302824159967,2020
"213698","N",0.999182574039717,2020
"213699","N",0.999146567717996,2020
"213700","N",0.998638356352642,2020
"213701","N",0.998738679310108,2020
"213702","N",0.998048787191644,2020
"213703","N",0.998257678829107,2020
"213704","N",0.998910465196179,2020
"213705","N",0.999690785405071,2020
"213706","N",0.999146567717996,2020
"213707","N",0.998883254311826,2020
"213708","N",0.998738679310108,2020
"213709","N",0.998874458874459,2020
"213710","N",0.997948464234178,2020
"213711","N",0.997894042465471,2020
"213712","N",0.998611145468288,2020
"213713","N",0.998856043427472,2020
"213714","N",0.997313818456676,2020
"213715","N",0.998701573558716,2020
"213716","N",0.998500927643785,2020
"213717","N",0.997812134954992,2020
"213718","N",0.997185460042603,2020
"213719","N",0.998847247990105,2020
"213720","N",0.999327149041435,2020
"213721","N",0.998628461485604,2020
"213722","N",0.999673469387755,2020
"213723","N",0.998791726791727,2020
"213724","N",0.998947570947571,2020
"213725","N",0.997612038754896,2020
"213726","N",0.998456675599533,2020
"213727","N",0.999219679791108,2020
"213728","N",0.998257678829107,2020
"213729","N",0.996758606472892,2020
"213730","N",0.998493781350924,2020
"213731","N",0.998611145468288,2020
"213732","N",0.99939146567718,2020
"213733","N",0.998638356352642,2020
"213734","N",0.9986842575414,2020
"213735","N",0.99904514533086,2020
"213736","N",0.999700680272109,2020
"213737","N",0.998665567236996,2020
"213738","N",0.997595822167251,2020
"213739","N",0.998528138528138,2020
"213740","N",0.998738679310108,2020
"213741","N",0.998329141757713,2020
"213742","N",0.997982821411393,2020
"213743","N",0.998773036487322,2020
"213744","N",0.999673469387755,2020
"213745","N",0.997955610527039,2020
"213746","N",0.997584827870542,2020
"213747","N",1,2020
"213748","N",0.999110836253693,2020
"213749","N",0.998257678829107,2020
"213750","N",0.998738679310108,2020
"213751","N",0.999945578231292,2020
"213752","N",0.996949357520786,2020
"213753","N",0.999491788634646,2020
"213754","N",0.998546828832543,2020
"213755","N",0.998047138047138,2020
"213756","N",0.99754057582629,2020
"213757","N",0.999037999037999,2020
"213758","N",0.998184566755995,2020
"213759","N",1,2020
"213760","N",0.998456675599533,2020
"213761","N",0.998221672507387,2020
"213762","N",0.998102934102934,2020
"213763","N",0.99912925170068,2020
"213764","N",0.997829725829726,2020
"213765","N",0.998665567236996,2020
"213766","N",0.998456675599533,2020
"213767","N",0.997875352161066,2020
"213768","N",0.998546828832543,2020
"213769","N",0.997911358482787,2020
"213770","N",0.999128152271009,2020
"213771","N",0.998611145468288,2020
"213772","N",0.998621040335326,2020
"213773","N",0.997838246409675,2020
"213774","N",0.998292036006322,2020
"213775","N",0.998665567236996,2020
"213776","N",0.997875352161066,2020
"213777","N",0.99912925170068,2020
"213778","N",0.997848141276713,2020
"213779","N",0.998130144987288,2020
"213780","N",0.997468288325431,2020
"213781","N",0.998429464715179,2020
"213782","N",0.998329141757713,2020
"213783","N",0.997404246547104,2020
"213784","N",0.998083144368859,2020
"213785","N",0.998121349549921,2020
"213786","N",0.998947570947571,2020
"213787","N",0.999972789115646,2020
"213788","N",0.998920360063217,2020
"213789","N",0.998937676080533,2020
"213790","N",0.998974781831925,2020
"213791","N",0.998412148697863,2020
"213792","N",0.998583934583935,2020
"213793","N",0.997612038754896,2020
"213794","N",0.998810142238714,2020
"213795","N",0.999918367346939,2020
"213796","N",0.998311825740397,2020
"213797","N",0.998574039716897,2020
"213798","N",0.997894042465471,2020
"213799","N",0.997948464234178,2020
"213800","N",0.996241599670171,2020
"213801","N",0.997676355390641,2020
"213802","N",0.999690785405071,2020
"213803","N",0.997302824159967,2020
"213804","N",0.997676355390641,2020
"213805","N",0.999663574520717,2020
"213806","N",0.999037999037999,2020
"213807","N",0.9986842575414,2020
"213808","N",0.999037999037999,2020
"213809","N",0.999464577750292,2020
"213810","N",0.998638356352642,2020
"213811","N",0.998456675599533,2020
"213812","N",0.999636363636364,2020
"213813","N",0.997885247028104,2020
"213814","N",0.998466570466571,2020
"213815","N",0.998702672988387,2020
"213816","N",0.998228818800247,2020
"213817","N",0.9960698137841,2020
"213818","N",0.998510822510823,2020
"213819","N",0.998510822510823,2020
"213820","N",0.999700680272109,2020
"213821","N",0.997793719508005,2020
"213822","N",0.996959252387824,2020
"213823","N",0.998264825121968,2020
"213824","N",0.998329141757713,2020
"213825","N",0.999464577750292,2020
"213826","N",0.998556998556999,2020
"213827","N",0.998601250601251,2020
"213828","N",0.997756613756614,2020
"213829","N",0.998412148697863,2020
"213830","N",0.998019927162784,2020
"213831","N",0.99824778396207,2020
"213832","N",0.998339036624751,2020
"213833","N",0.999464577750292,2020
"213834","N",0.999354359925788,2020
"213835","N",0.999945578231292,2020
"213836","N",0.998439359582217,2020
"213837","N",0.998763141620284,2020
"213838","N",0.999354359925788,2020
"213839","N",0.998237614237614,2020
"213840","N",0.999337043908472,2020
"213841","N",0.998883254311826,2020
"213842","N",0.999428571428571,2020
"213843","N",0.99878293135436,2020
"213844","N",0.999727891156463,2020
"213845","N",0.999491788634646,2020
"213846","N",0.998856043427472,2020
"213847","N",0.999128152271009,2020
"213848","N",0.998883254311826,2020
"213849","N",0.998402253830825,2020
"213850","N",0.99939146567718,2020
"213851","N",0.998429464715179,2020
"213852","N",0.997649144506287,2020
"213853","N",0.99939146567718,2020
"213854","N",0.996777571634714,2020
"213855","N",0.998701573558716,2020
"213856","N",0.997367140795712,2020
"213857","N",0.999636363636364,2020
"213858","N",0.998674362674363,2020
"213859","N",0.999700680272109,2020
"213860","N",0.998402253830825,2020
"213861","N",0.998029822029822,2020
"213862","N",0.998456675599533,2020
"213863","N",0.999455782312925,2020
"213864","N",0.999518999518999,2020
"213865","N",0.997912457912458,2020
"213866","N",0.999192468906755,2020
"213867","N",0.999401360544218,2020
"213868","N",0.998284889713461,2020
"213869","N",0.9986842575414,2020
"213870","N",0.998167250738679,2020
"213871","N",0.998883254311826,2020
"213872","N",0.998493781350924,2020
"213873","N",0.998611145468288,2020
"213874","N",0.998519617948189,2020
"213875","N",0.997239606953893,2020
"213876","N",0.999727891156463,2020
"213877","N",0.997929499072356,2020
"213878","N",0.999381570810142,2020
"213879","N",0.998983577269292,2020
"213880","N",0.998038617467189,2020
"213881","N",0.999455782312925,2020
"213882","N",0.999972789115646,2020
"213883","N",0.998846148560434,2020
"213884","N",0.998029822029822,2020
"213885","N",0.999246890675462,2020
"213886","N",0.998893149178864,2020
"213887","N",0.99750456950457,2020
"213888","N",0.998675462104034,2020
"213889","N",0.997431457431457,2020
"213890","N",0.998556998556999,2020
"213891","N",0.998701573558716,2020
"213892","N",0.998466570466571,2020
"213893","N",0.998257678829107,2020
"213894","N",0.999646258503401,2020
"213895","N",0.999945578231292,2020
"213896","N",0.999119356833643,2020
"213897","N",0.997948464234178,2020
"213898","N",0.998937676080533,2020
"213899","N",0.998883254311826,2020
"213900","N",0.997085137085137,2020
"213901","N",0.998375042946472,2020
"213902","N",0.999155363155363,2020
"213903","N",0.999663574520717,2020
"213904","N",0.999156462585034,2020
"213905","N",0.997240706383564,2020
"213906","N",0.997739572596715,2020
"213907","N",0.998983577269292,2020
"213908","N",0.998674362674363,2020
"213909","N",0.998837353123067,2020
"213910","N",0.999155363155363,2020
"213911","N",0.999055040197897,2020
"213912","N",0.999155363155363,2020
"213913","N",0.999246890675462,2020
"213914","N",0.999209784924071,2020
"213915","N",0.999219679791108,2020
"213916","N",0.998284889713461,2020
"213917","N",0.999364254792826,2020
"213918","N",0.999182574039717,2020
"213919","N",0.997922352779496,2020
"213920","N",0.998093039235896,2020
"213921","N",0.999219679791108,2020
"213922","N",0.998910465196179,2020
"213923","N",0.999428571428571,2020
"213924","N",0.999082251082251,2020
"213925","N",0.998301930873359,2020
"213926","N",0.998920360063217,2020
"213927","N",0.99872878444307,2020
"213928","N",0.998702672988387,2020
"213929","N",0.999219679791108,2020
"213930","N",0.998856043427472,2020
"213931","N",0.9986842575414,2020
"213932","N",0.998846148560434,2020
"213933","N",0.999354359925788,2020
"213934","N",0.99763924963925,2020
"213935","N",0.998574039716897,2020
"213936","N",0.99785803614375,2020
"213937","N",0.999072356215213,2020
"213938","N",0.998820037105751,2020
"213939","N",0.997467463753178,2020
"213940","N",0.999092145949289,2020
"213941","N",0.998028722600151,2020
"213942","N",0.998157355871642,2020
"213943","N",0.998920360063217,2020
"213944","N",0.998375042946472,2020
"213945","N",0.998301930873359,2020
"213946","N",0.998701573558716,2020
"213947","N",0.998301930873359,2020
"213948","N",0.998621040335326,2020
"213949","N",0.998638356352642,2020
"213950","N",0.998611145468288,2020
"213951","N",0.997266817838246,2020
"213952","N",0.998828832543118,2020
"213953","N",0.997431457431457,2020
"213954","N",0.998429464715179,2020
"213955","N",0.99912925170068,2020
"213956","N",0.998347832062118,2020
"213957","N",0.999037999037999,2020
"213958","N",0.998920360063217,2020
"213959","N",0.998456675599533,2020
"213960","N",0.998920360063217,2020
"213961","N",0.998983577269292,2020
"213962","N",0.998221672507387,2020
"213963","N",0.997811035525321,2020
"213964","N",0.998339036624751,2020
"213965","N",0.999119356833643,2020
"213966","N",0.999700680272109,2020
"213967","N",0.998810142238714,2020
"213968","N",0.998130144987288,2020
"213969","N",0.998611145468288,2020
"213970","N",0.996614031471174,2020
"213971","N",0.998738679310108,2020
"213972","N",0.999337043908472,2020
"213973","N",0.997966604823748,2020
"213974","N",0.999219679791108,2020
"213975","N",0.999119356833643,2020
"213976","N",0.998611145468288,2020
"213977","N",0.999663574520717,2020
"213978","N",0.999299938157081,2020
"213979","N",0.998611145468288,2020
"213980","N",0.999219679791108,2020
"213981","N",0.997894042465471,2020
"213982","N",0.998257678829107,2020
"213983","N",0.99960915275201,2020
"213984","N",0.998112828969972,2020
"213985","N",0.998611145468288,2020
"213986","N",0.99856524427953,2020
"213987","N",0.999727891156463,2020
"213988","N",0.9986842575414,2020
"213989","N",0.999518999518999,2020
"213990","N",0.998048512334227,2020
"213991","N",0.999064935064935,2020
"213992","N",0.998194461623033,2020
"213993","N",0.997131038273895,2020
"213994","N",0.99833793719508,2020
"213995","N",0.997756613756614,2020
"213996","N",0.999109461966605,2020
"213997","N",0.998439359582217,2020
"213998","N",0.997529031814746,2020
"213999","N",0.99684903456332,2020
"214000","N",0.99812025012025,2020
"214001","N",0.999663574520717,2020
"214002","N",0.998538033395176,2020
"214003","N",0.999182574039717,2020
"214004","N",0.997367140795712,2020
"214005","N",0.997621933621934,2020
"214006","N",0.998711468425754,2020
"214007","N",0.999299938157081,2020
"214008","N",0.999727891156463,2020
"214009","N",0.999192468906755,2020
"214010","N",0.998184566755995,2020
"214011","N",0.999219679791108,2020
"214012","N",0.99824778396207,2020
"214013","N",0.99960915275201,2020
"214014","N",0.998728509585652,2020
"214015","N",0.998920360063217,2020
"214016","N",0.99782202982203,2020
"214017","N",0.998810142238714,2020
"214018","N",0.998301930873359,2020
"214019","N",0.998193362193362,2020
"214020","N",0.999972789115646,2020
"214021","N",0.999945578231292,2020
"214022","N",0.998429464715179,2020
"214023","N",0.999727891156463,2020
"214024","N",0.999082251082251,2020
"214025","N",0.998147461004604,2020
"214026","N",0.99939146567718,2020
"214027","N",0.999663574520717,2020
"214028","N",0.998701573558716,2020
"214029","N",0.999518999518999,2020
"214030","N",0.999918367346939,2020
"214031","N",0.998857142857143,2020
"214032","N",0.999663574520717,2020
"214033","N",0.998800247371676,2020
"214034","N",0.998883254311826,2020
"214035","N",0.999165258022401,2020
"214036","N",0.999437366865938,2020
"214037","N",0.998718614718615,2020
"214038","N",0.998628461485604,2020
"214039","N",0.998947570947571,2020
"214040","N",0.999354359925788,2020
"214041","N",0.998500927643785,2020
"214042","N",0.999155363155363,2020
"214043","N",0.99824778396207,2020
"214044","N",0.997132137703566,2020
"214045","N",0.998738679310108,2020
"214046","N",0.997949563663849,2020
"214047","N",0.998157355871642,2020
"214048","N",0.998910465196179,2020
"214049","N",0.998257678829107,2020
"214050","N",0.998846148560434,2020
"214051","N",0.998956366384938,2020
"214052","N",0.998628461485604,2020
"214053","N",0.997911358482787,2020
"214054","N",0.998412148697863,2020
"214055","N",0.997875352161066,2020
"214056","N",0.999165258022401,2020
"214057","N",0.998220573077716,2020
"214058","N",0.999690785405071,2020
"214059","N",0.998920360063217,2020
"214060","N",0.997440252868824,2020
"214061","N",0.999636363636364,2020
"214062","N",0.998738679310108,2020
"214063","N",0.997838246409675,2020
"214064","N",0.999374149659864,2020
"214065","N",0.999364254792826,2020
"214066","N",0.999464577750292,2020
"214067","N",0.998057032914176,2020
"214068","N",0.999518999518999,2020
"214069","N",0.996704459561602,2020
"214070","N",0.998893149178864,2020
"214071","N",0.999381570810142,2020
"214072","N",0.998157355871642,2020
"214073","N",0.99856524427953,2020
"214074","N",0.99872878444307,2020
"214075","N",0.999455782312925,2020
"214076","N",0.99824778396207,2020
"214077","N",0.998221672507387,2020
"214078","N",0.998230467944754,2020
"214079","N",0.998055933484505,2020
"214080","N",0.998021026592455,2020
"214081","N",0.998837353123067,2020
"214082","N",0.998556723699581,2020
"214083","N",0.999182574039717,2020
"214084","N",0.997784924070638,2020
"214085","N",0.999155363155363,2020
"214086","N",1,2020
"214087","N",0.999219679791108,2020
"214088","N",0.999972789115646,2020
"214089","N",0.999192468906755,2020
"214090","N",0.999354359925788,2020
"214091","N",0.999010788153645,2020
"214092","N",0.998475365903937,2020
"214093","N",0.998157355871642,2020
"214094","N",0.999209784924071,2020
"214095","N",0.998738679310108,2020
"214096","N",0.998735930735931,2020
"214097","N",0.99939146567718,2020
"214098","N",0.998220573077716,2020
"214099","N",0.99886593829451,2020
"214100","N",0.999219679791108,2020
"214101","N",0.998055933484505,2020
"214102","N",0.998837353123067,2020
"214103","N",0.998429464715179,2020
"214104","N",0.999455782312925,2020
"214105","N",0.998247509104652,2020
"214106","N",0.998873359444788,2020
"214107","N",0.999010788153645,2020
"214108","N",0.998110355253212,2020
"214109","N",0.998529787672645,2020
"214110","N",0.999518999518999,2020
"214111","N",0.999690785405071,2020
"214112","N",0.998601250601251,2020
"214113","N",0.998475365903937,2020
"214114","N",0.998937676080533,2020
"214115","N",0.998456675599533,2020
"214116","N",0.998356352642067,2020
"214117","N",0.999972789115646,2020
"214118","N",0.998628461485604,2020
"214119","N",0.998065828351543,2020
"214120","N",0.998601250601251,2020
"214121","N",0.997938569367141,2020
"214122","N",0.999246890675462,2020
"214123","N",0.998529787672645,2020
"214124","N",0.998873359444788,2020
"214125","N",0.997875352161066,2020
"214126","N",0.998638356352642,2020
"214127","N",0.996822923108637,2020
"214128","N",0.998601250601251,2020
"214129","N",0.999673469387755,2020
"214130","N",0.999082251082251,2020
"214131","N",0.999073730502302,2020
"214132","N",0.998127396413111,2020
"214133","N",0.996677248677249,2020
"214134","N",0.998546828832543,2020
"214135","N",0.998611145468288,2020
"214136","N",0.999464577750292,2020
"214137","N",0.997349824778396,2020
"214138","N",0.998264825121968,2020
"214139","N",0.999673469387755,2020
"214140","N",0.997955610527039,2020
"214141","N",0.997666460523603,2020
"214142","N",0.999972789115646,2020
"214143","N",0.999518999518999,2020
"214144","N",0.998365148079434,2020
"214145","N",0.997501820930392,2020
"214146","N",0.998292036006322,2020
"214147","N",0.998176046176046,2020
"214148","N",0.999165258022401,2020
"214149","N",0.99798556998557,2020
"214150","N",0.997649144506287,2020
"214151","N",0.999464577750292,2020
"214152","N",0.998439359582217,2020
"214153","N",0.998937676080533,2020
"214154","N",0.999119356833643,2020
"214155","N",0.998773036487322,2020
"214156","N",0.999082251082251,2020
"214157","N",0.99824778396207,2020
"214158","N",0.99890194461623,2020
"214159","N",0.998837353123067,2020
"214160","N",0.999337043908472,2020
"214161","N",0.998012780869924,2020
"214162","N",0.998166151309008,2020
"214163","N",0.998583934583935,2020
"214164","N",0.998002611145468,2020
"214165","N",0.998947570947571,2020
"214166","N",0.998176046176046,2020
"214167","N",0.999619047619048,2020
"214168","N",0.997404246547104,2020
"214169","N",0.997566137566138,2020
"214170","N",0.999128152271009,2020
"214171","N",0.999209784924071,2020
"214172","N",0.998264825121968,2020
"214173","N",0.997885247028104,2020
"214174","N",0.99777392977393,2020
"214175","N",0.998718614718615,2020
"214176","N",0.998910465196179,2020
"214177","N",0.998429464715179,2020
"214178","N",0.999364254792826,2020
"214179","N",0.998402253830825,2020
"214180","N",0.997948464234178,2020
"214181","N",0.999082251082251,2020
"214182","N",0.998702672988387,2020
"214183","N",0.998837353123067,2020
"214184","N",0.999673469387755,2020
"214185","N",0.998665567236996,2020
"214186","N",0.998893149178864,2020
"214187","N",0.999418676561534,2020
"214188","N",0.998110355253212,2020
"214189","N",0.999636363636364,2020
"214190","N",0.998402253830825,2020
"214191","N",0.998910465196179,2020
"214192","N",0.999491788634646,2020
"214193","N",0.999945578231292,2020
"214194","N",0.998402253830825,2020
"214195","N",0.996923246066103,2020
"214196","N",0.998947570947571,2020
"214197","N",0.998674362674363,2020
"214198","N",0.998974781831925,2020
"214199","N",0.999092145949289,2020
"214200","N",0.9986842575414,2020
"214201","N",0.998264825121968,2020
"214202","N",0.999219679791108,2020
"214203","N",0.999972789115646,2020
"214204","N",0.998393458393458,2020
"214205","N",0.997820930392359,2020
"214206","N",0.997621933621934,2020
"214207","N",0.998356352642067,2020
"214208","N",0.999891156462585,2020
"214209","N",0.998920360063217,2020
"214210","N",0.998093039235896,2020
"214211","N",0.998638356352642,2020
"214212","N",0.999128152271009,2020
"214213","N",0.997848141276713,2020
"214214","N",0.997919604205318,2020
"214215","N",0.999246890675462,2020
"214216","N",0.997357245928674,2020
"214217","N",0.99864825121968,2020
"214218","N",0.998237614237614,2020
"214219","N",0.998102934102934,2020
"214220","N",0.998738679310108,2020
"214221","N",0.9986842575414,2020
"214222","N",0.998329141757713,2020
"214223","N",0.998738679310108,2020
"214224","N",0.998339036624751,2020
"214225","N",0.998375042946472,2020
"214226","N",0.998601250601251,2020
"214227","N",0.999010788153645,2020
"214228","N",0.998647151790009,2020
"214229","N",0.998738679310108,2020
"214230","N",0.998412148697863,2020
"214231","N",0.998220573077716,2020
"214232","N",0.997367140795712,2020
"214233","N",1,2020
"214234","N",0.999727891156463,2020
"214235","N",0.999464577750292,2020
"214236","N",0.998647151790009,2020
"214237","N",0.997185460042603,2020
"214238","N",0.997659039373325,2020
"214239","N",0.998738679310108,2020
"214240","N",0.999364254792826,2020
"214241","N",0.997939393939394,2020
"214242","N",0.998701573558716,2020
"214243","N",0.999064935064935,2020
"214244","N",0.998937676080533,2020
"214245","N",0.999518999518999,2020
"214246","N",0.998910465196179,2020
"214247","N",0.99759472273758,2020
"214248","N",0.998828832543118,2020
"214249","N",0.999209784924071,2020
"214250","N",0.997192606335463,2020
"214251","N",0.998937676080533,2020
"214252","N",0.999918367346939,2020
"214253","N",0.999418676561534,2020
"214254","N",0.999464577750292,2020
"214255","N",0.998883254311826,2020
"214256","N",0.997404246547104,2020
"214257","N",0.997621933621934,2020
"214258","N",0.999727891156463,2020
"214259","N",0.999428571428571,2020
"214260","N",0.999192468906755,2020
"214261","N",0.999673469387755,2020
"214262","N",0.997538926681784,2020
"214263","N",0.998112828969972,2020
"214264","N",0.999700680272109,2020
"214265","N",0.998493781350924,2020
"214266","N",0.999581941867656,2020
"214267","N",0.997766783481069,2020
"214268","N",0.998429464715179,2020
"214269","N",0.999673469387755,2020
"214270","N",0.998019927162784,2020
"214271","N",0.999192468906755,2020
"214272","N",0.999246890675462,2020
"214273","N",0.998529787672645,2020
"214274","N",0.998439359582217,2020
"214275","N",0.998456675599533,2020
"214276","N",0.998493781350924,2020
"214277","N",0.998893149178864,2020
"214278","N",0.998711468425754,2020
"214279","N",0.997093932522504,2020
"214280","N",0.997911358482787,2020
"214281","N",0.99939146567718,2020
"214282","N",0.998900570329142,2020
"214283","N",0.999072356215213,2020
"214284","N",0.996894935752079,2020
"214285","N",0.998466570466571,2020
"214286","N",0.998628461485604,2020
"214287","N",0.999082251082251,2020
"214288","N",0.999418676561534,2020
"214289","N",0.99939146567718,2020
"214290","N",0.999690785405071,2020
"214291","N",0.998701573558716,2020
"214292","N",0.998574039716897,2020
"214293","N",0.996485398199684,2020
"214294","N",0.999246890675462,2020
"214295","N",0.998983577269292,2020
"214296","N",0.998227719370577,2020
"214297","N",0.999272727272727,2020
"214298","N",0.99798556998557,2020
"214299","N",0.997003504432076,2020
"214300","N",0.998856043427472,2020
"214301","N",0.998130144987288,2020
"214302","N",0.999972789115646,2020
"214303","N",0.996913351199065,2020
"214304","N",0.998093039235896,2020
"214305","N",0.999491788634646,2020
"214306","N",0.996785817357246,2020
"214307","N",0.999972789115646,2020
"214308","N",0.998765615337044,2020
"214309","N",0.999972789115646,2020
"214310","N",0.998583934583935,2020
"214311","N",0.99785803614375,2020
"214312","N",0.998575139146568,2020
"214313","N",0.999918367346939,2020
"214314","N",0.997848141276713,2020
"214315","N",0.998564144849859,2020
"214316","N",0.999182574039717,2020
"214317","N",0.998846148560434,2020
"214318","N",0.998711468425754,2020
"214319","N",0.998500927643785,2020
"214320","N",0.999209784924071,2020
"214321","N",0.999209784924071,2020
"214322","N",0.999418676561534,2020
"214323","N",0.996821823678967,2020
"214324","N",0.998910465196179,2020
"214325","N",0.998473716759431,2020
"214326","N",0.998402253830825,2020
"214327","N",0.998419569848141,2020
"214328","N",0.998937676080533,2020
"214329","N",0.997548821548822,2020
"214330","N",0.997440252868824,2020
"214331","N",0.99872878444307,2020
"214332","N",0.998538033395176,2020
"214333","N",0.998456675599533,2020
"214334","N",0.998638356352642,2020
"214335","N",0.998220573077716,2020
"214336","N",0.998375042946472,2020
"214337","N",0.999972789115646,2020
"214338","N",0.999464577750292,2020
"214339","N",0.998029822029822,2020
"214340","N",0.997903937332509,2020
"214341","N",0.999428571428571,2020
"214342","N",0.998284889713461,2020
"214343","N",0.999891156462585,2020
"214344","N",0.997739572596715,2020
"214345","N",0.998429464715179,2020
"214346","N",0.998402253830825,2020
"214347","N",0.99960915275201,2020
"214348","N",0.998301930873359,2020
"214349","N",0.99939146567718,2020
"214350","N",0.99798556998557,2020
"214351","N",0.998130144987288,2020
"214352","N",0.998773036487322,2020
"214353","N",0.999727891156463,2020
"214354","N",0.999128152271009,2020
"214355","N",0.99939146567718,2020
"214356","N",0.998611145468288,2020
"214357","N",0.999192468906755,2020
"214358","N",0.998356352642067,2020
"214359","N",0.999972789115646,2020
"214360","N",0.999219679791108,2020
"214361","N",0.997168144025287,2020
"214362","N",0.999037999037999,2020
"214363","N",0.997602143887858,2020
"214364","N",0.999219679791108,2020
"214365","N",0.999246890675462,2020
"214366","N",0.997649144506287,2020
"214367","N",0.999401360544218,2020
"214368","N",0.998937676080533,2020
"214369","N",0.998257678829107,2020
"214370","N",0.999663574520717,2020
"214371","N",0.999663574520717,2020
"214372","N",0.998546828832543,2020
"214373","N",0.99785803614375,2020
"214374","N",0.998412148697863,2020
"214375","N",0.997048031333746,2020
"214376","N",0.996821823678967,2020
"214377","N",0.999219679791108,2020
"214378","N",0.999192468906755,2020
"214379","N",0.997912457912458,2020
"214380","N",0.998846148560434,2020
"214381","N",0.998591355734213,2020
"214382","N",0.999428571428571,2020
"214383","N",0.999401360544218,2020
"214384","N",0.999972789115646,2020
"214385","N",0.998947570947571,2020
