"","reg","val","var_name","var_n_flater","flater","plots_pr_flate","plotsHeat_pr_flate"
"801","C",0.421538632036667,"Heat",33,33,8.66666666666667,8.48484848484848
"802","C",0.445668391460853,"Heat",33,33,8.66666666666667,8.48484848484848
"803","C",0.444912479692801,"Heat",33,33,8.66666666666667,8.48484848484848
"804","C",0.402624730248294,"Heat",33,33,8.66666666666667,8.48484848484848
"805","C",0.457816669435838,"Heat",33,33,8.66666666666667,8.48484848484848
"806","C",0.377148660625566,"Heat",33,33,8.66666666666667,8.48484848484848
"807","C",0.439948652401646,"Heat",33,33,8.66666666666667,8.48484848484848
"808","C",0.386983239406227,"Heat",33,33,8.66666666666667,8.48484848484848
"809","C",0.434665826645657,"Heat",33,33,8.66666666666667,8.48484848484848
"810","C",0.578019872038176,"Heat",33,33,8.66666666666667,8.48484848484848
"811","C",0.419727501676077,"Heat",33,33,8.66666666666667,8.48484848484848
"812","C",0.451222056595027,"Heat",33,33,8.66666666666667,8.48484848484848
"813","C",0.456167634827715,"Heat",33,33,8.66666666666667,8.48484848484848
"814","C",0.370889945003634,"Heat",33,33,8.66666666666667,8.48484848484848
"815","C",0.408655008416866,"Heat",33,33,8.66666666666667,8.48484848484848
"816","C",0.391096904486833,"Heat",33,33,8.66666666666667,8.48484848484848
"817","C",0.511499326480003,"Heat",33,33,8.66666666666667,8.48484848484848
"818","C",0.403062167428675,"Heat",33,33,8.66666666666667,8.48484848484848
"819","C",0.363299985085543,"Heat",33,33,8.66666666666667,8.48484848484848
"820","C",0.365507998989007,"Heat",33,33,8.66666666666667,8.48484848484848
"821","C",0.421649775733196,"Heat",33,33,8.66666666666667,8.48484848484848
"822","C",0.357425217660784,"Heat",33,33,8.66666666666667,8.48484848484848
"823","C",0.421835181517015,"Heat",33,33,8.66666666666667,8.48484848484848
"824","C",0.436594350749658,"Heat",33,33,8.66666666666667,8.48484848484848
"825","C",0.471060496591188,"Heat",33,33,8.66666666666667,8.48484848484848
"826","C",0.425919691688395,"Heat",33,33,8.66666666666667,8.48484848484848
"827","C",0.40793128602238,"Heat",33,33,8.66666666666667,8.48484848484848
"828","C",0.434809328955898,"Heat",33,33,8.66666666666667,8.48484848484848
"829","C",0.422790168461866,"Heat",33,33,8.66666666666667,8.48484848484848
"830","C",0.387064585466072,"Heat",33,33,8.66666666666667,8.48484848484848
"831","C",0.460356739572304,"Heat",33,33,8.66666666666667,8.48484848484848
"832","C",0.447337167615836,"Heat",33,33,8.66666666666667,8.48484848484848
"833","C",0.402262754302914,"Heat",33,33,8.66666666666667,8.48484848484848
"834","C",0.471754628939644,"Heat",33,33,8.66666666666667,8.48484848484848
"835","C",0.404160078655381,"Heat",33,33,8.66666666666667,8.48484848484848
"836","C",0.37342966952478,"Heat",33,33,8.66666666666667,8.48484848484848
"837","C",0.398338162785376,"Heat",33,33,8.66666666666667,8.48484848484848
"838","C",0.380796527620406,"Heat",33,33,8.66666666666667,8.48484848484848
"839","C",0.412981258629359,"Heat",33,33,8.66666666666667,8.48484848484848
"840","C",0.391694898338321,"Heat",33,33,8.66666666666667,8.48484848484848
"841","C",0.368007165120424,"Heat",33,33,8.66666666666667,8.48484848484848
"842","C",0.451614086317999,"Heat",33,33,8.66666666666667,8.48484848484848
"843","C",0.394418246124232,"Heat",33,33,8.66666666666667,8.48484848484848
"844","C",0.409284496559042,"Heat",33,33,8.66666666666667,8.48484848484848
"845","C",0.489538407981186,"Heat",33,33,8.66666666666667,8.48484848484848
"846","C",0.399409485289708,"Heat",33,33,8.66666666666667,8.48484848484848
"847","C",0.452528661492181,"Heat",33,33,8.66666666666667,8.48484848484848
"848","C",0.457429338657568,"Heat",33,33,8.66666666666667,8.48484848484848
"849","C",0.374359013098283,"Heat",33,33,8.66666666666667,8.48484848484848
"850","C",0.384216712583542,"Heat",33,33,8.66666666666667,8.48484848484848
"851","C",0.450798668946557,"Heat",33,33,8.66666666666667,8.48484848484848
"852","C",0.399350240985165,"Heat",33,33,8.66666666666667,8.48484848484848
"853","C",0.453665255483864,"Heat",33,33,8.66666666666667,8.48484848484848
"854","C",0.489499977886981,"Heat",33,33,8.66666666666667,8.48484848484848
"855","C",0.454427814390703,"Heat",33,33,8.66666666666667,8.48484848484848
"856","C",0.475547218995626,"Heat",33,33,8.66666666666667,8.48484848484848
"857","C",0.415777747780356,"Heat",33,33,8.66666666666667,8.48484848484848
"858","C",0.413105277325073,"Heat",33,33,8.66666666666667,8.48484848484848
"859","C",0.429264201336185,"Heat",33,33,8.66666666666667,8.48484848484848
"860","C",0.40047883950707,"Heat",33,33,8.66666666666667,8.48484848484848
"861","C",0.376160828402777,"Heat",33,33,8.66666666666667,8.48484848484848
"862","C",0.4578444273591,"Heat",33,33,8.66666666666667,8.48484848484848
"863","C",0.43653335620662,"Heat",33,33,8.66666666666667,8.48484848484848
"864","C",0.4147834837128,"Heat",33,33,8.66666666666667,8.48484848484848
"865","C",0.366392388619505,"Heat",33,33,8.66666666666667,8.48484848484848
"866","C",0.429129988545392,"Heat",33,33,8.66666666666667,8.48484848484848
"867","C",0.372527599039373,"Heat",33,33,8.66666666666667,8.48484848484848
"868","C",0.414733183682218,"Heat",33,33,8.66666666666667,8.48484848484848
"869","C",0.379883420575567,"Heat",33,33,8.66666666666667,8.48484848484848
"870","C",0.47313685604108,"Heat",33,33,8.66666666666667,8.48484848484848
"871","C",0.432328251045614,"Heat",33,33,8.66666666666667,8.48484848484848
"872","C",0.408175422781569,"Heat",33,33,8.66666666666667,8.48484848484848
"873","C",0.421541114995142,"Heat",33,33,8.66666666666667,8.48484848484848
"874","C",0.423638570226934,"Heat",33,33,8.66666666666667,8.48484848484848
"875","C",0.491719797014592,"Heat",33,33,8.66666666666667,8.48484848484848
"876","C",0.447761173156008,"Heat",33,33,8.66666666666667,8.48484848484848
"877","C",0.377294240773101,"Heat",33,33,8.66666666666667,8.48484848484848
"878","C",0.430194630203792,"Heat",33,33,8.66666666666667,8.48484848484848
"879","C",0.419519719860933,"Heat",33,33,8.66666666666667,8.48484848484848
"880","C",0.430386782991666,"Heat",33,33,8.66666666666667,8.48484848484848
"881","C",0.418417464742835,"Heat",33,33,8.66666666666667,8.48484848484848
"882","C",0.411738574074783,"Heat",33,33,8.66666666666667,8.48484848484848
"883","C",0.428234131795708,"Heat",33,33,8.66666666666667,8.48484848484848
"884","C",0.39385830007152,"Heat",33,33,8.66666666666667,8.48484848484848
"885","C",0.428677056293698,"Heat",33,33,8.66666666666667,8.48484848484848
"886","C",0.405351086656699,"Heat",33,33,8.66666666666667,8.48484848484848
"887","C",0.446131882633511,"Heat",33,33,8.66666666666667,8.48484848484848
"888","C",0.447739902557753,"Heat",33,33,8.66666666666667,8.48484848484848
"889","C",0.437040660713287,"Heat",33,33,8.66666666666667,8.48484848484848
"890","C",0.406680065909032,"Heat",33,33,8.66666666666667,8.48484848484848
"891","C",0.417238800996641,"Heat",33,33,8.66666666666667,8.48484848484848
"892","C",0.455306877253205,"Heat",33,33,8.66666666666667,8.48484848484848
"893","C",0.399352770307729,"Heat",33,33,8.66666666666667,8.48484848484848
"894","C",0.436420210467788,"Heat",33,33,8.66666666666667,8.48484848484848
"895","C",0.491525143135147,"Heat",33,33,8.66666666666667,8.48484848484848
"896","C",0.42437154242173,"Heat",33,33,8.66666666666667,8.48484848484848
"897","C",0.40544742009905,"Heat",33,33,8.66666666666667,8.48484848484848
"898","C",0.470143959701351,"Heat",33,33,8.66666666666667,8.48484848484848
"899","C",0.379721218860222,"Heat",33,33,8.66666666666667,8.48484848484848
"900","C",0.463775320379777,"Heat",33,33,8.66666666666667,8.48484848484848
"901","C",0.417250086832909,"Heat",33,33,8.66666666666667,8.48484848484848
"902","C",0.403728750514447,"Heat",33,33,8.66666666666667,8.48484848484848
"903","C",0.423125848685244,"Heat",33,33,8.66666666666667,8.48484848484848
"904","C",0.423254852417822,"Heat",33,33,8.66666666666667,8.48484848484848
"905","C",0.43767335797926,"Heat",33,33,8.66666666666667,8.48484848484848
"906","C",0.457992135668928,"Heat",33,33,8.66666666666667,8.48484848484848
"907","C",0.423429546942196,"Heat",33,33,8.66666666666667,8.48484848484848
"908","C",0.431376960127572,"Heat",33,33,8.66666666666667,8.48484848484848
"909","C",0.434826809888712,"Heat",33,33,8.66666666666667,8.48484848484848
"910","C",0.405805090371923,"Heat",33,33,8.66666666666667,8.48484848484848
"911","C",0.435079175422022,"Heat",33,33,8.66666666666667,8.48484848484848
"912","C",0.430082819788275,"Heat",33,33,8.66666666666667,8.48484848484848
"913","C",0.469191664768458,"Heat",33,33,8.66666666666667,8.48484848484848
"914","C",0.432942266669248,"Heat",33,33,8.66666666666667,8.48484848484848
"915","C",0.429378554369021,"Heat",33,33,8.66666666666667,8.48484848484848
"916","C",0.438897890749027,"Heat",33,33,8.66666666666667,8.48484848484848
"917","C",0.436427533518728,"Heat",33,33,8.66666666666667,8.48484848484848
"918","C",0.50100008107399,"Heat",33,33,8.66666666666667,8.48484848484848
"919","C",0.382389875415115,"Heat",33,33,8.66666666666667,8.48484848484848
"920","C",0.384341161011383,"Heat",33,33,8.66666666666667,8.48484848484848
"921","C",0.387907500517663,"Heat",33,33,8.66666666666667,8.48484848484848
"922","C",0.426513092010729,"Heat",33,33,8.66666666666667,8.48484848484848
"923","C",0.419771542262265,"Heat",33,33,8.66666666666667,8.48484848484848
"924","C",0.359393880186349,"Heat",33,33,8.66666666666667,8.48484848484848
"925","C",0.401884154716059,"Heat",33,33,8.66666666666667,8.48484848484848
"926","C",0.416292421756212,"Heat",33,33,8.66666666666667,8.48484848484848
"927","C",0.442079655072032,"Heat",33,33,8.66666666666667,8.48484848484848
"928","C",0.461532213597134,"Heat",33,33,8.66666666666667,8.48484848484848
"929","C",0.410208872961715,"Heat",33,33,8.66666666666667,8.48484848484848
"930","C",0.455862052973946,"Heat",33,33,8.66666666666667,8.48484848484848
"931","C",0.454239761040238,"Heat",33,33,8.66666666666667,8.48484848484848
"932","C",0.499033972809534,"Heat",33,33,8.66666666666667,8.48484848484848
"933","C",0.427170489382116,"Heat",33,33,8.66666666666667,8.48484848484848
"934","C",0.4430041074768,"Heat",33,33,8.66666666666667,8.48484848484848
"935","C",0.459140485884494,"Heat",33,33,8.66666666666667,8.48484848484848
"936","C",0.377979329758965,"Heat",33,33,8.66666666666667,8.48484848484848
"937","C",0.389135442902145,"Heat",33,33,8.66666666666667,8.48484848484848
"938","C",0.452472170869022,"Heat",33,33,8.66666666666667,8.48484848484848
"939","C",0.462487718299643,"Heat",33,33,8.66666666666667,8.48484848484848
"940","C",0.417812358687605,"Heat",33,33,8.66666666666667,8.48484848484848
"941","C",0.417480388063977,"Heat",33,33,8.66666666666667,8.48484848484848
"942","C",0.373669429431815,"Heat",33,33,8.66666666666667,8.48484848484848
"943","C",0.493990098365551,"Heat",33,33,8.66666666666667,8.48484848484848
"944","C",0.415159056000418,"Heat",33,33,8.66666666666667,8.48484848484848
"945","C",0.470290624438928,"Heat",33,33,8.66666666666667,8.48484848484848
"946","C",0.385922764612988,"Heat",33,33,8.66666666666667,8.48484848484848
"947","C",0.445093435634683,"Heat",33,33,8.66666666666667,8.48484848484848
"948","C",0.463292436921484,"Heat",33,33,8.66666666666667,8.48484848484848
"949","C",0.370021099439159,"Heat",33,33,8.66666666666667,8.48484848484848
"950","C",0.473648838590899,"Heat",33,33,8.66666666666667,8.48484848484848
"951","C",0.3861205019319,"Heat",33,33,8.66666666666667,8.48484848484848
"952","C",0.415094793879964,"Heat",33,33,8.66666666666667,8.48484848484848
"953","C",0.46657978035794,"Heat",33,33,8.66666666666667,8.48484848484848
"954","C",0.458618013567207,"Heat",33,33,8.66666666666667,8.48484848484848
"955","C",0.474999069609482,"Heat",33,33,8.66666666666667,8.48484848484848
"956","C",0.42569192354047,"Heat",33,33,8.66666666666667,8.48484848484848
"957","C",0.421577223394758,"Heat",33,33,8.66666666666667,8.48484848484848
"958","C",0.432991066620394,"Heat",33,33,8.66666666666667,8.48484848484848
"959","C",0.355217972197627,"Heat",33,33,8.66666666666667,8.48484848484848
"960","C",0.456941478221657,"Heat",33,33,8.66666666666667,8.48484848484848
"961","C",0.456974963006743,"Heat",33,33,8.66666666666667,8.48484848484848
"962","C",0.37393270155404,"Heat",33,33,8.66666666666667,8.48484848484848
"963","C",0.429353922664374,"Heat",33,33,8.66666666666667,8.48484848484848
"964","C",0.432755474704205,"Heat",33,33,8.66666666666667,8.48484848484848
"965","C",0.432538673705253,"Heat",33,33,8.66666666666667,8.48484848484848
"966","C",0.417533705269483,"Heat",33,33,8.66666666666667,8.48484848484848
"967","C",0.452512883445479,"Heat",33,33,8.66666666666667,8.48484848484848
"968","C",0.429181043420296,"Heat",33,33,8.66666666666667,8.48484848484848
"969","C",0.442977977695697,"Heat",33,33,8.66666666666667,8.48484848484848
"970","C",0.369113618578608,"Heat",33,33,8.66666666666667,8.48484848484848
"971","C",0.416204203322952,"Heat",33,33,8.66666666666667,8.48484848484848
"972","C",0.499421495601364,"Heat",33,33,8.66666666666667,8.48484848484848
"973","C",0.407408679992601,"Heat",33,33,8.66666666666667,8.48484848484848
"974","C",0.420507725072405,"Heat",33,33,8.66666666666667,8.48484848484848
"975","C",0.421870643377496,"Heat",33,33,8.66666666666667,8.48484848484848
"976","C",0.376415294496902,"Heat",33,33,8.66666666666667,8.48484848484848
"977","C",0.442252948426373,"Heat",33,33,8.66666666666667,8.48484848484848
"978","C",0.442297921633943,"Heat",33,33,8.66666666666667,8.48484848484848
"979","C",0.391256029753266,"Heat",33,33,8.66666666666667,8.48484848484848
"980","C",0.507243259223491,"Heat",33,33,8.66666666666667,8.48484848484848
"981","C",0.436048636904079,"Heat",33,33,8.66666666666667,8.48484848484848
"982","C",0.448810847649868,"Heat",33,33,8.66666666666667,8.48484848484848
"983","C",0.466765129861635,"Heat",33,33,8.66666666666667,8.48484848484848
"984","C",0.336023688911357,"Heat",33,33,8.66666666666667,8.48484848484848
"985","C",0.483981819093887,"Heat",33,33,8.66666666666667,8.48484848484848
"986","C",0.428968500372538,"Heat",33,33,8.66666666666667,8.48484848484848
"987","C",0.416691605769651,"Heat",33,33,8.66666666666667,8.48484848484848
"988","C",0.357880667757278,"Heat",33,33,8.66666666666667,8.48484848484848
"989","C",0.422981777047147,"Heat",33,33,8.66666666666667,8.48484848484848
"990","C",0.456387772656841,"Heat",33,33,8.66666666666667,8.48484848484848
"991","C",0.488549031282848,"Heat",33,33,8.66666666666667,8.48484848484848
"992","C",0.417278120939354,"Heat",33,33,8.66666666666667,8.48484848484848
"993","C",0.434375990314405,"Heat",33,33,8.66666666666667,8.48484848484848
"994","C",0.359810532336324,"Heat",33,33,8.66666666666667,8.48484848484848
"995","C",0.449752025127735,"Heat",33,33,8.66666666666667,8.48484848484848
"996","C",0.441120741955556,"Heat",33,33,8.66666666666667,8.48484848484848
"997","C",0.422702134050472,"Heat",33,33,8.66666666666667,8.48484848484848
"998","C",0.450001861744292,"Heat",33,33,8.66666666666667,8.48484848484848
"999","C",0.429023733337644,"Heat",33,33,8.66666666666667,8.48484848484848
"1000","C",0.423123006192732,"Heat",33,33,8.66666666666667,8.48484848484848
"1001","S",0.370183266009387,"Heat",7,8,8.875,8.75
"1002","S",0.35471499030626,"Heat",7,8,8.875,8.75
"1003","S",0.42009901662292,"Heat",7,8,8.875,8.75
"1004","S",0.388756875197241,"Heat",7,8,8.875,8.75
"1005","S",0.37602125736533,"Heat",7,8,8.875,8.75
"1006","S",0.33808837257183,"Heat",7,8,8.875,8.75
"1007","S",0.451986846396682,"Heat",7,8,8.875,8.75
"1008","S",0.269830906904521,"Heat",7,8,8.875,8.75
"1009","S",0.352251379480768,"Heat",7,8,8.875,8.75
"1010","S",0.345792197133439,"Heat",7,8,8.875,8.75
"1011","S",0.396696379026127,"Heat",7,8,8.875,8.75
"1012","S",0.377548465886709,"Heat",7,8,8.875,8.75
"1013","S",0.439665355892362,"Heat",7,8,8.875,8.75
"1014","S",0.28630678875263,"Heat",7,8,8.875,8.75
"1015","S",0.555222599259084,"Heat",7,8,8.875,8.75
"1016","S",0.270245034232111,"Heat",7,8,8.875,8.75
"1017","S",0.436132155539958,"Heat",7,8,8.875,8.75
"1018","S",0.369976202345591,"Heat",7,8,8.875,8.75
"1019","S",0.346210623263463,"Heat",7,8,8.875,8.75
"1020","S",0.429672973192629,"Heat",7,8,8.875,8.75
"1021","S",0.432627570791036,"Heat",7,8,8.875,8.75
"1022","S",0.442201527360744,"Heat",7,8,8.875,8.75
"1023","S",0.311156833425066,"Heat",7,8,8.875,8.75
"1024","S",0.398542194233178,"Heat",7,8,8.875,8.75
"1025","S",0.425055307249918,"Heat",7,8,8.875,8.75
"1026","S",0.425262370913713,"Heat",7,8,8.875,8.75
"1027","S",0.378975854963737,"Heat",7,8,8.875,8.75
"1028","S",0.461767866630186,"Heat",7,8,8.875,8.75
"1029","S",0.215079629144807,"Heat",7,8,8.875,8.75
"1030","S",0.28839886048792,"Heat",7,8,8.875,8.75
"1031","S",0.272992568166723,"Heat",7,8,8.875,8.75
"1032","S",0.428009904848325,"Heat",7,8,8.875,8.75
"1033","S",0.410863684737499,"Heat",7,8,8.875,8.75
"1034","S",0.396672062225079,"Heat",7,8,8.875,8.75
"1035","S",0.355784579833172,"Heat",7,8,8.875,8.75
"1036","S",0.312795584968323,"Heat",7,8,8.875,8.75
"1037","S",0.298835342920746,"Heat",7,8,8.875,8.75
"1038","S",0.44923931246207,"Heat",7,8,8.875,8.75
"1039","S",0.390419943541545,"Heat",7,8,8.875,8.75
"1040","S",0.319072020452904,"Heat",7,8,8.875,8.75
"1041","S",0.319279084116699,"Heat",7,8,8.875,8.75
"1042","S",0.33621824056373,"Heat",7,8,8.875,8.75
"1043","S",0.41714012022208,"Heat",7,8,8.875,8.75
"1044","S",0.377548465886709,"Heat",7,8,8.875,8.75
"1045","S",0.376228321029125,"Heat",7,8,8.875,8.75
"1046","S",0.389557417678428,"Heat",7,8,8.875,8.75
"1047","S",0.323868134455929,"Heat",7,8,8.875,8.75
"1048","S",0.377235927174108,"Heat",7,8,8.875,8.75
"1049","S",0.451986846396682,"Heat",7,8,8.875,8.75
"1050","S",0.341592957320752,"Heat",7,8,8.875,8.75
"1051","S",0.368106070337492,"Heat",7,8,8.875,8.75
"1052","S",0.381053050635632,"Heat",7,8,8.875,8.75
"1053","S",0.410863684737499,"Heat",7,8,8.875,8.75
"1054","S",0.439453993426133,"Heat",7,8,8.875,8.75
"1055","S",0.379106059182207,"Heat",7,8,8.875,8.75
"1056","S",0.364784232451317,"Heat",7,8,8.875,8.75
"1057","S",0.236410213004925,"Heat",7,8,8.875,8.75
"1058","S",0.304880397940484,"Heat",7,8,8.875,8.75
"1059","S",0.289826249564948,"Heat",7,8,8.875,8.75
"1060","S",0.379182918627532,"Heat",7,8,8.875,8.75
"1061","S",0.376228321029125,"Heat",7,8,8.875,8.75
"1062","S",0.482211607826139,"Heat",7,8,8.875,8.75
"1063","S",0.509143146972903,"Heat",7,8,8.875,8.75
"1064","S",0.278391601724792,"Heat",7,8,8.875,8.75
"1065","S",0.384143508056963,"Heat",7,8,8.875,8.75
"1066","S",0.353914447825072,"Heat",7,8,8.875,8.75
"1067","S",0.33160057462102,"Heat",7,8,8.875,8.75
"1068","S",0.263992915548577,"Heat",7,8,8.875,8.75
"1069","S",0.36369976686101,"Heat",7,8,8.875,8.75
"1070","S",0.342470359247264,"Heat",7,8,8.875,8.75
"1071","S",0.369976202345591,"Heat",7,8,8.875,8.75
"1072","S",0.266947513146984,"Heat",7,8,8.875,8.75
"1073","S",0.355784579833172,"Heat",7,8,8.875,8.75
"1074","S",0.447576244117766,"Heat",7,8,8.875,8.75
"1075","S",0.396672062225079,"Heat",7,8,8.875,8.75
"1076","S",0.447369180453971,"Heat",7,8,8.875,8.75
"1077","S",0.437795223884262,"Heat",7,8,8.875,8.75
"1078","S",0.488280979646926,"Heat",7,8,8.875,8.75
"1079","S",0.29696950971508,"Heat",7,8,8.875,8.75
"1080","S",0.37602125736533,"Heat",7,8,8.875,8.75
"1081","S",0.339929888976448,"Heat",7,8,8.875,8.75
"1082","S",0.405696031644272,"Heat",7,8,8.875,8.75
"1083","S",0.233325411188048,"Heat",7,8,8.875,8.75
"1084","S",0.376228321029125,"Heat",7,8,8.875,8.75
"1085","S",0.341385893656957,"Heat",7,8,8.875,8.75
"1086","S",0.32389675005941,"Heat",7,8,8.875,8.75
"1087","S",0.30508746160428,"Heat",7,8,8.875,8.75
"1088","S",0.309498063883195,"Heat",7,8,8.875,8.75
"1089","S",0.291696381573047,"Heat",7,8,8.875,8.75
"1090","S",0.364914436669788,"Heat",7,8,8.875,8.75
"1091","S",0.447369180453971,"Heat",7,8,8.875,8.75
"1092","S",0.341178829993162,"Heat",7,8,8.875,8.75
"1093","S",0.396672062225079,"Heat",7,8,8.875,8.75
"1094","S",0.341385893656957,"Heat",7,8,8.875,8.75
"1095","S",0.382504756513707,"Heat",7,8,8.875,8.75
"1096","S",0.304673334276689,"Heat",7,8,8.875,8.75
"1097","S",0.429880036856424,"Heat",7,8,8.875,8.75
"1098","S",0.404611566053965,"Heat",7,8,8.875,8.75
"1099","S",0.325555519601281,"Heat",7,8,8.875,8.75
"1100","S",0.355784579833172,"Heat",7,8,8.875,8.75
"1101","S",0.402741434045865,"Heat",7,8,8.875,8.75
"1102","S",0.426925439258018,"Heat",7,8,8.875,8.75
"1103","S",0.39062700720534,"Heat",7,8,8.875,8.75
"1104","S",0.388756875197241,"Heat",7,8,8.875,8.75
"1105","S",0.434840626285856,"Heat",7,8,8.875,8.75
"1106","S",0.284436656744531,"Heat",7,8,8.875,8.75
"1107","S",0.341592957320752,"Heat",7,8,8.875,8.75
"1108","S",0.3140102547771,"Heat",7,8,8.875,8.75
"1109","S",0.439453993426133,"Heat",7,8,8.875,8.75
"1110","S",0.496403230338559,"Heat",7,8,8.875,8.75
"1111","S",0.366447300795621,"Heat",7,8,8.875,8.75
"1112","S",0.262329847204273,"Heat",7,8,8.875,8.75
"1113","S",0.282773588400227,"Heat",7,8,8.875,8.75
"1114","S",0.344133427591569,"Heat",7,8,8.875,8.75
"1115","S",0.355784579833172,"Heat",7,8,8.875,8.75
"1116","S",0.425055307249918,"Heat",7,8,8.875,8.75
"1117","S",0.496614592804788,"Heat",7,8,8.875,8.75
"1118","S",0.410863684737499,"Heat",7,8,8.875,8.75
"1119","S",0.252548826970769,"Heat",7,8,8.875,8.75
"1120","S",0.447369180453971,"Heat",7,8,8.875,8.75
"1121","S",0.296758147248851,"Heat",7,8,8.875,8.75
"1122","S",0.425262370913713,"Heat",7,8,8.875,8.75
"1123","S",0.484081739834239,"Heat",7,8,8.875,8.75
"1124","S",0.442201527360744,"Heat",7,8,8.875,8.75
"1125","S",0.412733816745598,"Heat",7,8,8.875,8.75
"1126","S",0.426925439258018,"Heat",7,8,8.875,8.75
"1127","S",0.404611566053965,"Heat",7,8,8.875,8.75
"1128","S",0.298628279256951,"Heat",7,8,8.875,8.75
"1129","S",0.329941805079149,"Heat",7,8,8.875,8.75
"1130","S",0.290688775428065,"Heat",7,8,8.875,8.75
"1131","S",0.394826247018027,"Heat",7,8,8.875,8.75
"1132","S",0.407359099988576,"Heat",7,8,8.875,8.75
"1133","S",0.482211607826139,"Heat",7,8,8.875,8.75
"1134","S",0.289261386351037,"Heat",7,8,8.875,8.75
"1135","S",0.352251379480768,"Heat",7,8,8.875,8.75
"1136","S",0.353914447825072,"Heat",7,8,8.875,8.75
"1137","S",0.319072020452904,"Heat",7,8,8.875,8.75
"1138","S",0.404611566053965,"Heat",7,8,8.875,8.75
"1139","S",0.390419943541545,"Heat",7,8,8.875,8.75
"1140","S",0.474089357134506,"Heat",7,8,8.875,8.75
"1141","S",0.311368195891295,"Heat",7,8,8.875,8.75
"1142","S",0.445706112109667,"Heat",7,8,8.875,8.75
"1143","S",0.438002287548058,"Heat",7,8,8.875,8.75
"1144","S",0.389975843808452,"Heat",7,8,8.875,8.75
"1145","S",0.380427560841812,"Heat",7,8,8.875,8.75
"1146","S",0.415481350680209,"Heat",7,8,8.875,8.75
"1147","S",0.353707384161277,"Heat",7,8,8.875,8.75
"1148","S",0.345999260797234,"Heat",7,8,8.875,8.75
"1149","S",0.311156833425066,"Heat",7,8,8.875,8.75
"1150","S",0.361829634852911,"Heat",7,8,8.875,8.75
"1151","S",0.298628279256951,"Heat",7,8,8.875,8.75
"1152","S",0.398335130569383,"Heat",7,8,8.875,8.75
"1153","S",0.263211547933219,"Heat",7,8,8.875,8.75
"1154","S",0.388549811533446,"Heat",7,8,8.875,8.75
"1155","S",0.361829634852911,"Heat",7,8,8.875,8.75
"1156","S",0.382504756513707,"Heat",7,8,8.875,8.75
"1157","S",0.333470706629119,"Heat",7,8,8.875,8.75
"1158","S",0.318864956789109,"Heat",7,8,8.875,8.75
"1159","S",0.33455947102186,"Heat",7,8,8.875,8.75
"1160","S",0.425262370913713,"Heat",7,8,8.875,8.75
"1161","S",0.436132155539958,"Heat",7,8,8.875,8.75
"1162","S",0.366447300795621,"Heat",7,8,8.875,8.75
"1163","S",0.37602125736533,"Heat",7,8,8.875,8.75
"1164","S",0.433177557941551,"Heat",7,8,8.875,8.75
"1165","S",0.345999260797234,"Heat",7,8,8.875,8.75
"1166","S",0.360166566508606,"Heat",7,8,8.875,8.75
"1167","S",0.343256025665056,"Heat",7,8,8.875,8.75
"1168","S",0.30508746160428,"Heat",7,8,8.875,8.75
"1169","S",0.452193910060477,"Heat",7,8,8.875,8.75
"1170","S",0.37789138937343,"Heat",7,8,8.875,8.75
"1171","S",0.412733816745598,"Heat",7,8,8.875,8.75
"1172","S",0.412733816745598,"Heat",7,8,8.875,8.75
"1173","S",0.347869392805334,"Heat",7,8,8.875,8.75
"1174","S",0.402741434045865,"Heat",7,8,8.875,8.75
"1175","S",0.370959491689526,"Heat",7,8,8.875,8.75
"1176","S",0.355577516169377,"Heat",7,8,8.875,8.75
"1177","S",0.425055307249918,"Heat",7,8,8.875,8.75
"1178","S",0.287184190679142,"Heat",7,8,8.875,8.75
"1179","S",0.304017872077368,"Heat",7,8,8.875,8.75
"1180","S",0.532908726055032,"Heat",7,8,8.875,8.75
"1181","S",0.374565252684821,"Heat",7,8,8.875,8.75
"1182","S",0.371060667935899,"Heat",7,8,8.875,8.75
"1183","S",0.425262370913713,"Heat",7,8,8.875,8.75
"1184","S",0.447576244117766,"Heat",7,8,8.875,8.75
"1185","S",0.354922053970055,"Heat",7,8,8.875,8.75
"1186","S",0.307834995538891,"Heat",7,8,8.875,8.75
"1187","S",0.323689686395615,"Heat",7,8,8.875,8.75
"1188","S",0.388549811533446,"Heat",7,8,8.875,8.75
"1189","S",0.335567077166842,"Heat",7,8,8.875,8.75
"1190","S",0.388549811533446,"Heat",7,8,8.875,8.75
"1191","S",0.391504409131852,"Heat",7,8,8.875,8.75
"1192","S",0.399626659823486,"Heat",7,8,8.875,8.75
"1193","S",0.281915361339543,"Heat",7,8,8.875,8.75
"1194","S",0.220348458484406,"Heat",7,8,8.875,8.75
"1195","S",0.347662329141539,"Heat",7,8,8.875,8.75
"1196","S",0.413818282335905,"Heat",7,8,8.875,8.75
"1197","S",0.447369180453971,"Heat",7,8,8.875,8.75
"1198","S",0.447369180453971,"Heat",7,8,8.875,8.75
"1199","S",0.417351482688309,"Heat",7,8,8.875,8.75
"1200","S",0.358532113767783,"Heat",7,8,8.875,8.75
"1201","S",0.410863684737499,"Heat",7,8,8.875,8.75
"1202","S",0.431514489597247,"Heat",7,8,8.875,8.75
"1203","S",0.404611566053965,"Heat",7,8,8.875,8.75
"1204","S",0.304880397940484,"Heat",7,8,8.875,8.75
"1205","S",0.40294849770966,"Heat",7,8,8.875,8.75
