"","reg","val","plotsL1_tot","year"
"81445","S",0.970987371340716,12,2020
"81446","S",0.987427698857359,12,2020
"81447","S",0.970902708032863,12,2020
"81448","S",0.970755596452486,12,2020
"81449","S",0.988620159951049,12,2020
"81450","S",0.988263488517772,12,2020
"81451","S",0.988341563397578,12,2020
"81452","S",0.988535496643196,12,2020
"81453","S",0.970693148179963,12,2020
"81454","S",0.988132003544678,12,2020
"81455","S",0.988535496643196,12,2020
"81456","S",0.989092689750138,12,2020
"81457","S",0.970073506800497,12,2020
"81458","S",0.971049819613239,12,2020
"81459","S",0.987831191955876,12,2020
"81460","S",0.988535496643196,12,2020
"81461","S",0.987768743683353,12,2020
"81462","S",0.988961204777044,12,2020
"81463","S",0.988325936790296,12,2020
"81464","S",0.988620159951049,12,2020
"81465","S",0.970840259760339,12,2020
"81466","S",0.988535496643196,12,2020
"81467","S",0.988620159951049,12,2020
"81468","S",0.98866698161629,12,2020
"81469","S",0.988410600098149,12,2020
"81470","S",0.987853406991207,12,2020
"81471","S",0.988682608223572,12,2020
"81472","S",0.98791585526373,12,2020
"81473","S",0.970561663206868,12,2020
"81474","S",0.988961204777044,12,2020
"81475","S",0.970414551626491,12,2020
"81476","S",0.988682608223572,12,2020
"81477","S",0.988961204777044,12,2020
"81478","S",0.988132003544678,12,2020
"81479","S",0.988473048370672,12,2020
"81480","S",0.988751644924144,12,2020
"81481","S",0.988047340236824,12,2020
"81482","S",0.988325936790296,12,2020
"81483","S",0.988682608223572,12,2020
"81484","S",0.988410600098149,12,2020
"81485","S",0.988047340236824,12,2020
"81486","S",0.969794910247026,12,2020
"81487","S",0.970352103353968,12,2020
"81488","S",0.952781763016158,12,2020
"81489","S",0.988341563397578,12,2020
"81490","S",0.970693148179963,12,2020
"81491","S",0.987853406991207,12,2020
"81492","S",0.952991322869058,12,2020
"81493","S",0.988682608223572,12,2020
"81494","S",0.989239801330515,12,2020
"81495","S",0.988047340236824,12,2020
"81496","S",0.988535496643196,12,2020
"81497","S",0.969794910247026,12,2020
"81498","S",0.988473048370672,12,2020
"81499","S",0.988473048370672,12,2020
"81500","S",0.988325936790296,12,2020
"81501","S",0.988535496643196,12,2020
"81502","S",0.970755596452486,12,2020
"81503","S",0.988620159951049,12,2020
"81504","S",0.988751644924144,12,2020
"81505","S",0.98889875650452,12,2020
"81506","S",0.969732461974502,12,2020
"81507","S",0.987302802312312,12,2020
"81508","S",0.970011058527974,12,2020
"81509","S",0.987643847138307,12,2020
"81510","S",0.987853406991207,12,2020
"81511","S",0.98889875650452,12,2020
"81512","S",0.987922443691778,12,2020
"81513","S",0.988194451817201,12,2020
"81514","S",0.987984891964301,12,2020
"81515","S",0.988535496643196,12,2020
"81516","S",0.988256900089724,12,2020
"81517","S",0.970561663206868,12,2020
"81518","S",0.952781763016158,12,2020
"81519","S",0.988535496643196,12,2020
"81520","S",0.988132003544678,12,2020
"81521","S",0.970902708032863,12,2020
"81522","S",0.988535496643196,12,2020
"81523","S",0.970755596452486,12,2020
"81524","S",0.970414551626491,12,2020
"81525","S",0.988194451817201,12,2020
"81526","S",0.98791585526373,12,2020
"81527","S",0.987768743683353,12,2020
"81528","S",0.989386912910892,12,2020
"81529","S",0.988132003544678,12,2020
"81530","S",0.988279115125055,12,2020
"81531","S",0.970414551626491,12,2020
"81532","S",0.970283066653397,12,2020
"81533","S",0.970561663206868,12,2020
"81534","S",0.98866698161629,12,2020
"81535","S",0.970987371340716,12,2020
"81536","S",0.988410600098149,12,2020
"81537","S",0.988814093196667,12,2020
"81538","S",0.988473048370672,12,2020
"81539","S",0.988194451817201,12,2020
"81540","S",0.970283066653397,12,2020
"81541","S",0.988751644924144,12,2020
"81542","S",0.970352103353968,12,2020
"81543","S",0.987978303536253,12,2020
"81544","S",0.969857358519549,12,2020
"81545","S",0.988473048370672,12,2020
"81546","S",0.98770629541083,12,2020
"81547","S",0.98791585526373,12,2020
"81548","S",0.970476999899015,12,2020
"81549","S",0.98889875650452,12,2020
"81550","S",0.98910831635742,12,2020
"81551","S",0.988132003544678,12,2020
"81552","S",0.970283066653397,12,2020
"81553","S",0.988132003544678,12,2020
"81554","S",0.988132003544678,12,2020
"81555","S",0.988388385062819,12,2020
"81556","S",0.988961204777044,12,2020
"81557","S",0.987427698857359,12,2020
"81558","S",0.98770629541083,12,2020
"81559","S",0.987984891964301,12,2020
"81560","S",0.988557711678526,12,2020
"81561","S",0.98866698161629,12,2020
"81562","S",0.988132003544678,12,2020
"81563","S",0.970624111479391,12,2020
"81564","S",0.989239801330515,12,2020
"81565","S",0.988194451817201,12,2020
"81566","S",0.988047340236824,12,2020
"81567","S",0.987984891964301,12,2020
"81568","S",0.987768743683353,12,2020
"81569","S",0.98866698161629,12,2020
"81570","S",0.988194451817201,12,2020
"81571","S",0.988945578169761,12,2020
"81572","S",0.988473048370672,12,2020
"81573","S",0.988473048370672,12,2020
"81574","S",0.988473048370672,12,2020
"81575","S",0.970708774787245,12,2020
"81576","S",0.988620159951049,12,2020
"81577","S",0.988341563397578,12,2020
"81578","S",0.988132003544678,12,2020
"81579","S",0.988404011670101,12,2020
"81580","S",0.970840259760339,12,2020
"81581","S",0.988325936790296,12,2020
"81582","S",0.988473048370672,12,2020
"81583","S",0.98770629541083,12,2020
"81584","S",0.988814093196667,12,2020
"81585","S",0.971049819613239,12,2020
"81586","S",0.988256900089724,12,2020
"81587","S",0.987831191955876,12,2020
"81588","S",0.952991322869058,12,2020
"81589","S",0.988132003544678,12,2020
"81590","S",0.987643847138307,12,2020
"81591","S",0.970840259760339,12,2020
"81592","S",0.988682608223572,12,2020
"81593","S",0.989092689750138,12,2020
"81594","S",0.970352103353968,12,2020
"81595","S",0.988194451817201,12,2020
"81596","S",0.970073506800497,12,2020
"81597","S",0.988535496643196,12,2020
"81598","S",0.988325936790296,12,2020
"81599","S",0.97013595507302,12,2020
"81600","S",0.989092689750138,12,2020
"81601","S",0.970476999899015,12,2020
"81602","S",0.970198403345543,12,2020
"81603","S",0.989092689750138,12,2020
"81604","S",0.989255427937797,12,2020
"81605","S",0.988473048370672,12,2020
"81606","S",0.988325936790296,12,2020
"81607","S",0.987984891964301,12,2020
"81608","S",0.987853406991207,12,2020
"81609","S",0.953122807842153,12,2020
"81610","S",0.989045868084897,12,2020
"81611","S",0.988194451817201,12,2020
"81612","S",0.988410600098149,12,2020
"81613","S",0.987984891964301,12,2020
"81614","S",0.987984891964301,12,2020
"81615","S",0.970755596452486,12,2020
"81616","S",0.97013595507302,12,2020
"81617","S",0.970561663206868,12,2020
"81618","S",0.987984891964301,12,2020
"81619","S",0.988404011670101,12,2020
"81620","S",0.970646326514722,12,2020
"81621","S",0.98889875650452,12,2020
"81622","S",0.970499214934345,12,2020
"81623","S",0.970840259760339,12,2020
"81624","S",0.988535496643196,12,2020
"81625","S",0.98770629541083,12,2020
"81626","S",0.988388385062819,12,2020
"81627","S",0.988325936790296,12,2020
"81628","S",0.988047340236824,12,2020
"81629","S",0.988256900089724,12,2020
"81630","S",0.988535496643196,12,2020
"81631","S",0.988194451817201,12,2020
"81632","S",0.987643847138307,12,2020
"81633","S",0.987790958718683,12,2020
"81634","S",0.989239801330515,12,2020
"81635","S",0.988620159951049,12,2020
"81636","S",0.988473048370672,12,2020
"81637","S",0.98910831635742,12,2020
"81638","S",0.988620159951049,12,2020
"81639","S",0.988751644924144,12,2020
"81640","S",0.934870377852354,12,2020
"81641","S",0.987240354039789,12,2020
"81642","S",0.987984891964301,12,2020
"81643","S",0.988256900089724,12,2020
"81644","S",0.970220618380874,12,2020
"81645","S",0.987768743683353,12,2020
"81646","S",0.935017489432731,12,2020
"81647","S",0.988535496643196,12,2020
"81648","S",0.969794910247026,12,2020
"81649","S",0.988263488517772,12,2020
"81650","S",0.988279115125055,12,2020
"81651","S",0.988535496643196,12,2020
"81652","S",0.952928874596535,12,2020
"81653","S",0.952781763016158,12,2020
"81654","S",0.952844211288682,12,2020
"81655","S",0.98889875650452,12,2020
"81656","S",0.989239801330515,12,2020
"81657","S",0.988535496643196,12,2020
"81658","S",0.97013595507302,12,2020
"81659","S",0.988473048370672,12,2020
"81660","S",0.98770629541083,12,2020
"81661","S",0.988194451817201,12,2020
"81662","S",0.98770629541083,12,2020
"81663","S",0.988047340236824,12,2020
"81664","S",0.988256900089724,12,2020
"81665","S",0.970220618380874,12,2020
"81666","S",0.988961204777044,12,2020
"81667","S",0.988341563397578,12,2020
"81668","S",0.988194451817201,12,2020
"81669","S",0.988682608223572,12,2020
"81670","S",0.971196931193616,12,2020
"81671","S",0.970561663206868,12,2020
"81672","S",0.971034193005957,12,2020
"81673","S",0.952991322869058,12,2020
"81674","S",0.970352103353968,12,2020
"81675","S",0.970414551626491,12,2020
"81676","S",0.988473048370672,12,2020
"81677","S",0.988620159951049,12,2020
"81678","S",0.988814093196667,12,2020
"81679","S",0.987984891964301,12,2020
"81680","S",0.98770629541083,12,2020
"81681","S",0.988682608223572,12,2020
"81682","S",0.988194451817201,12,2020
"81683","S",0.970561663206868,12,2020
"81684","S",0.988751644924144,12,2020
"81685","S",0.988132003544678,12,2020
"81686","S",0.97015817010835,12,2020
"81687","S",0.987922443691778,12,2020
"81688","S",0.988473048370672,12,2020
"81689","S",0.989045868084897,12,2020
"81690","S",0.970624111479391,12,2020
"81691","S",0.98770629541083,12,2020
"81692","S",0.987768743683353,12,2020
"81693","S",0.988047340236824,12,2020
"81694","S",0.970902708032863,12,2020
"81695","S",0.988279115125055,12,2020
"81696","S",0.97015817010835,12,2020
"81697","S",0.987984891964301,12,2020
"81698","S",0.988473048370672,12,2020
"81699","S",0.988604533343767,12,2020
"81700","S",0.987768743683353,12,2020
"81701","S",0.988194451817201,12,2020
"81702","S",0.988047340236824,12,2020
"81703","S",0.988751644924144,12,2020
"81704","S",0.987302802312312,12,2020
"81705","S",0.987831191955876,12,2020
"81706","S",0.98889875650452,12,2020
"81707","S",0.989239801330515,12,2020
"81708","S",0.988194451817201,12,2020
"81709","S",0.988194451817201,12,2020
"81710","S",0.987831191955876,12,2020
"81711","S",0.988216666852531,12,2020
"81712","S",0.988132003544678,12,2020
"81713","S",0.98889875650452,12,2020
"81714","S",0.970198403345543,12,2020
"81715","S",0.987581398865783,12,2020
"81716","S",0.987365250584835,12,2020
"81717","S",0.988047340236824,12,2020
"81718","S",0.988620159951049,12,2020
"81719","S",0.970011058527974,12,2020
"81720","S",0.988325936790296,12,2020
"81721","S",0.970840259760339,12,2020
"81722","S",0.988557711678526,12,2020
"81723","S",0.988279115125055,12,2020
"81724","S",0.988256900089724,12,2020
"81725","S",0.970476999899015,12,2020
"81726","S",0.988404011670101,12,2020
"81727","S",0.970561663206868,12,2020
"81728","S",0.988341563397578,12,2020
"81729","S",0.988194451817201,12,2020
"81730","S",0.970414551626491,12,2020
"81731","S",0.98910831635742,12,2020
"81732","S",0.988256900089724,12,2020
"81733","S",0.988325936790296,12,2020
"81734","S",0.988961204777044,12,2020
"81735","S",0.988620159951049,12,2020
"81736","S",0.988814093196667,12,2020
"81737","S",0.970987371340716,12,2020
"81738","S",0.988620159951049,12,2020
"81739","S",0.988069555272155,12,2020
"81740","S",0.988263488517772,12,2020
"81741","S",0.988473048370672,12,2020
"81742","S",0.988256900089724,12,2020
"81743","S",0.988325936790296,12,2020
"81744","S",0.988751644924144,12,2020
"81745","S",0.988194451817201,12,2020
"81746","S",0.988256900089724,12,2020
"81747","S",0.988535496643196,12,2020
"81748","S",0.988535496643196,12,2020
"81749","S",0.988961204777044,12,2020
"81750","S",0.970987371340716,12,2020
"81751","S",0.97013595507302,12,2020
"81752","S",0.970561663206868,12,2020
"81753","S",0.988069555272155,12,2020
"81754","S",0.987427698857359,12,2020
"81755","S",0.97013595507302,12,2020
"81756","S",0.987984891964301,12,2020
"81757","S",0.970220618380874,12,2020
"81758","S",0.988279115125055,12,2020
"81759","S",0.98889875650452,12,2020
"81760","S",0.987922443691778,12,2020
"81761","S",0.971181304586334,12,2020
"81762","S",0.988047340236824,12,2020
"81763","S",0.988109788509348,12,2020
"81764","S",0.989092689750138,12,2020
"81765","S",0.988751644924144,12,2020
"81766","S",0.988961204777044,12,2020
"81767","S",0.97013595507302,12,2020
"81768","S",0.988814093196667,12,2020
"81769","S",0.970198403345543,12,2020
"81770","S",0.988473048370672,12,2020
"81771","S",0.970073506800497,12,2020
"81772","S",0.988473048370672,12,2020
"81773","S",0.989045868084897,12,2020
"81774","S",0.988814093196667,12,2020
"81775","S",0.934591781298883,12,2020
"81776","S",0.988473048370672,12,2020
"81777","S",0.988388385062819,12,2020
"81778","S",0.988535496643196,12,2020
"81779","S",0.970220618380874,12,2020
"81780","S",0.970073506800497,12,2020
"81781","S",0.988704823258903,12,2020
"81782","S",0.988194451817201,12,2020
"81783","S",0.98889875650452,12,2020
"81784","S",0.987643847138307,12,2020
"81785","S",0.988473048370672,12,2020
"81786","S",0.988256900089724,12,2020
"81787","S",0.988194451817201,12,2020
"81788","S",0.970902708032863,12,2020
"81789","S",0.989045868084897,12,2020
"81790","S",0.988109788509348,12,2020
"81791","S",0.970561663206868,12,2020
"81792","S",0.98770629541083,12,2020
"81793","S",0.95326991942253,12,2020
"81794","S",0.970198403345543,12,2020
"81795","S",0.988814093196667,12,2020
"81796","S",0.970352103353968,12,2020
"81797","S",0.988256900089724,12,2020
"81798","S",0.97034551492592,12,2020
"81799","S",0.988047340236824,12,2020
"81800","S",0.970624111479391,12,2020
"81801","S",0.988109788509348,12,2020
"81802","S",0.988263488517772,12,2020
"81803","S",0.987768743683353,12,2020
"81804","S",0.988620159951049,12,2020
"81805","S",0.971181304586334,12,2020
"81806","S",0.989045868084897,12,2020
"81807","S",0.98866698161629,12,2020
"81808","S",0.98791585526373,12,2020
"81809","S",0.988325936790296,12,2020
"81810","S",0.98770629541083,12,2020
"81811","S",0.988604533343767,12,2020
"81812","S",0.988132003544678,12,2020
"81813","S",0.988109788509348,12,2020
"81814","S",0.989386912910892,12,2020
"81815","S",0.989239801330515,12,2020
"81816","S",0.987768743683353,12,2020
"81817","S",0.988325936790296,12,2020
"81818","S",0.988751644924144,12,2020
"81819","S",0.987984891964301,12,2020
"81820","S",0.988473048370672,12,2020
"81821","S",0.987984891964301,12,2020
"81822","S",0.971328416166711,12,2020
"81823","S",0.970987371340716,12,2020
"81824","S",0.988069555272155,12,2020
"81825","S",0.988945578169761,12,2020
"81826","S",0.988263488517772,12,2020
"81827","S",0.988829719803949,12,2020
"81828","S",0.952928874596535,12,2020
"81829","S",0.988256900089724,12,2020
"81830","S",0.988814093196667,12,2020
"81831","S",0.98770629541083,12,2020
"81832","S",0.98889875650452,12,2020
"81833","S",0.988961204777044,12,2020
"81834","S",0.98889875650452,12,2020
"81835","S",0.988256900089724,12,2020
"81836","S",0.97013595507302,12,2020
"81837","S",0.988473048370672,12,2020
"81838","S",0.971049819613239,12,2020
"81839","S",0.98889875650452,12,2020
"81840","S",0.988961204777044,12,2020
"81841","S",0.989239801330515,12,2020
"81842","S",0.988604533343767,12,2020
"81843","S",0.988263488517772,12,2020
"81844","S",0.988961204777044,12,2020
"81845","S",0.987853406991207,12,2020
"81846","S",0.988194451817201,12,2020
"81847","S",0.970476999899015,12,2020
"81848","S",0.970476999899015,12,2020
"81849","S",0.988535496643196,12,2020
"81850","S",0.988325936790296,12,2020
"81851","S",0.98889875650452,12,2020
"81852","S",0.988388385062819,12,2020
"81853","S",0.971181304586334,12,2020
"81854","S",0.987581398865783,12,2020
"81855","S",0.988388385062819,12,2020
"81856","S",0.988814093196667,12,2020
"81857","S",0.988620159951049,12,2020
"81858","S",0.988132003544678,12,2020
"81859","S",0.987984891964301,12,2020
"81860","S",0.988704823258903,12,2020
"81861","S",0.988945578169761,12,2020
"81862","S",0.988535496643196,12,2020
"81863","S",0.988325936790296,12,2020
"81864","S",0.988410600098149,12,2020
"81865","S",0.970902708032863,12,2020
"81866","S",0.970624111479391,12,2020
"81867","S",0.98910831635742,12,2020
"81868","S",0.988279115125055,12,2020
"81869","S",0.988325936790296,12,2020
"81870","S",0.988535496643196,12,2020
"81871","S",0.988263488517772,12,2020
"81872","S",0.970561663206868,12,2020
"81873","S",0.952991322869058,12,2020
"81874","S",0.988682608223572,12,2020
"81875","S",0.988410600098149,12,2020
"81876","S",0.988194451817201,12,2020
"81877","S",0.987984891964301,12,2020
"81878","S",0.98889875650452,12,2020
"81879","S",0.988961204777044,12,2020
"81880","S",0.988961204777044,12,2020
"81881","S",0.971196931193616,12,2020
"81882","S",0.988620159951049,12,2020
"81883","S",0.970476999899015,12,2020
"81884","S",0.987768743683353,12,2020
"81885","S",0.988132003544678,12,2020
"81886","S",0.988388385062819,12,2020
"81887","S",0.98889875650452,12,2020
"81888","S",0.970755596452486,12,2020
"81889","S",0.988194451817201,12,2020
"81890","S",0.969857358519549,12,2020
"81891","S",0.987984891964301,12,2020
"81892","S",0.988535496643196,12,2020
"81893","S",0.988535496643196,12,2020
"81894","S",0.953417031002906,12,2020
"81895","S",0.988620159951049,12,2020
"81896","S",0.988410600098149,12,2020
"81897","S",0.970283066653397,12,2020
"81898","S",0.988256900089724,12,2020
"81899","S",0.988535496643196,12,2020
"81900","S",0.970708774787245,12,2020
"81901","S",0.970414551626491,12,2020
"81902","S",0.988194451817201,12,2020
"81903","S",0.970693148179963,12,2020
"81904","S",0.988535496643196,12,2020
"81905","S",0.98866698161629,12,2020
"81906","S",0.988325936790296,12,2020
"81907","S",0.98889875650452,12,2020
"81908","S",0.988325936790296,12,2020
"81909","S",0.988325936790296,12,2020
"81910","S",0.988279115125055,12,2020
"81911","S",0.988961204777044,12,2020
"81912","S",0.952503166462687,12,2020
"81913","S",0.987552595402405,12,2020
"81914","S",0.970693148179963,12,2020
"81915","S",0.989386912910892,12,2020
"81916","S",0.988069555272155,12,2020
"81917","S",0.987984891964301,12,2020
"81918","S",0.988473048370672,12,2020
"81919","S",0.970987371340716,12,2020
"81920","S",0.952224569909216,12,2020
"81921","S",0.988604533343767,12,2020
"81922","S",0.970902708032863,12,2020
"81923","S",0.970755596452486,12,2020
"81924","S",0.98770629541083,12,2020
"81925","S",0.988341563397578,12,2020
"81926","S",0.987984891964301,12,2020
"81927","S",0.988473048370672,12,2020
"81928","S",0.988325936790296,12,2020
"81929","S",0.988325936790296,12,2020
"81930","S",0.970352103353968,12,2020
"81931","S",0.98770629541083,12,2020
"81932","S",0.988473048370672,12,2020
"81933","S",0.971049819613239,12,2020
"81934","S",0.971134482921093,12,2020
"81935","S",0.970561663206868,12,2020
"81936","S",0.988682608223572,12,2020
"81937","S",0.988047340236824,12,2020
"81938","S",0.988473048370672,12,2020
"81939","S",0.988535496643196,12,2020
"81940","S",0.98770629541083,12,2020
"81941","S",0.988473048370672,12,2020
"81942","S",0.987831191955876,12,2020
"81943","S",0.987768743683353,12,2020
"81944","S",0.988961204777044,12,2020
"81945","S",0.971196931193616,12,2020
"81946","S",0.988194451817201,12,2020
"81947","S",0.988557711678526,12,2020
"81948","S",0.988388385062819,12,2020
"81949","S",0.988341563397578,12,2020
"81950","S",0.988682608223572,12,2020
"81951","S",0.98770629541083,12,2020
"81952","S",0.988047340236824,12,2020
"81953","S",0.988388385062819,12,2020
"81954","S",0.970708774787245,12,2020
"81955","S",0.969794910247026,12,2020
"81956","S",0.987984891964301,12,2020
"81957","S",0.988263488517772,12,2020
"81958","S",0.988194451817201,12,2020
"81959","S",0.988814093196667,12,2020
"81960","S",0.952503166462687,12,2020
"81961","S",0.988535496643196,12,2020
"81962","S",0.98770629541083,12,2020
"81963","S",0.988620159951049,12,2020
"81964","S",0.952712726315587,12,2020
"81965","S",0.988047340236824,12,2020
"81966","S",0.98791585526373,12,2020
"81967","S",0.971049819613239,12,2020
"81968","S",0.988388385062819,12,2020
"81969","S",0.988069555272155,12,2020
"81970","S",0.988109788509348,12,2020
"81971","S",0.988961204777044,12,2020
"81972","S",0.987978303536253,12,2020
"81973","S",0.970414551626491,12,2020
"81974","S",0.987984891964301,12,2020
"81975","S",0.988132003544678,12,2020
"81976","S",0.988047340236824,12,2020
"81977","S",0.988557711678526,12,2020
"81978","S",0.987853406991207,12,2020
"81979","S",0.98866698161629,12,2020
"81980","S",0.988473048370672,12,2020
"81981","S",0.98770629541083,12,2020
"81982","S",0.970499214934345,12,2020
"81983","S",0.98770629541083,12,2020
"81984","S",0.988751644924144,12,2020
"81985","S",0.988682608223572,12,2020
"81986","S",0.988279115125055,12,2020
"81987","S",0.988194451817201,12,2020
"81988","S",0.988620159951049,12,2020
"81989","S",0.988961204777044,12,2020
"81990","S",0.987978303536253,12,2020
"81991","S",0.98866698161629,12,2020
"81992","S",0.98889875650452,12,2020
"81993","S",0.988473048370672,12,2020
"81994","S",0.988132003544678,12,2020
"81995","S",0.988535496643196,12,2020
"81996","S",0.988279115125055,12,2020
"81997","S",0.98889875650452,12,2020
"81998","S",0.988047340236824,12,2020
"81999","S",0.970352103353968,12,2020
"82000","S",0.970476999899015,12,2020
"82001","S",0.988194451817201,12,2020
"82002","S",0.970771223059768,12,2020
"82003","S",0.970902708032863,12,2020
"82004","S",0.970414551626491,12,2020
"82005","S",0.970902708032863,12,2020
"82006","S",0.988325936790296,12,2020
"82007","S",0.988604533343767,12,2020
"82008","S",0.988047340236824,12,2020
"82009","S",0.988194451817201,12,2020
"82010","S",0.988410600098149,12,2020
"82011","S",0.988535496643196,12,2020
"82012","S",0.987552595402405,12,2020
"82013","S",0.970073506800497,12,2020
"82014","S",0.988388385062819,12,2020
"82015","S",0.988535496643196,12,2020
"82016","S",0.988473048370672,12,2020
"82017","S",0.970987371340716,12,2020
"82018","S",0.970693148179963,12,2020
"82019","S",0.970561663206868,12,2020
"82020","S",0.988194451817201,12,2020
"82021","S",0.970708774787245,12,2020
"82022","S",0.970902708032863,12,2020
"82023","S",0.988132003544678,12,2020
"82024","S",0.987790958718683,12,2020
"82025","S",0.988109788509348,12,2020
"82026","S",0.987768743683353,12,2020
"82027","S",0.988047340236824,12,2020
"82028","S",0.970840259760339,12,2020
"82029","S",0.987984891964301,12,2020
"82030","S",0.988535496643196,12,2020
"82031","S",0.987768743683353,12,2020
"82032","S",0.988047340236824,12,2020
"82033","S",0.988410600098149,12,2020
"82034","S",0.988961204777044,12,2020
"82035","S",0.988535496643196,12,2020
"82036","S",0.988814093196667,12,2020
"82037","S",0.987922443691778,12,2020
"82038","S",0.988473048370672,12,2020
"82039","S",0.988473048370672,12,2020
"82040","S",0.988404011670101,12,2020
"82041","S",0.988256900089724,12,2020
"82042","S",0.989386912910892,12,2020
"82043","S",0.988388385062819,12,2020
"82044","S",0.97013595507302,12,2020
"82045","S",0.988325936790296,12,2020
"82046","S",0.988194451817201,12,2020
"82047","S",0.988194451817201,12,2020
"82048","S",0.988620159951049,12,2020
"82049","S",0.98866698161629,12,2020
"82050","S",0.988473048370672,12,2020
"82051","S",0.988256900089724,12,2020
"82052","S",0.987768743683353,12,2020
"82053","S",0.988069555272155,12,2020
"82054","S",0.989092689750138,12,2020
"82055","S",0.988535496643196,12,2020
"82056","S",0.970987371340716,12,2020
"82057","S",0.987490147129882,12,2020
"82058","S",0.988047340236824,12,2020
"82059","S",0.988194451817201,12,2020
"82060","S",0.971049819613239,12,2020
"82061","S",0.988341563397578,12,2020
"82062","S",0.952928874596535,12,2020
"82063","S",0.987768743683353,12,2020
"82064","S",0.970755596452486,12,2020
"82065","S",0.989092689750138,12,2020
"82066","S",0.988047340236824,12,2020
"82067","S",0.988047340236824,12,2020
"82068","S",0.98770629541083,12,2020
"82069","S",0.987365250584835,12,2020
"82070","S",0.988194451817201,12,2020
"82071","S",0.987427698857359,12,2020
"82072","S",0.970283066653397,12,2020
"82073","S",0.988410600098149,12,2020
"82074","S",0.987984891964301,12,2020
"82075","S",0.988325936790296,12,2020
"82076","S",0.98791585526373,12,2020
"82077","S",0.989092689750138,12,2020
"82078","S",0.988767271531426,12,2020
"82079","S",0.98770629541083,12,2020
"82080","S",0.988751644924144,12,2020
"82081","S",0.988682608223572,12,2020
"82082","S",0.988767271531426,12,2020
"82083","S",0.988263488517772,12,2020
"82084","S",0.988473048370672,12,2020
"82085","S",0.987984891964301,12,2020
"82086","S",0.988256900089724,12,2020
"82087","S",0.988814093196667,12,2020
"82088","S",0.98910831635742,12,2020
"82089","S",0.988404011670101,12,2020
"82090","S",0.970624111479391,12,2020
"82091","S",0.988132003544678,12,2020
"82092","S",0.970073506800497,12,2020
"82093","S",0.970646326514722,12,2020
"82094","S",0.98770629541083,12,2020
"82095","S",0.988194451817201,12,2020
"82096","S",0.988410600098149,12,2020
"82097","S",0.987427698857359,12,2020
"82098","S",0.988388385062819,12,2020
"82099","S",0.970902708032863,12,2020
"82100","S",0.970708774787245,12,2020
"82101","S",0.970624111479391,12,2020
"82102","S",0.987853406991207,12,2020
"82103","S",0.988473048370672,12,2020
"82104","S",0.988814093196667,12,2020
"82105","S",0.988047340236824,12,2020
"82106","S",0.971034193005957,12,2020
"82107","S",0.988814093196667,12,2020
"82108","S",0.971049819613239,12,2020
"82109","S",0.970624111479391,12,2020
"82110","S",0.970073506800497,12,2020
"82111","S",0.988535496643196,12,2020
"82112","S",0.987922443691778,12,2020
"82113","S",0.971049819613239,12,2020
"82114","S",0.988410600098149,12,2020
"82115","S",0.970561663206868,12,2020
"82116","S",0.988829719803949,12,2020
"82117","S",0.988473048370672,12,2020
"82118","S",0.97013595507302,12,2020
"82119","S",0.989045868084897,12,2020
"82120","S",0.988132003544678,12,2020
"82121","S",0.988256900089724,12,2020
"82122","S",0.970476999899015,12,2020
"82123","S",0.970561663206868,12,2020
"82124","S",0.988473048370672,12,2020
"82125","S",0.988961204777044,12,2020
"82126","S",0.988194451817201,12,2020
"82127","S",0.988069555272155,12,2020
"82128","S",0.988751644924144,12,2020
"82129","S",0.970902708032863,12,2020
"82130","S",0.970840259760339,12,2020
"82131","S",0.988473048370672,12,2020
"82132","S",0.987984891964301,12,2020
"82133","S",0.987768743683353,12,2020
"82134","S",0.988109788509348,12,2020
"82135","S",0.988620159951049,12,2020
"82136","S",0.970414551626491,12,2020
"82137","S",0.988620159951049,12,2020
"82138","S",0.98866698161629,12,2020
"82139","S",0.988704823258903,12,2020
"82140","S",0.988194451817201,12,2020
"82141","S",0.988620159951049,12,2020
"82142","S",0.98772851044616,12,2020
"82143","S",0.988388385062819,12,2020
"82144","S",0.988194451817201,12,2020
"82145","S",0.987984891964301,12,2020
"82146","S",0.988620159951049,12,2020
"82147","S",0.988109788509348,12,2020
"82148","S",0.987302802312312,12,2020
"82149","S",0.98889875650452,12,2020
"82150","S",0.988410600098149,12,2020
"82151","S",0.988814093196667,12,2020
"82152","S",0.987922443691778,12,2020
"82153","S",0.98889875650452,12,2020
"82154","S",0.988473048370672,12,2020
"82155","S",0.988961204777044,12,2020
"82156","S",0.988194451817201,12,2020
"82157","S",0.988256900089724,12,2020
"82158","S",0.98791585526373,12,2020
"82159","S",0.988535496643196,12,2020
"82160","S",0.952781763016158,12,2020
"82161","S",0.988132003544678,12,2020
"82162","S",0.988047340236824,12,2020
"82163","S",0.988325936790296,12,2020
"82164","S",0.987984891964301,12,2020
"82165","S",0.970693148179963,12,2020
"82166","S",0.988047340236824,12,2020
"82167","S",0.989681136071645,12,2020
"82168","S",0.988388385062819,12,2020
"82169","S",0.988814093196667,12,2020
"82170","S",0.970561663206868,12,2020
"82171","S",0.988961204777044,12,2020
"82172","S",0.989239801330515,12,2020
"82173","S",0.988410600098149,12,2020
"82174","S",0.969732461974502,12,2020
"82175","S",0.971049819613239,12,2020
"82176","S",0.988047340236824,12,2020
"82177","S",0.987768743683353,12,2020
"82178","S",0.970476999899015,12,2020
"82179","S",0.988751644924144,12,2020
