"reg","val"
"C",0.786633340927007
"C",0.79216191701593
"C",0.792176498384747
"C",0.790482703669196
"C",0.792999063283342
"C",0.785770964211108
"C",0.789481209133966
"C",0.780755980218302
"C",0.784600350671972
"C",0.787597726879382
"C",0.785063011814916
"C",0.780082067062547
"C",0.787291005443867
"C",0.781474913884618
"C",0.791151156189093
"C",0.789857754585362
"C",0.791740080470471
"C",0.793254153600113
"C",0.786769849525609
"C",0.784023441252557
"C",0.787545538874938
"C",0.786371932336031
"C",0.786660374320203
"C",0.781231811886289
"C",0.782179182116221
"C",0.780774064461626
"C",0.783954351071148
"C",0.773946335100025
"C",0.779396831222265
"C",0.788046418641743
"C",0.778342934153262
"C",0.789151876916442
"C",0.780772500009894
"C",0.785223181789055
"C",0.78920188708851
"C",0.794452889073643
"C",0.77757651570257
"C",0.77780963944971
"C",0.782718430761127
"C",0.78488449905931
"C",0.781168759558947
"C",0.781535724265076
"C",0.78292959210488
"C",0.779152685135571
"C",0.787143116433908
"C",0.776722932444674
"C",0.770169666798449
"C",0.773583723171809
"C",0.780388162693022
"C",0.776273342464844
"C",0.778397164358567
"C",0.783203406885835
"C",0.783656958334034
"C",0.783229288282939
"C",0.78234027567502
"C",0.779558192722087
"C",0.777798068176016
"C",0.778254905694729
"C",0.774439827994131
"C",0.778613371465607
"C",0.7747428652187
"C",0.777981242045781
"C",0.785218284107304
"C",0.789775157971928
"C",0.785877397177736
"C",0.782656252943706
"C",0.783480153188475
"C",0.792789955135705
"C",0.793301607188109
"C",0.796252081520342
"C",0.796370713952516
"C",0.781776709411786
"C",0.784579480623585
"C",0.780473591868459
"C",0.788574984268176
"C",0.791438311085239
"C",0.788912062776814
"C",0.777575740131753
"C",0.780064295339898
"C",0.788100931009872
"C",0.784905103580627
"C",0.789510343556839
"C",0.795737849288639
"C",0.793925759364027
"C",0.786862117497212
"C",0.78063900984374
"C",0.784983219126985
"C",0.787735237697395
"C",0.789657367786794
"C",0.7885359664011
"C",0.787484413619191
"C",0.784202797745875
"C",0.791663077188398
"C",0.790138405166285
"C",0.785195698749008
"C",0.781273153232509
"C",0.785771670293627
"C",0.78487205496815
"C",0.787568540302899
"C",0.793561694500614
"C",0.789286841973375
"C",0.790407022755992
"C",0.778282455906071
"C",0.781236404708557
"C",0.78867310257887
"C",0.79417992822252
"C",0.797100687523292
"C",0.786055135327294
"C",0.789748866370499
"C",0.785907499267263
"C",0.789527499962237
"C",0.783555390477338
"C",0.784596068872678
"C",0.791477699609755
"C",0.797598091330426
"C",0.786403441510699
"C",0.790466875563329
"C",0.793579772294027
"C",0.784011204891464
"C",0.787683984834886
"C",0.786824131402931
"C",0.78847636353771
"C",0.785817926463212
"C",0.786386072625924
"C",0.786202801333968
"C",0.791920988635745
"C",0.781088020741143
"C",0.782747124433571
"C",0.78753336331728
"C",0.798506317520383
"C",0.788601939034158
"C",0.79148877466106
"C",0.789890629234774
"C",0.789473369260514
"C",0.790167255918311
"C",0.78719373048672
"C",0.786915670838898
"C",0.779829474139764
"C",0.780202474871058
"C",0.779275776805902
"C",0.784904045348988
"C",0.789082122012788
"C",0.78839833921543
"C",0.789778635563763
"C",0.793980334043513
"C",0.787815733128547
"C",0.790000524636744
"C",0.784409481412705
"C",0.788606728088335
"C",0.792921212038143
"C",0.782220928300904
"C",0.790322790388029
"C",0.789430486103382
"C",0.794711030820023
"C",0.79503129481525
"C",0.787544331197226
"C",0.787164921654828
"C",0.790342502802523
"C",0.791561774003558
"C",0.78919587533861
"C",0.79542275062392
"C",0.794160173226169
"C",0.787056049369319
"C",0.793890201675551
"C",0.785520387037056
"C",0.781199289708171
"C",0.777682843383227
"C",0.773376661980271
"C",0.779407179484869
"C",0.788038228701549
"C",0.786632053469101
"C",0.789051184280202
"C",0.789365575199044
"C",0.795295818960185
"C",0.787045007714375
"C",0.788144962490769
"C",0.789188787193299
"C",0.787134410570971
"C",0.784937262955633
"C",0.784587969674091
"C",0.795602062461764
"C",0.789804291877737
"C",0.797280643307519
"C",0.782347258646217
"C",0.786341498936654
"C",0.777215759359196
"C",0.787087596870884
"C",0.786631114693435
"C",0.788146266668064
"C",0.782800909579701
"C",0.784275479509184
"C",0.789292490393624
"C",0.778580505339199
"C",0.785202019696697
"C",0.786233564335452
"C",0.791949174506002
"C",0.797890815329917
"C",0.791312410479835
"C",0.790530665130384
"C",0.78596081117489
"C",0.787124096800695
"C",0.793195448043095
"C",0.789371081201379
"C",0.787408249368412
"C",0.782778952850365
"C",0.777126081082235
"C",0.780045912600717
"C",0.777567175033926
"C",0.778308955415339
"C",0.780992327071792
"C",0.787972650635885
"C",0.783743890839063
"C",0.782613238002068
"C",0.778682128231623
"C",0.785597598199539
"C",0.78471804751402
"C",0.788787510402981
"C",0.794353684144883
"C",0.791101654763345
"C",0.787532693479402
"C",0.790129467676396
"C",0.785432342292154
"C",0.795109384108856
"C",0.795601286854311
"C",0.783237085871008
"C",0.787480305133172
"C",0.78833356574649
"C",0.787078043333631
"C",0.780882295908732
"C",0.782075343437671
"C",0.778913739048543
"C",0.782004261794796
"C",0.779986009782253
"C",0.784042526322332
"C",0.783549273648728
"C",0.781861401360109
"C",0.783457431081262
"C",0.783624949393383
"C",0.78477487183009
"C",0.783075876464932
"C",0.785494223956557
"C",0.783838986768436
"C",0.781292117710908
"C",0.782473295478947
"C",0.774976602342438
"C",0.78030812858906
"C",0.781171851184694
"C",0.773138622834218
"C",0.783193919064482
"C",0.782606779838898
"C",0.792174676906359
"C",0.789389385733296
"C",0.786263554510736
"C",0.789751802811273
"C",0.788178004255537
"C",0.784283662331737
"C",0.787895916677404
"C",0.782041820339507
"C",0.783502979829805
"C",0.78165300284135
"C",0.793352922209077
"C",0.794534684136051
"C",0.786003936082023
"C",0.783349492683491
"C",0.787668451428102
"C",0.789792302447664
"C",0.791407702099226
"C",0.782290230677007
"C",0.786893809220405
"C",0.781982190903712
"C",0.786375371949712
"C",0.795292446395929
"C",0.783187785769563
"C",0.795521366280149
"C",0.786315342711259
"C",0.790224878295349
"C",0.791534416649853
"C",0.78788144170813
"C",0.783745342180339
"C",0.784443711045469
"C",0.78465208624607
"C",0.791937242106198
"C",0.787450563229713
"C",0.791329846308051
"C",0.794266878068736
"C",0.788874478206837
"C",0.79381752680255
"C",0.793419205058472
"C",0.789958727916309
"C",0.786588561014488
"C",0.785146046643492
"C",0.78707666978033
"C",0.789473766202216
"C",0.789005826844065
"C",0.785301605197424
"C",0.788236777578302
"C",0.792687074354266
"C",0.789274944659349
"C",0.788588768566086
"C",0.789054995022191
"C",0.79419257139501
"C",0.796163560983077
"C",0.788273043356143
"C",0.787917350185976
"C",0.794675986622145
"C",0.794269302528691
"C",0.79027303258427
"C",0.794343606644714
"C",0.788787584941998
"C",0.79821985337766
"C",0.788615888589397
"C",0.778153763519184
"C",0.783806217465862
"C",0.781217310470191
"C",0.782118439909402
"C",0.788179297905291
"C",0.786939291423426
"C",0.784700356788928
"C",0.786777701822445
"C",0.785559148328583
"C",0.790754280573008
"C",0.783693546207373
"C",0.781246867421893
"C",0.779478851683196
"C",0.779685970949095
"C",0.789226865739629
"C",0.791445919760653
"C",0.779339707977807
"C",0.78611612846012
"C",0.784048579766979
"C",0.78291464379974
"C",0.782699329391483
"C",0.782338805342005
"C",0.784100880435875
"C",0.785815870497096
"C",0.80027112825614
"C",0.778435875505673
"C",0.782129957459358
"C",0.783763105539179
"C",0.786073183299766
"C",0.784386565787853
"C",0.788117782727048
"C",0.786535734791409
"C",0.784252173395089
"C",0.786582109797303
"C",0.786027528716593
"C",0.786698208933379
"C",0.786285068909817
"C",0.785399594720478
"C",0.782977306936951
"C",0.784722690298851
"C",0.777900905514076
"C",0.787147056973951
"C",0.787591883964951
"C",0.784105456823294
"C",0.791388099058071
"C",0.788112408497397
"C",0.791820574386467
"C",0.78423202252472
"C",0.784484962898656
"C",0.780455552733292
"C",0.786809397272834
"C",0.780123372842935
"C",0.779571839022748
"C",0.780503306315037
"C",0.777928086601421
"C",0.777810245543897
"C",0.777015873185135
"C",0.783949558082038
"C",0.774213192640781
"C",0.781634289327056
"C",0.777662510709829
"C",0.783864174372121
"C",0.788724458012039
"C",0.779778166407268
"C",0.787369411082897
"C",0.794350724995546
"C",0.787736698146162
"C",0.782746176126681
"C",0.793836892814198
"C",0.785422006134848
"C",0.793294968719537
"C",0.784818907984682
"C",0.78453913023775
"C",0.78305355602226
"C",0.781434594563941
"C",0.789041348035777
"C",0.775164949261365
"C",0.783928401977746
"C",0.779124944787728
"C",0.781743700187928
"C",0.784166518473952
"C",0.784331566156617
"C",0.784666774627341
"C",0.782957119234732
"C",0.78431262240577
"C",0.788374043929063
"C",0.793119769673232
"C",0.795481329084129
"C",0.796000495257636
"C",0.787824673057106
"C",0.788601986794016
"C",0.795153788292934
"C",0.798685097207479
"C",0.794636653860808
"C",0.785298619188136
"C",0.78539499060877
"C",0.787288117728007
"C",0.781505655763818
"C",0.785328415922582
"C",0.788236463597634
"C",0.791147770145334
"C",0.787203409156818
"C",0.785208753619234
"C",0.786365904449531
"C",0.789496459862964
"C",0.784284000149727
"C",0.787285107600631
"C",0.788475638046565
"C",0.785452357761971
"C",0.789742443538766
"C",0.78660104230678
"C",0.783019539479252
"C",0.786524934234975
"C",0.785333356008232
"C",0.778668203491152
"C",0.781135666205464
"C",0.778742715682304
"C",0.774262045752017
"C",0.779389590579292
"C",0.775654298689999
"C",0.782791284471566
"C",0.774168166254747
"C",0.782656748651119
"C",0.781892625085411
"C",0.778410984792207
"C",0.780227163160506
"C",0.777902695716455
"C",0.784079818658985
"C",0.780434672880871
"C",0.790386690266163
"C",0.786920570693839
"C",0.788340943060521
"C",0.787402946327398
"C",0.786249315250924
"C",0.786920317106533
"C",0.787310487925272
"C",0.785507540213103
"C",0.777192324922406
"C",0.782941050414926
"C",0.781704038871703
"C",0.787869171090764
"C",0.786896931667343
"C",0.789549699047842
"C",0.786563478546866
"C",0.79124497315416
"C",0.794769435526924
"C",0.79692073609594
"C",0.787261838951537
"C",0.791021521487946
"C",0.788050336717113
"C",0.784491506565233
"C",0.791479187626812
"C",0.78659228630969
"C",0.783619391383456
"C",0.785121200978186
"C",0.781769604133435
"C",0.781842200308194
"C",0.783339649500381
"C",0.792178059153144
"C",0.781015867294054
"C",0.782743311228788
"C",0.78813128077992
"C",0.786403940757694
"C",0.786183030706128
"C",0.783909286412359
"C",0.790025349684236
"C",0.790374506980259
"C",0.788921801353768
"C",0.78384843380036
"C",0.785097688971306
"C",0.783668013354777
"C",0.793897538536601
"C",0.787662111779229
"C",0.792123271872407
"C",0.782971259880482
"C",0.78502147254197
"C",0.788694755543848
"C",0.79199874542754
"C",0.786592231305253
"C",0.794674901094843
"C",0.792111768389155
"C",0.796702074515197
"C",0.791812922109235
"C",0.783999807413676
"C",0.782980185098641
"C",0.777552828832779
"C",0.780267669843982
"C",0.788183644490219
"C",0.779729532925863
"C",0.780395575086816
"C",0.785344417881243
"C",0.781142981280102
"C",0.789102336294838
"C",0.782397413566516
"C",0.786718379078839
"C",0.791677113437102
"C",0.786678222711109
"C",0.780399873366641
"C",0.794235686613114
"C",0.79116601366999
"C",0.790997825380427
"C",0.788821338987496
"C",0.788743755537027
"C",0.790716662858455
"C",0.790429722480464
"C",0.795618261957451
"C",0.78976831016877
"C",0.790981982105921
"C",0.784962303774391
"C",0.783132190734915
"C",0.779086473459813
"C",0.786691142065937
"C",0.78137946523406
"C",0.783562589194363
"C",0.789275546687127
"C",0.797729735270041
"C",0.790174923643129
"C",0.791154399960049
"C",0.789306010348303
"C",0.7855597603037
"C",0.784934365849432
"C",0.783709191959534
"C",0.78194561091416
"C",0.782456247099177
"C",0.786468843826252
"C",0.788239587072265
"C",0.788933590284259
"C",0.77809024084998
"C",0.782492214610448
"C",0.785869627652339
"C",0.788076267193666
"C",0.787952189013473
"C",0.780334412035851
"C",0.781744218756187
"C",0.780550491400447
"C",0.7809016114892
"C",0.783017902404607
"C",0.781903186879995
"C",0.773194978871686
"C",0.778341654714197
"C",0.780348405443091
"C",0.782560449843042
"C",0.783745737901834
"C",0.790555182663232
"C",0.786767821789191
"C",0.776494611326376
"C",0.782183189766614
"C",0.787828931758713
"C",0.787901230269732
"C",0.788795672244825
"C",0.781893019367666
"C",0.795416611812599
"C",0.791045166788213
"C",0.792154368534014
"C",0.792765813193431
"C",0.780141171918348
"C",0.781919138822086
"C",0.783947702358637
"C",0.786702881715363
"C",0.783394279300026
"C",0.789636944687872
"C",0.788941026914729
"C",0.793512252509345
"C",0.787437053967859
"C",0.785073141060733
"C",0.786392907105163
"C",0.790957825025768
"C",0.785583400824563
"C",0.788184626582001
"C",0.78218937299618
"C",0.791552512701801
"C",0.789936151786301
"C",0.787539099853467
"C",0.791995001770713
"C",0.790960064493719
"C",0.786131729042423
"C",0.787163329612676
"C",0.784641338322811
"C",0.793706272565974
"C",0.783517356189941
"C",0.786008333491734
"C",0.786519809885039
"C",0.786699629943649
"C",0.783750575178459
"C",0.784806621768675
"C",0.785332949818528
"C",0.789497900945824
"C",0.792088722074663
"C",0.788690040033147
"C",0.78634968197105
"C",0.786445690785369
"C",0.782651566591912
"C",0.78818737155096
"C",0.788861030330592
"C",0.787796392620132
"C",0.787553364437455
"C",0.779754639937057
"C",0.781184007603685
"C",0.77792093796237
"C",0.780254375753149
"C",0.777658866893132
"C",0.779388140608813
"C",0.782165419408595
"C",0.779737324931346
"C",0.784020048430213
"C",0.784273967378841
"C",0.78466898900704
"C",0.779627604710275
"C",0.791634635815414
"C",0.788445728533436
"C",0.788538865987266
"C",0.785860487007691
"C",0.778469832964937
"C",0.785702403347697
"C",0.795621465276407
"C",0.789321224873283
"C",0.77831136914108
"C",0.778164708460374
"C",0.777975628704731
"C",0.77958625738674
"C",0.785094581030329
"C",0.785035615604318
"C",0.787676929772755
"C",0.789965705264518
"C",0.791602644242696
"C",0.78909575240063
"C",0.788424890131199
"C",0.791170353065031
"C",0.788498390719708
"C",0.786475005635558
"C",0.787433613992817
"C",0.782487082785426
"C",0.791686612858149
"C",0.786245678307449
"C",0.788271293619578
"C",0.792734558406097
"C",0.790608448062
"C",0.786518466073032
"C",0.790701958751887
"C",0.792846977963064
"C",0.78465487180196
"C",0.791866457285213
"C",0.791896186903083
"C",0.796705994495635
"C",0.784961818857808
"C",0.782960376705495
"C",0.787408988127238
"C",0.777713341173747
"C",0.781340244715478
"C",0.784007708691222
"C",0.782712763857916
"C",0.779940303810176
"C",0.78070692549616
"C",0.787018051122584
"C",0.783201257705985
"C",0.788244105956414
"C",0.780454153809911
"C",0.786542075524675
"C",0.780620635033315
"C",0.782627408901293
"C",0.778289369188266
"C",0.784481405218465
"C",0.785947272570114
"C",0.778945747423855
"C",0.781808448058766
"C",0.780995183659477
"C",0.7781169918714
"C",0.78694372693875
"C",0.779729827240235
"C",0.785224386218742
"C",0.776764188487962
"C",0.781903977938548
"C",0.784146100428712
"C",0.776141391157985
"C",0.776714560477494
"C",0.778613189440385
"C",0.781263277908853
"C",0.784973793384037
"C",0.783086377005189
"C",0.781852471572429
"C",0.785514213016012
"C",0.78072472149894
"C",0.782837975247193
"C",0.78561275452817
"C",0.791766378698278
"C",0.782801823962244
"C",0.793031688755243
"C",0.793216844203472
"C",0.791442211600336
"C",0.798842749572878
"C",0.7902620337023
"C",0.784498955490851
"C",0.788268743475513
"C",0.795441544256149
"C",0.793494035591318
"C",0.787223010668445
"C",0.780088404647141
"C",0.787457774781812
"C",0.785319790933877
"C",0.786552906140889
"C",0.789216293602563
"C",0.787180844737691
"C",0.789356969327335
"C",0.785317276079498
"C",0.785157280086702
"C",0.781147530601918
"C",0.779343323921213
"C",0.783576629901728
"C",0.782234579266099
"C",0.783366077828634
"C",0.781838193611005
"C",0.784653825858691
"C",0.788178916248527
"C",0.785286803334333
"C",0.786689190106394
"C",0.788078945954802
"C",0.793666732824496
"C",0.78509234592638
"C",0.780393908697149
"C",0.779606623168663
"C",0.792125458357016
"C",0.790734617679865
"C",0.788868756849213
"C",0.792851971763965
"C",0.790801602123578
"C",0.791832132703048
"C",0.789691830392745
"C",0.790536683591372
"C",0.789514161564596
"C",0.781499537044321
"C",0.782036596343272
"C",0.7832609265439
"C",0.788508070679771
"C",0.782597865143217
"C",0.780233910731177
"C",0.784291464421451
"C",0.781296067043125
"C",0.783938675475505
"C",0.784702022194143
"C",0.782102832053939
"C",0.775927477463978
"C",0.781067822185061
"C",0.783578635079783
"C",0.785699349411985
"C",0.780028498000778
"C",0.789566179691022
"C",0.78082596053636
"C",0.786989303463053
"C",0.780807378352312
"C",0.784068051669603
"C",0.792301970625284
"C",0.787211487526165
"C",0.777809438129872
"C",0.779710833264346
"C",0.776658492716646
"C",0.783260021788468
"C",0.785823621889905
"C",0.780051392593121
"C",0.786662125381736
"C",0.782195150344459
"C",0.787300254894744
"C",0.778040488537484
"C",0.772239440951669
"C",0.782646982430872
"C",0.785126282813806
"C",0.780483169110207
"C",0.776181879400213
"C",0.782044447863792
"C",0.78442911966152
"C",0.779284748845767
"C",0.782201119244245
"C",0.78504086481732
"C",0.782825081181085
"C",0.786138095732822
"C",0.779264948376525
"C",0.787340384219256
"C",0.781288576342361
"C",0.784721105567438
"C",0.78638156077439
"C",0.789564801793451
"C",0.783446003769163
"C",0.787146976875068
"C",0.781638419895534
"C",0.782659615858041
"C",0.781838995702387
"C",0.787607504318964
"C",0.782092504210242
"C",0.781132246512725
"C",0.785215665180011
"C",0.785275717588043
"C",0.792584743724989
"C",0.79151136151675
"C",0.790261070065457
"C",0.790017155020748
"C",0.792074032068869
"C",0.785731701049725
"C",0.791004980678148
"C",0.786914128272355
"C",0.789959862669972
"C",0.791102904031055
"C",0.794203095637723
"C",0.79777468448494
"C",0.787893412526191
"C",0.788269657188032
"C",0.785765094435231
"C",0.794585323402597
"C",0.789651482550032
"C",0.793400400760025
"C",0.791813583162339
"C",0.793543524128351
"C",0.790972256811747
"C",0.784924600172739
"C",0.776984317105753
"C",0.780148421442011
"C",0.78392810751254
"C",0.783331401165907
"C",0.781534781309714
"C",0.783231282647361
"C",0.785230360955351
"C",0.778939808330742
"C",0.785674238888256
"C",0.786768925208291
"C",0.785800219218188
"C",0.78866055661424
"C",0.797619631945598
"C",0.787552723879212
"C",0.798505475691502
"C",0.788868725967426
"C",0.788698041929472
"C",0.778687896414284
"C",0.788632317843113
"C",0.788562309493645
"C",0.789450767968573
"C",0.79743003131077
"C",0.798269245275661
"C",0.790213444360263
"C",0.790833282241611
"C",0.790550557911491
"C",0.778972243341464
"C",0.779665869644623
"C",0.781167718892324
"C",0.782541008660648
"C",0.785711966512008
"C",0.777702323588466
"C",0.789193301069251
"C",0.78997712428475
"C",0.77937790438562
"C",0.781820326453681
"C",0.784116995821194
"C",0.784255597562052
"C",0.783317838547824
"C",0.781354475041169
"C",0.787077637091774
"C",0.782219443511973
"C",0.790911017080588
"C",0.785971864140617
"C",0.787302016377419
"C",0.774598112652452
"C",0.775673671344499
"C",0.781089200592968
"C",0.78286753094687
"C",0.787821926010776
"C",0.78341346513615
"C",0.784535541115103
"C",0.791848441836651
"C",0.787424928096783
"C",0.782489754954667
"C",0.794593477425067
"C",0.793333694469916
"C",0.801779251591097
"C",0.784861743640492
"C",0.783234543151403
"C",0.786433736317136
"C",0.786964379544304
"C",0.789884087787992
"C",0.791778151779327
"C",0.78761288693169
"C",0.793333339750513
"C",0.786847116644079
"C",0.78167377429559
"C",0.789499880112472
"C",0.786273753617567
"C",0.789745191540823
"C",0.788441893793904
"C",0.795664651766671
"C",0.791152627926009
"C",0.791057497308412
"C",0.791136394377453
"C",0.79273193267963
"C",0.795400803975288
"C",0.794059926164346
"C",0.791952111583377
"C",0.7887124946276
"C",0.78662071543001
"C",0.794072772521422
"C",0.788937563896523
"C",0.788664718155176
"C",0.790749126550388
"C",0.794114441467411
"C",0.790220944857807
"C",0.792791552766915
"C",0.790500256677305
"C",0.786407241788404
"C",0.790597115175974
"C",0.781213606306503
"C",0.792564752175726
"C",0.793986691363143
"C",0.791430871685548
"C",0.789343476739778
"C",0.788623433081827
"C",0.789430174121658
"C",0.786471615381897
"C",0.784381679239643
"C",0.785188353635683
"C",0.78281943074914
"C",0.784028222428488
"C",0.78454943430459
"C",0.783427516087221
"C",0.783555507513753
"C",0.785890726988072
"C",0.78248184086589
"C",0.778921504262241
"C",0.787522437097761
"C",0.78646320624664
"C",0.791616203098077
"C",0.78783501657991
"C",0.792041512978447
"C",0.787927137245255
"C",0.795278508298339
"C",0.798361215422556
"C",0.786914974738973
"C",0.792418766478299
"C",0.790464318155325
"C",0.783799107642508
"C",0.787098192999014
"C",0.781650627743856
"C",0.78544823901993
"C",0.782483884823316
"C",0.789255761102328
"C",0.786096900393652
"C",0.783810684156822
"C",0.79579515086394
"C",0.795710527493034
"C",0.797529082617105
"C",0.788552944642665
"C",0.792809079528917
"C",0.787581672533186
"C",0.794851359653352
"C",0.791399089936132
"C",0.79444873282093
"C",0.791795914531899
"C",0.793042865340493
"C",0.790650694814071
"C",0.787737244177385
"C",0.783887880703323
"C",0.790814123136841
"C",0.78809769616779
"C",0.785111373698249
"C",0.782907637264966
"C",0.784583888207808
"C",0.785485937841374
"C",0.790023951061468
"C",0.782953135728463
"C",0.78456509257908
"C",0.788197848106628
"C",0.789720337063688
"C",0.789834726626989
"C",0.783252033859086
"C",0.783213125383903
"C",0.788565466218386
"C",0.783581207544386
"C",0.786952408926916
"C",0.783461086551085
"C",0.788979599769207
"C",0.785531732971917
"C",0.781036210577787
"C",0.78427296849908
"C",0.782802879969205
"C",0.783151312270438
"C",0.779245087319741
"C",0.78354888742696
"C",0.780570662970818
"C",0.787740459443658
"C",0.785863170140268
"C",0.782712972419416
"C",0.790642915403393
"C",0.786391547797817
"C",0.790101061556198
"C",0.784856483730067
"C",0.785346554686625
"C",0.786582830693703
"C",0.779442397451056
"C",0.78878713667589
"C",0.785061910913286
"C",0.787067410469801
"C",0.789289743257558
"C",0.785458468778776
"C",0.781130892950348
"C",0.786937537410463
"C",0.791253866715186
"C",0.789100204268143
"C",0.788809888049182
"C",0.789843178548024
"C",0.788146777284758
"C",0.781060630352036
"C",0.790490000365325
"C",0.782839346536965
"C",0.783016760953956
"C",0.778648264411098
"C",0.786732872654278
"C",0.778230690837263
"C",0.780150667155916
"C",0.792686156614577
"C",0.782125698784968
"C",0.778088656233649
"C",0.781704518416522
"C",0.784633072948557
"C",0.781131294555114
"C",0.779846873531576
"C",0.779931413333263
"C",0.780880343594801
"C",0.775573897033974
"C",0.780298906871115
"C",0.780492008460494
"C",0.780094271480684
"C",0.777815307183993
"C",0.785477420051069
"C",0.780814906529775
"C",0.785003868885977
"C",0.785531354435521
"C",0.79035524232397
"C",0.782284175584965
"C",0.784468078097918
"C",0.78211099438769
"C",0.781284922524351
"C",0.78869125197479
"C",0.781418216354742
"C",0.785734039063105
"C",0.782164828417679
"C",0.782038570800253
"C",0.775618398009314
"C",0.782365206694699
"C",0.781210238074954
"C",0.777020067424308
"C",0.775039551696796
"C",0.785199383944513
"C",0.782501927748931
"C",0.777620281283358
"C",0.780684487571193
"C",0.768958008258408
"C",0.78188336189753
"C",0.781948835047808
"C",0.785716478191468
"C",0.785832449290639
"C",0.784080054501619
"C",0.798509010204462
"C",0.792855961144311
"C",0.788406905117656
"C",0.782592970860825
"C",0.788269971174123
"C",0.789907160705251
"C",0.798534515171145
"C",0.788309833616259
"C",0.791339565939047
"C",0.788264107709386
"C",0.789910370860231
"C",0.785707585795771
"C",0.78842553079095
"C",0.788712767567225
"C",0.782805942368723
"C",0.775708381506526
"C",0.785421550685255
"C",0.787459357734839
"C",0.791457966809496
"C",0.795960598923681
"C",0.802335356051609
"C",0.795915967848003
"C",0.801744214182029
"C",0.795174834695931
"C",0.790616741070468
"C",0.78588055721937
"C",0.792168803424184
"C",0.788785069548714
"C",0.794679896351266
"C",0.791185450679738
"C",0.800576113050921
"C",0.795648186721063
"C",0.793879528160889
"C",0.792604837512746
"C",0.791739516743427
"C",0.778953836456785
"C",0.780039810856366
"C",0.780581893573664
"C",0.782906134580031
"C",0.780807872801004
"C",0.785781513947758
"C",0.780660230889729
"C",0.783801927777811
"C",0.777139110038438
"C",0.779235007963723
"C",0.780875357070917
"C",0.774765977678526
"C",0.788116659854684
"C",0.782642105245965
"C",0.789172593347657
"C",0.785540726350973
"C",0.784223841574461
"C",0.788885714854673
"C",0.781034782884203
"C",0.776685141765594
"C",0.783141172388803
"C",0.779720620043237
"C",0.779827852833612
"C",0.783274852794301
"C",0.776451538838426
"C",0.78291150526083
"C",0.778169314039662
"C",0.778538325834171
"C",0.779985636257636
"C",0.786085408425207
"C",0.787802202624399
"C",0.790906203279249
"C",0.791173476138388
"C",0.798988996288821
"C",0.781873386457985
"C",0.785327596247293
"C",0.783010537190878
"C",0.780294292146013
"C",0.78692934451463
"C",0.791434361335073
"C",0.785512722680245
"C",0.78666390818272
"C",0.781951826875179
"C",0.788494609690308
"C",0.789488985144
"C",0.789347743603266
"C",0.785426774194086
"C",0.784163497557319
"C",0.78876563270654
"C",0.790660644071024
"C",0.789065720955353
"C",0.785886623048178
"C",0.791725445275228
"C",0.78773437031164
"C",0.791532009420828
"C",0.791852485436019
"C",0.78697328201936
"C",0.789837227363009
"C",0.791394083719095
"C",0.79394303333662
"C",0.78694889096248
"C",0.787729795444646
"C",0.787823669603057
"C",0.787874201308258
"C",0.792471205162152
"C",0.787668147857775
"C",0.780438468160568
"C",0.793019166744584
"C",0.785868621476193
"C",0.784699969081368
"C",0.78762389726528
"C",0.785862818231657
"C",0.780145550359193
"C",0.782921004440439
"C",0.787704544486987
"C",0.789418940140088
"C",0.78678513226135
"C",0.787234545972728
"C",0.785698822065857
"C",0.788950612438032
"C",0.789598945830454
"C",0.794293792946873
"C",0.788429412028085
"C",0.785080781787545
"C",0.78236379609827
"C",0.779990173913545
"C",0.782241576048923
"C",0.783533479607746
"C",0.779992193086103
"C",0.781199618292288
"C",0.778987663289852
"C",0.789680479381346
"C",0.785638401129138
"C",0.785806843372603
"C",0.786900043246351
"C",0.783872618627135
"C",0.782795876379574
"C",0.784841562656653
"C",0.791058695560256
"C",0.780327345726373
"C",0.786847808215959
"C",0.784671838945304
"C",0.794356872611142
"C",0.783557623066234
"C",0.787013308362705
"C",0.792864020582652
"C",0.782999196319306
"C",0.78368253415481
"C",0.787362010190255
"C",0.786555529960038
"C",0.788433928543088
"C",0.788776138299903
"C",0.780641277606726
"C",0.788868990595926
"C",0.786786848106255
"C",0.787458504111145
"C",0.786877289380288
"C",0.79095327245964
"C",0.788847498253242
"C",0.789276792857261
"C",0.785355060600139
"C",0.790093585827567
"C",0.782260782179031
"C",0.790759228494374
"C",0.781397560510596
"C",0.786917400059819
"C",0.786996552008034
"C",0.790418732383144
"C",0.785306716095354
"C",0.7791516548377
"C",0.777003324279117
"C",0.781510560498321
"C",0.78742736551215
"C",0.795317807840757
"C",0.787651284797043
"C",0.789490498518002
"C",0.784058797131162
"C",0.787949386970775
"C",0.788635240876454
"C",0.797976742076594
"C",0.788895385223546
"C",0.788031660797048
"C",0.776994322698604
"C",0.774900394332703
"C",0.780615915066218
"C",0.784866546535426
"C",0.77836619296083
"C",0.775648901890245
"C",0.777802726835786
"C",0.785208154207139
"C",0.777200600890301
"C",0.775734271582036
"C",0.780618471036711
"C",0.786274559571452
"C",0.778966336602014
"C",0.78549232005853
"C",0.779191036390355
"C",0.778198106381202
"C",0.777827724376291
"C",0.785824437540578
"C",0.785581626905249
"C",0.77946277256935
"C",0.777280532702572
"C",0.783827320476056
"C",0.786542801914656
"C",0.7825459454405
"C",0.789795906567383
"C",0.786709487705136
"C",0.783458099550572
"C",0.78175291483968
"C",0.787882750628339
