Scientific_name	Family	Svenskt_namn	Dyntaxa_ID_number	Establishment	Red-listed	Time_of_immigration	Index_of_invasive_concern	Biodiversity_relevance	Nectar_production	Heat_requirement	Cold_requirement	Temp_optimum	Continentality	Light	Moisture	Soil_reaction_pH	Nitrogen	Phosphorus	Salinity	Grazing_mowing	Soil_disturbance	Longevity	Pollinator_dependence	Phenology	Extreme_phenology	Seed_dormancy	Seed_bank	Seed_disperser	Nitrogen_fixation	Photosynthetic_pathway	Mycorrhiza	Carnivory	Parasitism
Salvia × sylvestris L.	Lamiaceae	skogssalvia	221790	Resident	Not Red-listed	4	8,6	3	6	12	3	4	7	6	2	7	4	2	1	3	4	4	2a					Passive	0	C3	AM	0	0
Salvia glutinosa L.	Lamiaceae	klibbsalvia	221793	Resident	Not Red-listed	6	10,4	3	5	12	3	4		4	6	6	7	3	1	3		4	2a	13	6	2		Passive	0	C3	AM	0	0
Salvia nemorosa L.	Lamiaceae	stäppsalvia	221794	Resident	Not Red-listed	1	8,6	4	6	12	2	3	7	6	2	7	4	2	1	4	5	4	2a	8	1			Passive	0	C3	AM	0	0
Salvia officinalis L.	Lamiaceae	kryddsalvia	221795	Non-resident	Not Red-listed			4	6	14	2	2	6	7	2	7	3	2	1	4		4	1	8	1	2	3	Passive	0	C3	AM	0	0
Salvia pratensis L.	Lamiaceae	ängssalvia	1432	Resident	VU	1	7	4	6	11	3	5	7	6	2	7	4	2	1	5	4	4	2a	7	2	2	2	Adh	0	C3	AM	0	0
Salvia verticillata L.	Lamiaceae	kranssalvia	1433	Resident	EN	2	6,4	3	5	11	4	6	6	6	3	7	6	3	1	2	7	4	2a	10	3	2		Adh	0	C3	AM	0	0
Sambucus ebulus L.	Adoxaceae	sommarfläder	221575	Resident	Not Red-listed	1	7	3	5	10	1	3	7	6	6	7	8	3	1	5	4	4	1	11	4			Bird	0	C3	AM	0	0
Sambucus nigra L.	Adoxaceae	fläder	221576	Resident	Not Red-listed	1	4	3	3	10	2	4	3	5	5	6	8	4	2	2	2	4	0c	8	1		4	Bird	0	C3	AM	0	0
Sambucus racemosa L.	Adoxaceae	druvfläder	221577	Resident	Not Red-listed	3	16,8	3	3	8	4	7	7	5	5	3	8	3	1	2	2	4	0c	5	4	4	4	Bird	0	C3	AM	0	0
Samolus valerandi L.	Primulaceae	bunge	221152	Resident	Not Red-listed	0	0	1	3	11	1	3	6	6	8	8	5	4	4	4	6	4	0c	10	3	4	3	Passive	0	C3	AM	0	0
Sanguisorba dodecandra Moretti	Rosaceae	axpimpinell	223201	Resident	Not Red-listed	5	10,4	1	2	12	3	4		6	3	5	4	3	1			4						Passive	0	C3	AM	0	0
Sanguisorba officinalis L.	Rosaceae	blodtopp	223203	Resident	Not Red-listed	0	0	4	2	10	4	6	6	5	7	8	3	1	1	4	4	4	1	13	6	2	1	AirW	0	C3	AM	0	0
Sanicula europaea L.	Apiaceae	sårläka	219711	Resident	Not Red-listed	0	0	1	4	10	2	4	4	1	5	7	5	2	1	4	3	4	1	7	2	4	2	Adh	0	C3	AM	0	0
Saponaria ocymoides L.	Caryophyllaceae	liten såpnejlika	220911	Non-resident	Not Red-listed			2	4	12	3	4	5	6	3	7	4	5	1	1	6	4	1b	7	2	2		Passive	0	C3	None	0	0
Saponaria officinalis L.	Caryophyllaceae	såpnejlika	220912	Resident	Not Red-listed	1	8,1	3	4	10	3	5	7	6	2	6	5	5	2	3	2	4	1b	11	4	4	2	Passive	0	C3	None	0	0
Sarracenia purpurea L.	Sarraceniaceae	flugtrumpet	221153	Resident	Not Red-listed	5	17,6	1		9	3	6	6				1	2	1	4		4	2			4		Passive	0	C3		1	0
Saussurea alpina (L.) DC.	Asteraceae	fjällskära	220294	Resident	Not Red-listed	0	0	3	5	1	9	14	4	4	6	6	5	3	1	3	3	4	2				1	AirP	0	C3	AM	0	0
Saxifraga × arendsii Engl.	Saxifragaceae	rosenbräcka	223373	Non-resident	Not Red-listed			2	3	5	10	12	3	4	5		2	3	1	3		4		6	3			Veg	0	C3	AM	0	0
Saxifraga × opdalensis A. Blytt	Saxifragaceae	oppdalsbräcka	1934	Resident	VU	0	0	2	3	2	18	18		6	7			3	1			4						Passive	0	C3	AM	0	0
Saxifraga × urbium D. A. Webb	Saxifragaceae	porslinsbräcka	223376	Non-resident	Not Red-listed			2	3	11	5	7	5	4	5	5		3	1	2		4		7	2			Veg	0	C3	AM	0	0
Saxifraga adscendens L.	Saxifragaceae	klippbräcka	223377	Resident	Not Red-listed	0	0	2	3	3	10	13	6	7	5	8		1	1		7	4						Passive	0	C3	AM	0	0
Saxifraga aizoides L.	Saxifragaceae	gullbräcka	223378	Resident	Not Red-listed	0	0	3	3	2	15	16		6	7	7		1	1	4	6	4	2				1	Passive	0	C3	AM	0	0
Saxifraga cernua L.	Saxifragaceae	knoppbräcka	223379	Resident	Not Red-listed	0	0	2	3	1	16	17		7	9	7		2	1	5	7	4				2	1	Passive	0	C3	AM	0	0
Saxifraga cespitosa L.	Saxifragaceae	tuvbräcka	223380	Resident	Not Red-listed	0	0	2	3	2	12	15		7	4	7		2	1	5	6	4	2			2		Passive	0	C3	AM	0	0
Saxifraga cotyledon L.	Saxifragaceae	fjällbrud	1447	Resident	NT	0	0	2	3	3	15	16		7	4	6	2	3	1		6	4	2			3		Passive	0	C3	AM	0	0
Saxifraga granulata L.	Saxifragaceae	mandelblomma	223383	Resident	Not Red-listed	0	0	3	3	10	4	6	6	5	3	5	5	2	1	6	7	4	1	6	3		4	Passive	0	C3	AM	0	0
Saxifraga hirculus L.	Saxifragaceae	myrbräcka	1448	Resident	NT	0	0	2	3	3	7	12	7	7	9	8	2	2	1	6	5	4	1					Passive	0	C3	AM	0	0
Saxifraga hostii Tausch	Saxifragaceae	pyramidbräcka	223385	Resident	Not Red-listed	7	13	2	3	9	6	8	6	5	2	4	2	3	1			4						Passive	0	C3	AM	0	0
Saxifraga hypnoides L.	Saxifragaceae	mossbräcka	223386	Resident	Not Red-listed	5	10	3	3	5	10	12	1	5	4	6	2	3	1	3		4	1ab					Passive	0	C3	AM	0	0
Saxifraga oppositifolia L.	Saxifragaceae	purpurbräcka	223388	Resident	Not Red-listed	0	0	3	3	1	14	16		6	4	7	1	1	1	5	6	4					2	Passive	0	C3	AM	0	0
Saxifraga osloënsis Knaben	Saxifragaceae	hällebräcka	1449	Resident	VU	0	0	2	3	10	7	8	6	5	2	8	3	1	1	4	7	1						Passive	0	C3	AM	0	0
Saxifraga rivularis L.	Saxifragaceae	snöbräcka	223390	Resident	Not Red-listed	0	0	2	3	1	16	17		6	9	7		2	1		7	4						Passive	0	C3	AM	0	0
Saxifraga sibthorpii Boiss.	Saxifragaceae	gyllenbräcka	223392	Resident	Not Red-listed	6	9,4	1	3					5		7		2	1	3	8	1	0c					Passive	0	C3	AM	0	0
Saxifraga tridactylites L.	Saxifragaceae	grusbräcka	223395	Resident	Not Red-listed	0	0	2	3	10	2	4	4	6	2	8	2	2	1	5	8	1	0c	5	4	2	3	Adh	0	C3	AM	0	0
Scabiosa canescens Waldst. & Kit.	Caprifoliaceae	luktvädd	1450	Resident	VU	0	0	4	6	13	5	6	6	7	2	8	2	1	1	5	3	4	1	10	3		2	Adh	0	C3	AM	0	0
Scabiosa columbaria L.	Caprifoliaceae	fältvädd	221044	Resident	Not Red-listed	0	0	4	6	11	3	5	7	6	2	6	3	3	1	5	3	4	2	10	3	2	2	Adh	0	C3	AM	0	0
Scabiosa ochroleuca L.	Caprifoliaceae	gulvädd	221045	Non-resident	Not Red-listed			4	6	12	3	4	7	7	3	7	3	2	1	5		4	1	12	5	2	2	Adh	0	C3	AM	0	0
Scandix pecten-veneris L.	Apiaceae	nålkörvel	1451	Resident	EN	0	0	1	4	12	2	3	4	6	3	8	6	4	1	4	8	1	0c	7	2	2	2	Adh	0	C3	AM	0	0
Schedonorus arundinaceus (Schreb.) Dumort.	Poaceae	rörsvingel	222474	Resident	Not Red-listed	0	0	5	1	10	4	6	5	6	7	8	8	5	3	4	2	4	0b	10	3		2	Passive	0	C3	AM	0	0
Schedonorus giganteus (L.) Holub	Poaceae	långsvingel	222477	Resident	Not Red-listed	0	0	5	1	10	4	6	4	3	5	6	7	4	1	3	6	4	0b	10	3		1	Passive	0	C3	AM	0	0
Schedonorus pratensis (Huds.) P. Beauv.	Poaceae	ängssvingel	222481	Resident	Not Red-listed	1	4	5	1	5	3	8	5	6	5	7	6	4	2	6	4	4	0b	9	2		2	Passive	0	C3	AM	0	0
Scheuchzeria palustris L.	Scheuchzeriaceae	kallgräs	219607	Resident	Not Red-listed	0	0	1	1	6	8	11	5	7	8	1	2	2	1	3	2	4	0b	7	2			Water	0	C3	AM	0	0
Schoenoplectus lacustris (L.) Palla	Cyperaceae	säv	222659	Resident	Not Red-listed	0	0	1	1	6	2	6	6	7	12	5	6	4	2	3	2	4	0b	9	2		1	Passive	0	C3	None	0	0
Schoenoplectus tabernaemontani (C. C. Gmel.) Palla	Cyperaceae	blåsäv	222661	Resident	Not Red-listed	0	0	1	1	8	1	4	5	7	11	8	5	4	4	3	2	4	0b	9	2	4	1	Passive	0	C3	None	0	0
Schoenus ferrugineus L.	Cyperaceae	axag	222662	Resident	Not Red-listed	0	0	1	1	7	6	9	5	7	8	8	2	1	2	5	2	4	0b	8	1		2	Passive	0	C3	None	0	0
Schoenus nigricans L.	Cyperaceae	knappag	222663	Resident	Not Red-listed	0	0	1	1	13	2	3	5	7	8	8	2	1	2	5	2	4	0b	8	1		2	Passive	0	C3	None	0	0
Scilla × allenii (G. Nicholson) Speta	Asparagaceae	hybridvårstjärna	219885	Non-resident	Not Red-listed			1	3	10	3	5	5	5	5	7	7	5	1	4	3	4	1	3	6			Myr	0	C3	AM	0	0
Scilla bifolia L.	Asparagaceae	tidig blåstjärna	219887	Resident	Not Red-listed	6	10,4	2	3	10	3	5	5	4	6	6	6	4	1	4	3	4	1	3	6			Myr	0	C3	AM	0	0
Scilla forbesii (Baker) Speta	Asparagaceae	vårstjärna	219888	Resident	Not Red-listed	6	14	1	3	9	6	8	4	5	4	7	7	5	1	4	2	4	1	3	6			Myr	0	C3	AM	0	0
Scilla luciliae (Boiss.) Speta	Asparagaceae	stor vårstjärna	219889	Resident	Not Red-listed	6	14	1	3	9	5	8	4	5	4	7	7	5	1	4	3	4	1	3	6			Myr	0	C3	AM	0	0
Scilla sardensis (Whittall ex Barr & Sugden) Speta	Asparagaceae	liten vårstjärna	219891	Resident	Not Red-listed	6	13	1	3	10	6	8	4	5	4	7	7	5	1	4	3	4	1	3	6			Myr	0	C3	AM	0	0
Scirpus radicans Schkuhr	Cyperaceae	bågsäv	1464	Resident	NT	0	0	2	1	10	6	8	7	4	8	7	8	5	1	3	6	4	0b				4	Passive	0	C3	None	0	0
Scirpus sylvaticus L.	Cyperaceae	skogssäv	222666	Resident	Not Red-listed	0	0	3	1	8	3	6	6	5	10	6	5	4	1	2	1	4	0b	9	2		3	Passive	0	C3	None	0	0
Scleranthus annuus L.	Caryophyllaceae	grönknavel	220914	Resident	Not Red-listed	0	0	1	2	10	2	4	5	5	3	5	4	5	1	4	9	1	0c	6	3		3	Passive	0	C3	None	0	0
Scleranthus perennis L.	Caryophyllaceae	vitknavel	220915	Resident	Not Red-listed	0	0	1	2	10	3	5	5	6	1	3	2	5	1	3	6	4	1	7	2		2	Passive	0	C3	None	0	0
Scolochloa festucacea (Willd.) Link	Poaceae	kasgräs	1471	Resident	NT	0	0	1	1	9	8	9	8	7	9	7	6	4	1	3	2	4	0b			3	2	Passive	0	C3	AM	0	0
Scopolia carniolica Jacq.	Solanaceae	dårört	223475	Resident	Not Red-listed	4	11	1	3	11	5	7	6	3	3	7	7	5	1	3		4		3	6	3			0	C3	AM	0	0
Scorzonera hispanica L.	Asteraceae	svartrot	220298	Non-resident	Not Red-listed			2	5	12	2	3	5	6	3	7	5	3	1	2		4	1					AirP	0	C3	AM	0	0
Scorzonera humilis L.	Asteraceae	svinrot	220299	Resident	NT	0	0	2	5	10	3	5	5	5	4	6	3	3	1	6	3	4	1	7	2	3	1	AirP	0	C3	AM	0	0
Scorzoneroides autumnalis (L.) Moench	Asteraceae	höstfibbla	220227	Resident	Not Red-listed	0	0	4	5	2	4	10	5	6	5	6	5	3	2	7	5	4	1	11	4		2	AirP	0	C3	AM	0	0
Scrophularia chrysantha Jaub. & Spach	Scrophulariaceae	guldflenört	221809	Resident	Not Red-listed	5	11,3	2	6	12	5	6	6	4	3	7	8	5	1	3	7	2		5	4	3	3	Passive		C3	AM	0	0
Scrophularia nodosa L.	Scrophulariaceae	flenört	221812	Resident	Not Red-listed	0	0	3	4	8	3	6	4	4	5	5	7	4	1	2	6	4	2a	9	2		4	Passive	0	C3	AM	0	0
Scrophularia umbrosa Dumort.	Scrophulariaceae	strandflenört	221816	Resident	CR	0	0	3	4	13	3	4	5	5	9	7	8	5	1	1	6	4	1a	12	5	3	2	Passive	0	C3	AM	0	0
Scrophularia vernalis L.	Scrophulariaceae	vårflenört	1472	Resident	Not Red-listed	2	6,8	2	6	11	3	5	6	5	4	7	8	5	1	3	7	2	1a	5	4	3		Passive	0	C3	AM	0	0
Scutellaria altissima L.	Lamiaceae	stor frossört	221818	Resident	Not Red-listed	4	2,5	1	5	12	4	5	6	4	5	5	6	3	1	2	4	4	1b	9	2			Passive	0	C3	AM	0	0
Scutellaria galericulata L.	Lamiaceae	frossört	221819	Resident	Not Red-listed	0	0	2	5	7	3	7	5	4	7	4	6	4	2	4	7	4	0c	9	2		2	Passive	0	C3	AM	0	0
Scutellaria hastifolia L.	Lamiaceae	toppfrossört	221820	Resident	Not Red-listed	0	0	1	5	11	4	6	8	6	6	7	4	2	2	5	3	4	1b	11	4	2		Passive	0	C3	AM	0	0
Scutellaria minor Huds.	Lamiaceae	småfrossört	1473	Resident	EN	0	0	1	5	13	4	5	1	6	7	3	3	3	2	6		4	0c				2	Passive	0	C3	AM	0	0
Securigera varia (L.) Lassen	Fabaceae	rosenkronill	221304	Resident	Not Red-listed	4	11,4	3	5	13	3	4	5	7	2	8	3	2	1	1	6	4	2a	9	2	2	3	Passive	1	C3	AM	0	0
Sedum acre L.	Crassulaceae	gul fetknopp	223397	Resident	Not Red-listed	0	0	3	5	5	2	7	4	7	1	6	4	3	2	5	4	4	1	8	1		2	Passive	0	CAM	None	0	0
Sedum album L.	Crassulaceae	vit fetknopp	223398	Resident	Not Red-listed	0	0	3	5	11	2	4	4	7	1	7	3	1	2	5	5	4	1	9	2		2	Passive	0	CAM	None	0	0
Sedum anglicum Huds.	Crassulaceae	engelsk fetknopp	1477	Resident	NT	0	0	2	5	10	4	6	1	7	4	5		4	2	5		4		9	2			Passive	0	CAM	None	0	0
Sedum annuum L.	Crassulaceae	liten fetknopp	223400	Resident	Not Red-listed	0	0	2	4	3	3	9	3	5	1	4	3	4	1	5	7	1	0c	8	1		2	Passive	0	CAM	None	0	0
Sedum forsterianum Sm.	Crassulaceae	tofsfetknopp	223402	Resident	Not Red-listed	5	14	2	5	11	3	5	3	6	2	5	3	3	2	4	5	4	1					Passive	0	CAM	None	0	0
Sedum hispanicum L.	Crassulaceae	blek fetknopp	223404	Resident	Not Red-listed	4	14	2	4	12	2	3	7	5	3	6	4	4	2	4	7	2	1	8	1			Passive	0	CAM	None	0	0
Sedum lydium Boiss.	Crassulaceae	lydisk fetknopp	223405	Resident	Not Red-listed	4	13,6	2	4	10	5	7	7	6	2	6	3	4	2	5	6	4				2		Passive	0	CAM	None	0	0
Sedum rupestre L.	Crassulaceae	stor fetknopp	223407	Resident	Not Red-listed	0	0	3	5	10	3	5	4	6	3	6	3	3	2	4	6	4	1	9	2		2	Passive	0	CAM	None	0	0
Sedum sexangulare L.	Crassulaceae	kantig fetknopp	223408	Resident	Not Red-listed	0	0	3	5	11	3	5	6	6	3	6	4	4	2	6	6	4	1	10	3		3	Passive	0	CAM	None	0	0
Sedum villosum L.	Crassulaceae	klibbig fetknopp	1478	Resident	NT	0	0	2	4	3	15	16		7	7	6	6	4	1	5	8	4	1					Passive	0	CAM	None	0	0
Selaginella selaginoides (L.) P. Beauv. ex Schrank & Mart.	Selaginellaceae	dvärglummer	223414	Resident	Not Red-listed	0	0	1	1	2	9	13	5	6	7	7	3	1	1	5	3	4	0b					AirD	0	C3	AM	0	0
Selinum carvifolia (L.) L.	Apiaceae	krusfrö	219716	Resident	NT	0	0	3	5	10	4	6	6	5	5	7	4	3	2	3	3	4	2	11	4	4	1	Passive	0	C3	AM	0	0
Selinum dubium (Schkuhr) Leute	Apiaceae	slidsilja	383	Resident	Not Red-listed	0	0	2	6	12	6	7	8	7	6	7	3	2	3	5		4	2				1	Passive	0	C3	AM	0	0
Selinum silaifolium (Jacq.) G. Beck	Apiaceae	karstsilja	219718	Resident	Not Red-listed	6	11,3	2	5	13	3	4	6	4	4	8		2	2	3		4	2					Passive	0	C3	AM	0	0
Sempervivum globiferum L.	Crassulaceae	hammarbytaklök	220533	Resident	Not Red-listed	3	7,7	1	5	10	3	5	7	6	1	7		4	2	2		4	0c					Passive	0	CAM	None	0	0
Sempervivum tectorum L.	Crassulaceae	taklök	223411	Resident	Not Red-listed	1	6,8	2	5	10	3	5	6	6	1	6	5	4	2	2		4	2			2		Passive	0	CAM	None	0	0
Senecio inaequidens DC.	Asteraceae	boerstånds	220306	Resident	Not Red-listed	5	20,7	3	6	11	2	4	4	6	3	7	5	4	2	3	8	3	1	11	4			AirD	0	C3	AM	0	0
Senecio leucanthemifolius Poir.	Asteraceae	vårkorsört	220316	Resident	Not Red-listed	4	17	4	5	10	2	4	7	7	2	6	7	4	2	3	8	1	1	5	4		1	AirD	0	C3	AM	0	0
Senecio ovatus (G. Gaertn., B. Mey. & Scherb.) Willd.	Asteraceae	glesstånds	220310	Resident	Not Red-listed	6	15,2	4	6	8	9	10	6	5	4	6	7	4	1	3	5	4	2			4		AirD	0	C3	AM	0	0
Senecio sarracenicus L.	Asteraceae	parkstånds	220312	Resident	Not Red-listed	3	11,6	4	6	10	4	6	7	5	5	6	7	4	1	3	2	4	2	11	4	4	1	AirD	0	C3	AM	0	0
Senecio squalidus L.	Asteraceae	stenkorsört	220313	Resident	Not Red-listed	5	12	3	4	12	2	3	5	7	4	6	7	5	2	3	9	1					2	AirD	0	C3	AM	0	0
Senecio sylvaticus L.	Asteraceae	bergkorsört	220314	Resident	Not Red-listed	0	0	4	4	9	3	6	6	6	4	3	7	5	1	3	9	1	1	9	2		2	AirD	0	C3	AM	0	0
Senecio viscosus L.	Asteraceae	klibbkorsört	220317	Resident	Not Red-listed	0	0	4	4	8	3	6	5	6	2	7	7	5	2	3	9	1	0c	11	4		2	AirD	0	C3	AM	0	0
Senecio vulgaris L.	Asteraceae	korsört	220318	Resident	Not Red-listed	0	0	4	4	7	2	6	5	5	5	6	7	4	2	3	9	1	0c	4	5	2	2	AirD	0	C3	AM	0	0
Serratula tinctoria L.	Asteraceae	ängsskära	220320	Resident	NT	0	0	4	6	10	3	5	6	5	5	7	4	2	1	4	5	4	2	11	4	2	1	AirD	0	C3	AM	0	0
Seseli libanotis (L.) W. D. J. Koch	Apiaceae	säfferot	219719	Resident	NT	0	0	3	6	10	4	6	7	7	3	8	4	2	1	3	4	2	2	11	4		2	Passive	0	C3	AM	0	0
Seseli montanum L.	Apiaceae	fliksäfferot	219720	Resident	Not Red-listed	5	12	1	5	12	3	4	5	6	3	6	4	3	1			4	2			3		Passive	0	C3	AM	0	0
Sesleria uliginosa Opiz	Poaceae	älväxing	222670	Resident	Not Red-listed	0	0	3	1	8	5	8	6	6	6	8	4	2	2	5	3	4	0b	5	4		2	Passive	0	C3	AM	0	0
Setaria italica (L.) P. Beauv.	Poaceae	kolvhirs	222673	Non-resident	Not Red-listed			2	1	14	1	1		7	2		6	4	2	1	9	1	0c	13	6	2		Passive	0	C4	AM	0	0
Setaria pumila (Poir.) Roem. & Schult.	Poaceae	grå kavelhirs	222675	Non-resident	Not Red-listed			2	1	14	1	1		7	2		6	4	2	2	9	1	0c	13	6	2	4	Passive	0	C4	AM	0	0
Setaria verticillata (L.) P. Beauv.	Poaceae	kortborstig/sträv kavelhirs	222676	Non-resident	Not Red-listed			1	1	14	1	1		7	2		6	4	2	2	9	1	0c				4	Passive	0	C4	AM	0	0
Setaria viridis (L.) P. Beauv.	Poaceae	kavelhirs	1936	Resident	NT	0	0	2	1	12	2	3	5	6	2	7	4	4	2	2	8	1	0b	10	3	1	4	Passive	0	C4	AM	0	0
Sherardia arvensis L.	Rubiaceae	åkermadd	1491	Resident	VU	0	0	2	2	12	2	3	5	5	5	6	5	4	1	3	8	1	1ab	9	2	2	2	Passive	0	C3	AM	0	0
Sibbaldia procumbens L.	Rosaceae	dvärgfingerört	223205	Resident	Not Red-listed	0	0	1	3	2	14	16		7	6	5	4	3	1	5	5	4	1				2	Passive	0	C3	AM	0	0
Sibbaldianthe bifurca (L.) Kurtto & T. Erikss.	Rosaceae	spetsfingerört	1285	Resident	Not Red-listed	5	8,8	1	3	9	5	8	8	5	3	7	4	2	1	3		4						Passive	0	C3	AM	0	0
Silaum silaus (L.) Schinz & Thell.	Apiaceae	ängssilja	1492	Resident	CR	0	0	3	5	13	4	5	4	6	4	7	5	3	1			4	2	10	3	4	1	Passive	0	C3	AM	0	0
Silene acaulis (L.) Jacq.	Caryophyllaceae	fjällglim	220918	Resident	Not Red-listed	0	0	2	4	1	17	18		7	4	7		4	1	5	4	4	1ab			1	2	Passive	0	C3	None	0	0
Silene conica L.	Caryophyllaceae	sandglim	1493	Resident	Not Red-listed	4	11,6	4	4	13	2	3	5	7	1	8	3	4	1	4	8	1	0c	8	1	1	1	Passive	0	C3	None	0	0
Silene dichotoma Ehrh.	Caryophyllaceae	gaffelglim	1494	Extinct	Not Red-listed	4	7,2	4	4	11	3	5	8	7	3		7	4	2	2	8	1	2b			1	1	Passive	0	C3	None	0	0
Silene dioica (L.) Clairv.	Caryophyllaceae	rödblära	220927	Resident	Not Red-listed	0	0	4	4	3	4	10	5	4	5	5	7	5	2	3	6	3	2b	5	4	2	2	Passive	0	C3	None	0	0
Silene involucrata (Cham. & Schltdl.) Bocquet	Caryophyllaceae	polarblära	231011	Resident	NT	0	0	1	3	3	16	16	8	6	3	8		4	1		7	3					1	Passive	0	C3	None	0	0
Silene latifolia Poir.	Caryophyllaceae	vitblära	220931	Resident	Not Red-listed	0	0	4	4	9	3	6	6	6	3	7	7	5	1	2	7	4	2b	8	1	2	3	Passive	0	C3	None	0	0
Silene multifida (Adams) Rohrb.	Caryophyllaceae	fransglim	220932	Resident	Not Red-listed	4	10,4	4	4	12	5	6	7	6	5	6	7	5	1	1	2	4		11	4	2		Passive	0	C3	None	0	0
Silene noctiflora L.	Caryophyllaceae	nattglim	220934	Resident	Not Red-listed	1	4	4	4	10	4	6	5	6	3	7	7	5	1	2	9	1	0c	10	3	1	3	Passive	0	C3	None	0	0
Silene nutans L.	Caryophyllaceae	backglim	220936	Resident	Not Red-listed	0	0	4	4	9	3	6	7	6	2	6	2	3	1	3	4	4	1b	8	1		2	Passive	0	C3	None	0	0
Silene tatarica (L.) Pers.	Caryophyllaceae	ryssglim	220940	Resident	Not Red-listed	5	9,4	4	4	5	6	10	9	6	3	6		5	1	3			1					Passive	0	C3	None	0	0
Silene uniflora Roth	Caryophyllaceae	strandglim	220941	Resident	Not Red-listed	0	0	4	4	3	4	10	4	7	5	7	5	5	3	3	5	4	1ab	7	2			Passive	0	C3	None	0	0
Silene viscosa (L.) Pers.	Caryophyllaceae	klibbglim	220943	Resident	Not Red-listed	0	0	4	5	10	6	7	8	7	3	6	6	5	3	3	6	1	1ab			2		Passive	0	C3	None	0	0
Silene vulgaris (Moench) Garcke	Caryophyllaceae	smällglim	220944	Resident	Not Red-listed	0	0	5	4	4	2	7	5	6	3	6	5	5	2	3	5	4	1ab	8	1		3	Passive	0	C3	None	0	0
Silene wahlbergella Chowdhuri	Caryophyllaceae	fjällblära	220942	Resident	Not Red-listed	0	0	1	3	2	17	17		7	7	8		4	1			4						Passive	0	C3	None	0	0
Silphium perfoliatum L.	Asteraceae	skålört	220322	Resident	Not Red-listed	5	14	1	6				7	6	5		7	3	1	2	2	4				2		Passive	0		None	0	0
Silybum marianum (L.) Gaertn.	Asteraceae	mariatistel	220323	Resident	Not Red-listed	1	5,6	3	5	12	2	3	5	6	4	7	8	5	1	2	9	1	2	11	4	1		Passive	0		None	0	0
Sinapis alba L.	Brassicaceae	vitsenap	220587	Non-resident	Not Red-listed			4	6	13	2	3	4	7	5	7	8	5	2	1	9	1	2	7	2	1	4	Passive	0	C3	None	0	0
Sinapis arvensis L.	Brassicaceae	åkersenap	220588	Resident	Not Red-listed	1	4	4	4	6	2	6	5	6	5	7	8	5	2	2	9	1	1	7	2	1	4	Passive	0	C3	None	0	0
Sisymbrium altissimum L.	Brassicaceae	hamnsenap	220589	Resident	Not Red-listed	4	10	3	3	11	4	6	7	7	3	7	8	5	2	1	8	2	0c	8	1	1	3	Passive	0	C3	None	0	0
Sisymbrium irio L.	Brassicaceae	vallsenap	220592	Resident	Not Red-listed	1	6,8	2	3	13	1	2	7	7	4	7	8	5	2	2	9	1	2			1		Passive	0	C3	None	0	0
Sisymbrium loeselii L.	Brassicaceae	borstsenap	220593	Resident	Not Red-listed	3	8,6	3	3	12	3	4	6	7	3	7	5	5	2	2	8	1	1	10	3	1		Passive	0	C3	None	0	0
Sisymbrium officinale (L.) Scop.	Brassicaceae	vägsenap	220595	Resident	Not Red-listed	1	4	4	3	10	1	3	5	6	3	6	7	5	2	2	9	1	0c	9	2	1	2	Passive	0	C3	None	0	0
Sisymbrium orientale L.	Brassicaceae	orientsenap	220596	Resident	Not Red-listed	4	8	3	3	13	1	2	5	7	3	7	7	5	2	2	8	1	1			1		Passive	0	C3	None	0	0
Sisymbrium strictissimum L.	Brassicaceae	styvsenap	220600	Resident	Not Red-listed	5	11	2	5	10	5	7	7	5	4	7	7	5	2	1	5	4	1			1		Passive	0	C3	None	0	0
Sisymbrium volgense M. Bieb. ex E. Fourn.	Brassicaceae	volgasenap	220603	Resident	Not Red-listed	4	8	2	5	10	5	7	7	7	2	7	7	5	2	1	7	4	1	10	3	1		Passive	0	C3	None	0	0
Sisyrinchium montanum Greene	Iridaceae	gräslilja	1502	Resident	Not Red-listed	5	12,2	1		10	3	5	6	6	6		5	3	1	4	7	4	1	8	1	2		Passive	0	C3	AM	0	0
Sium latifolium L.	Apiaceae	vattenmärke	219723	Resident	Not Red-listed	0	0	2	5	10	3	5	6	5	11	7	7	3	1	2	1	3	1	10	3		2	Passive	0	C3	AM	0	0
Smyrnium perfoliatum L.	Apiaceae	vingloka	219724	Resident	Not Red-listed	5	10,4	1	5	12	3	4	5	5	4	7	7	3	1	4	2	2	1	6	3	4		Passive	0	C3	AM	0	0
Solanum dulcamara L.	Solanaceae	besksöta	223483	Resident	Not Red-listed	0	0	3	2	8	3	6	6	4	8	6	7	4	2	3	2	4	1	8	1	4	3	Bird	0	C3	AM	0	0
Solanum lycopersicum L.	Solanaceae	tomat	223486	Non-resident	Not Red-listed			5	2	14	1	1		7	5		8	5	2	3	9	3	1				2	Bird	0	C3	AM	0	0
Solanum nigrum L.	Solanaceae	nattskatta	223488	Resident	Not Red-listed	1	4	3	1	10	1	3	6	6	4	6	8	5	2	3	9	1	0c	11	4	1	4	Bird	0	C3	AM	0	0
Solanum physalifolium Rusby	Solanaceae	bägarnattskatta	223489	Resident	Not Red-listed	5	16,9	2	1	12	3	4	6	6	3	6	8	5	2	3	9	1	1	12	5	4		Bird	0	C3	AM	0	0
